unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_Stage4,confidence
11,205,-0.0008,0.0003,100.0,0.6355421686747036,0.6243732286897767,0.4258946657663749,1.0,0.6457326892109592,0.3181818181819835,0.3896167997846191,0.5357142857142847,0.4541577825160061,0.2647058823527004,0.3924037568376519,0.5282801077337425,0.5833333333333357,0.3875968992248033,0.46299364816349,0,4,0.2989517738415388,0.2766099422377384,31.863365,29.485723,2,2,0,0.00029924074118271637,0.8673129735137077
11,212,0.0017,0.0004,100.0,0.6325301204819027,0.673424896446484,0.5715732613099256,1.0,0.4541062801932298,0.3333333333330301,0.3635914924167664,0.571428571428573,0.5692963752665321,0.3382352941175668,0.4285788007018283,0.5748364755675226,0.4166666666666714,0.550387596899224,0.4139740403203547,0,4,0.3489716988151059,0.2467220161280349,42.09711,24.540747,2,2,0,0.00031667643254038865,0.7842455996034979
11,215,-0.0012,0.0003,100.0,0.611445783132524,0.4663178548070661,0.6583389601620517,1.0,0.463768115942031,0.3484848484849863,0.4156421071524718,0.5297619047619051,0.4840085287846563,0.3529411764702672,0.4354938590153807,0.4844170834936534,0.5833333333333357,0.4573643410852668,0.5335542667771307,0,4,0.3464227274185351,0.2560112051310548,38.04692,26.97842,2,2,0,0.0002389877146967526,0.691412225588819
11,217,0.0022,-0.0005,100.0,0.5210843373494072,0.5328101155439313,0.5357866306549646,1.0,0.4492753623188292,0.3030303030300274,0.388315534416229,0.547619047619051,0.4093816631130096,0.3382352941175668,0.4411703994220275,0.5505963832243168,0.4166666666666714,0.2868217054263517,0.5197459265396347,0,4,0.3486843183397546,0.2408783574094368,40.11161,26.737206,2,2,0,0.00013885953289643983,0.8858810566394573
25,137,-0.0035,0.0003,100.0,0.5240963855421796,0.5068672334859414,0.4809250506414599,1.0,0.5990338164251341,0.2878787878789808,0.2012474199048739,0.3869047619047627,0.5650319829424433,0.3823529411761228,0.2012591598720163,0.4101577529819167,0.4166666666666714,0.4883720930232549,0.552195526097762,4,1,0.0445885779318729,-0.0171724798780219,17.413324,-7.603857,3,3,2,0.00023972956721830525,0.5890536043788849
25,144,-0.0016,0.0003,100.0,0.4728915662650479,0.3047743623283239,0.4849763673193799,1.0,0.528180354267306,0.2878787878789808,0.1420622812528051,0.4107142857142847,0.5692963752665321,0.397058823529278,0.197130766849007,0.5298191612158547,0.3333333333333357,0.5348837209302282,0.449737641535485,4,1,0.0408822472489108,-0.094094899596908,4.143876,-45.442654,3,3,2,0.0003746268193172709,0.5756614665144367
25,192,0.0002,0.0,100.0,0.5662650602409656,0.4129060388053247,0.6353814989871722,1.0,0.2302737520128772,0.4242424242420384,0.31189984743785,0.5952380952380985,0.4115138592750469,0.4117647058819784,0.3380121787594135,0.7672181608310922,0.5,0.4186046511627879,0.4758354045843731,3,0,0.5385069439654782,0.0686870272040618,59.509373,22.089684,1,1,0,0.011858029995238844,0.5479444796891033
25,193,0.0029,-0.0001,100.0,0.6596385542168548,0.4499672988881684,0.6097231600270057,1.0,0.4750402576489421,0.3181818181819835,0.3095216727990646,0.5297619047619051,0.3816631130063967,0.3382352941175668,0.349468469398289,0.5933051173528341,0.5,0.3333333333333321,0.3162109914388296,0,4,0.4633211587823039,0.1476587595321216,48.286606,19.754606,2,2,0,0.0003193813827220186,0.5600988273197699
28,142,0.0,0.0003,100.0,0.8042168674698758,0.6333115325921099,0.596218771100606,1.0,0.5040257648953315,0.3333333333330301,0.2728170151664741,0.571428571428573,0.4349680170575709,0.4264705882351336,0.2688099907111123,0.6841092727972367,0.5,0.3953488372093012,0.4747307373653697,0,0,0.5108534177420112,0.0788420980044908,62.332855,12.313382,2,2,1,0.0004012784890088664,0.544700972007153
33,116,0.0004,0.0001,100.0,0.3584337349397515,0.4161761499891057,0.4667454422687385,1.0,0.573268921095007,0.1666666666669698,0.1973436237996892,0.3095238095238102,0.8017057569296497,0.25,0.238156672515224,0.4297806848787999,0.3333333333333357,0.6744186046511587,0.7228666114333038,4,2,-0.3017053707156959,0.0481813516088938,-31.472681,22.14204,3,3,4,0.7968248768326059,0.7968248768326059
33,144,-0.0028,0.0002,100.0,0.4939759036144551,0.6163069544364532,0.411546252532073,0.0,0.5974235104669816,0.2878787878789808,0.1782733554697984,0.4107142857142847,0.5437100213219566,0.3529411764702672,0.1999690370523268,0.3370527125817659,0.4166666666666714,0.4186046511627879,0.5375586854460082,0,3,-0.0106864365636566,0.2416177577905355,-1.4687163,68.96017,2,2,3,0.004929905070674364,0.9571056658146041
38,69,0.0007,0.0002,100.0,0.5421686746987859,0.4373228689775459,0.5216070222822431,1.0,0.4847020933977433,0.2424242424240219,0.1373059319752343,0.4523809523809525,0.5031982942430631,0.3235294117644116,0.1425843740324026,0.4717198922662575,0.5,0.7286821705426334,0.6447114056890371,4,1,0.0384172853123243,-0.0907532459417133,13.355521,-8.382411,3,3,2,0.0007376758041626381,0.6760053213760414
38,158,0.0004,-0.0004,100.0,0.5391566265060135,0.4872465663832628,0.6308237677245074,1.0,0.6086956521739069,0.3636363636360329,0.2974513147267359,0.5892857142857153,0.4285714285714306,0.3088235294117112,0.3256786046031621,0.5467487495190468,0.6666666666666714,0.3255813953488378,0.3569455951394644,0,4,0.4269745584419729,0.1507441136332886,49.27279,20.813663,2,2,0,0.00021275325612388644,0.8574031898127283
43,86,-0.0001,0.0001,100.0,0.2560240963855165,0.4011336385437118,0.40631330182309,1.0,0.5764895330112694,0.2121212121210192,0.144485327111191,0.3571428571428612,0.63752665245201,0.2058823529409892,0.2075033543193285,0.3889957676029283,0.25,0.6434108527131777,0.7221761944214293,4,2,-0.3115950727080371,-0.0381974764474662,-50.19451,-3.5510006,3,3,4,0.35262768875268696,0.646002385525207
43,110,0.0009,-0.0004,100.0,0.463855421686759,0.3760627861347316,0.3901080351114103,1.0,0.628019323671495,0.1818181818180164,0.1402674324688178,0.3333333333333321,0.7228144989339143,0.2647058823527004,0.2139023635050065,0.2658714890342466,0.3333333333333357,0.5968992248061973,0.7217619442143004,4,1,-0.3118338810931641,-0.0194025295042346,-49.922207,2.9857457,3,3,4,0.475790337921125,0.522980880368287
43,116,0.0011,0.0,100.0,0.3795180722891587,0.3080444735121048,0.3541525995948689,1.0,0.6328502415458956,0.4090909090909918,0.1349726285560422,0.3035714285714306,0.7974413646055325,0.2647058823527004,0.1843327484776509,0.3224317045017315,0.4166666666666714,0.651162790697672,0.7038111019055506,4,2,-0.3283992304602157,-0.0914130006936052,-28.587536,-15.423674,3,3,4,0.5432399768412403,0.5432399768412403
43,162,-0.0019,-0.0004,100.0,0.355421686746979,0.3976455199476802,0.3615800135043905,1.0,0.6392914653784345,0.4090909090909918,0.1475814412635756,0.4523809523809525,0.5671641791044806,0.4558823529409892,0.139539684177933,0.5575221238938042,0.4166666666666714,0.3875968992248033,0.5702844518088952,4,1,0.0402565702747332,-0.1501732020301641,13.641704,-30.699986,3,3,2,0.0004949427965033713,0.5899236485624586
49,162,-0.004,-0.0005,100.0,0.5451807228915584,0.514279485502513,0.6488858879135719,1.0,0.4170692431562059,0.4545454545450411,0.1167100421789442,0.5952380952380985,0.5138592750533064,0.3529411764702672,0.1472288161833006,0.7499038091573738,0.5833333333333357,0.3565891472868223,0.4588511460922433,0,0,0.4795009481664838,-0.1134232126579067,70.22684,0.008107323,2,2,1,0.00015132435779272648,0.6930066399290636
50,11,-0.0036,-0.0004,100.0,0.253012048192744,0.1617614998909999,0.2393652937204606,1.0,0.5684380032206064,0.2878787878789808,0.188683478416948,0.3273809523809525,0.6140724946695144,0.3088235294117112,0.2384663019919486,0.2808772604848002,0.3333333333333357,0.5193798449612395,0.5749792874896471,4,2,-0.3153759925915852,-0.0563852096466857,-42.9181,-30.165354,3,3,4,0.35071432991686163,0.6473970739369849
50,58,0.0008,-0.0002,100.0,0.3343373493976003,0.3470678003052114,0.3774476704929093,1.0,0.6360708534621438,0.1818181818180164,0.2029076550300672,0.1964285714285729,0.6652452025586229,0.3088235294117112,0.2210238414697087,0.3686033089649854,0.4166666666666714,0.6821705426356601,0.5835404584368931,4,2,-0.3093483029331701,0.0178343324742207,-34.86299,0.059184868,3,3,4,0.24570022514991613,0.7537108291140857
50,166,0.0038,-0.0002,100.0,0.6174698795180689,0.5766296054065876,0.5683659689399079,1.0,0.4589371980676446,0.378787878787989,0.3300278201561539,0.5,0.5138592750533064,0.3823529411761228,0.3627309319847214,0.5586764140053901,0.6666666666666714,0.5116279069767415,0.3655067660867139,0,4,0.4076649037729231,0.1779525662874357,46.779224,25.531485,2,2,0,0.000231199170414875,0.7793799181034305
50,167,-0.0024,-0.0001,100.0,0.5421686746987859,0.4800523217789418,0.5398379473328845,1.0,0.5104669887278561,0.2878787878789808,0.3313290855245441,0.6785714285714306,0.5031982942430631,0.3088235294117112,0.3518422953865183,0.6071565986918017,0.5833333333333357,0.3875968992248033,0.3209058271195779,0,4,0.4102539326241934,0.1943055869076678,46.7018,28.678326,2,2,0,0.0004666251807303927,0.6028302372051119
53,42,0.0013,0.0002,100.0,0.3162650602409655,0.357750163505564,0.3843686698176896,1.0,0.5233494363929196,0.2424242424240219,0.1863950462173562,0.3154761904761933,0.7249466950959516,0.2647058823527004,0.2159149551037273,0.2562524047710681,0.25,0.6046511627906987,0.5810549571941479,4,1,-0.3034404530383467,-0.0244793155022824,-47.37979,-2.031879,3,3,4,0.24182172205124605,0.7572100053671507
53,57,-0.0009,0.0002,100.0,0.2319277108433652,0.2223675604970623,0.2705941931127604,1.0,0.6022544283413964,0.1969696969699725,0.199856412097283,0.3988095238095255,0.7313432835820919,0.2205882352941444,0.2474971617297967,0.2570219315121207,0.5833333333333357,0.5116279069767415,0.5922397127865224,4,2,-0.3073202617151327,0.047953410516119,-46.090656,7.059436,3,3,4,0.2950089603436574,0.703652077101517
53,125,0.0024,0.0002,100.0,0.5993975903614626,0.3507739263135008,0.5643146522619844,1.0,0.6038647342995205,0.2878787878789808,0.2588171946513498,0.2976190476190474,0.5053304904051004,0.3382352941175668,0.2766539374548458,0.451712196998848,0.4166666666666714,0.5038759689922472,0.5769124551228941,4,1,0.0419359169495858,0.0569937236656035,23.74157,0.7166052,3,3,2,0.000498542087921963,0.5292880386086838
53,163,0.0015,0.0005,100.0,0.677710843373518,0.498146936995866,0.6193450371370695,1.0,0.4235104669887306,0.257575757575978,0.355739028986811,0.571428571428573,0.5117270788912691,0.3235294117644116,0.4111879450923723,0.4444016929588343,0.5833333333333357,0.3953488372093012,0.46824081745374,0,4,0.3726663123774518,0.2428763247239312,38.064625,26.957317,2,2,0,0.00032039182219309714,0.628026344696623
54,151,-0.0052,-0.0001,100.0,0.2469879518072275,0.3865271419228264,0.36546252532073,1.0,0.6425120772946968,0.1363636363630576,0.1996769272188814,0.3333333333333321,0.7078891257995679,0.1911764705882888,0.2444008669625361,0.216237014236249,0.4166666666666714,0.4108527131782935,0.5901684617508991,4,2,-0.301881709375747,0.0768630431441262,-46.78077,5.561552,3,3,4,0.3923202253352712,0.606093810856648
54,163,-0.0022,0.0003,100.0,0.319277108433738,0.1449749291475939,0.3641120864280864,1.0,0.6022544283413964,0.2272727272729753,0.2480032307278108,0.2559523809523831,0.7484008528784756,0.1617647058815237,0.2933223242852705,0.3932281646787245,0.4166666666666714,0.4496124031007724,0.5498481082573861,4,2,-0.2968397879831903,0.1036379542669629,-47.381725,8.609839,3,3,4,0.7172481954749864,0.7172481954749864
54,190,-0.0011,0.0001,100.0,0.388554216867476,0.4061478090255122,0.403781228899394,1.0,0.5346215780998307,0.2424242424240219,0.313649825002237,0.4702380952380949,0.6012793176972195,0.294117647058556,0.3241304572195247,0.5682954982685686,0.5,0.4961240310077528,0.5197459265396347,4,1,0.0512479226590052,0.1546448087426081,8.625523,28.139067,3,3,2,0.0004056065794005721,0.5119548919834993
54,221,0.0004,-0.0002,100.0,0.6415662650602485,0.5642031829082228,0.4378798109385542,1.0,0.5330112721417066,0.2272727272729753,0.3641748182715574,0.5357142857142847,0.6076759061833599,0.3529411764702672,0.43611311796883,0.5017314351673718,0.5833333333333357,0.2868217054263517,0.4404860535763575,0,4,0.2979734569230752,0.2925569338119027,31.907368,30.926014,2,2,0,0.00026707170167435677,0.8569688242429543
55,163,-0.0004,0.0005,100.0,0.3343373493976003,0.5456725528667974,0.4098582039162721,1.0,0.4041867954911424,0.3181818181819835,0.398680786143764,0.4642857142857153,0.5522388059701484,0.2794117647058556,0.4385901537826413,0.6390919584455546,0.5833333333333357,0.3023255813953476,0.3595691797845859,0,4,0.2939820251292007,0.2898896110336787,37.511955,39.10787,2,2,0,0.0005930895001024409,0.883777037317454
73,140,0.0039,0.0003,100.0,0.6957831325301242,0.6043165467625897,0.5445644834571226,1.0,0.3429951690821298,0.4393939393939945,0.0655119806156321,0.5119047619047628,0.3582089552238727,0.4264705882351336,0.1010940241510951,0.4367064255482873,0.5,0.4031007751937956,0.3888428610880936,0,4,0.4600674521386065,-0.2114351419895605,77.14457,-7.5202284,2,2,1,0.00025083807912194096,0.6125727042567858
73,155,0.003,0.0004,100.0,0.3433734939759176,0.5842598648354027,0.5865968939905457,1.0,0.41867954911433,0.4393939393939945,0.0983577133626454,0.601190476190478,0.4285714285714306,0.5294117647054009,0.0888636598204115,0.6556367833782275,0.5833333333333357,0.4728682170542626,0.3483844241922114,0,4,0.450574256423176,-0.2124459584893591,68.81624,1.0891526,2,2,1,0.00012018526563904246,0.8749943399830685
73,158,-0.0005,0.0004,100.0,0.5060240963855449,0.6524961848702873,0.6161377447670482,1.0,0.4025764895330184,0.4696969696969972,0.1008256304406387,0.4761904761904745,0.4200426439232245,0.4264705882351336,0.0995458767674648,0.7106579453636073,0.5833333333333357,0.4418604651162781,0.4964098315382443,0,0,0.4544227511546637,-0.173597995611307,62.985348,-1.1948658,2,2,1,8.34261108835012e-05,0.8762224520243759
73,162,0.0034,-0.0004,100.0,0.5783132530120554,0.298888162197521,0.5793382849426045,1.0,0.3929146537842172,0.5,0.0744862245355832,0.5654761904761898,0.3219616204690823,0.4852941176468448,0.1094024151099191,0.6310119276644883,0.5833333333333357,0.3643410852713167,0.5452913559790105,0,4,0.4455186355477906,-0.263677353339497,66.3363,-21.825727,2,2,1,0.00011380560853708722,0.8635238206646224
74,9,0.0002,-0.0002,100.0,0.2921686746987859,0.2786134728580762,0.3759284267386888,1.0,0.5507246376811565,0.1666666666669698,0.2520416404917895,0.3095238095238102,0.6929637526652641,0.147058823529278,0.2186500154814723,0.4690265486725664,0.25,0.5193798449612395,0.617647058823529,4,2,-0.2924974559682538,0.0620314538111563,-23.184729,32.23252,3,3,4,0.2818618745268544,0.7170481162565485
75,111,-0.0003,-0.0004,100.0,0.2801204819276961,0.3863091345105758,0.4034436191762331,1.0,0.4750402576489421,0.3333333333330301,0.0855245445571242,0.4880952380952408,0.4861407249466936,0.4264705882351336,0.0956239033956052,0.5836860330896485,0.5,0.5271317829457338,0.71251035625518,4,1,0.0358982838333468,-0.2148700786468645,4.6328955,-56.28961,3,3,2,0.0007953463748264179,0.7073148633103692
75,172,0.0008,-0.0005,100.0,0.5090361445783174,0.4639197732722948,0.6021269412559107,1.0,0.3864734299516925,0.3636363636360329,0.0695055191600104,0.6309523809523796,0.4093816631130096,0.4852941176468448,0.0605325626999686,0.4305502116198525,0.6666666666666714,0.3255813953488378,0.3688207677437169,0,0,0.4620702863577178,-0.2260624340691055,74.07551,-6.7609982,2,2,1,0.00031998576047727724,0.5107859926048078
75,177,-0.0005,0.0002,100.0,0.533132530120497,0.5753215609330766,0.5400067521944649,1.0,0.3397745571658674,0.3939393939390356,0.1216010051153162,0.571428571428573,0.3219616204690823,0.5294117647054009,0.0879863763030215,0.5452096960369346,0.5,0.2945736434108532,0.5651753659210144,0,4,0.4624286852392323,-0.2159840769756214,70.90958,-10.466192,2,2,1,0.00038387620785305064,0.7352768195481927
75,181,-0.0009,-0.0005,100.0,0.5301204819277245,0.587965990843692,0.6274476704929128,1.0,0.4090177133655288,0.4545454545450411,0.0755182625863781,0.5178571428571423,0.2729211087420111,0.4705882352936896,0.0798328000825634,0.5255867641400513,0.4166666666666714,0.5193798449612395,0.2938414802540734,0,4,0.4597219642017504,-0.2496612267704513,80.53181,-5.2727456,2,2,1,0.0005150701460301724,0.5895050937110469
80,56,-0.0022,0.0,100.0,0.4789156626505928,0.3804229343797729,0.4863268062120163,1.0,0.5539452495974189,0.2727272727270247,0.1651260881270815,0.4404761904761933,0.5458422174840081,0.3823529411761228,0.1451130147590049,0.4624855713736053,0.5,0.5658914728682127,0.5770505385252704,4,1,0.039128284179549,-0.0869271909956509,17.528097,-45.804016,3,3,2,0.0003213725380955959,0.5172770032259092
80,152,0.0015,-0.0004,100.0,0.4397590361445509,0.6019184652278255,0.5857528696826471,1.0,0.3462157809983921,0.3484848484849863,0.3345598133357299,0.6547619047619087,0.4413646055437112,0.3382352941175668,0.3563835277118414,0.57791458253174,0.5833333333333357,0.4496124031007724,0.46299364816349,0,4,0.4379694989603769,0.161038496409387,54.89743,18.672394,2,2,0,0.00039812318643235855,0.7182921488736156
80,155,0.0006,-0.0002,100.0,0.569277108433738,0.6516241552212847,0.533423362592842,1.0,0.5120772946859802,0.3636363636360329,0.3431750874988779,0.6428571428571423,0.4477611940298374,0.3676470588234224,0.4120136236969713,0.5063485956137015,0.5,0.379844961240309,0.462579397956361,0,0,0.4055105675651804,0.2038667501289388,42.90733,25.968021,2,2,0,0.00041588691562639255,0.5116886752179081
86,32,-0.0006,-0.0004,100.0,0.3524096385542066,0.4205362982341398,0.2830857528696811,1.0,0.5169082125603808,0.257575757575978,0.186709144754559,0.3095238095238102,0.7974413646055325,0.2647058823527004,0.2067808855403043,0.1912273951519836,0.4166666666666714,0.6279069767441854,0.5549571941452598,4,2,-0.3094898954283498,-0.0025419612567269,-30.504591,15.264541,3,3,4,0.35274385033978756,0.6456573352361631
86,223,-0.0016,-0.0003,100.0,0.8102409638554207,0.5216917375190775,0.4829507089804181,1.0,0.4508856682769675,0.3181818181819835,0.2126895809028042,0.4464285714285729,0.2878464818763149,0.3529411764702672,0.2424398802765992,0.6390919584455546,0.5833333333333357,0.2635658914728651,0.4170118751726051,0,4,0.5082371034636054,0.030388959594979,60.02751,12.862439,2,2,1,0.00042579976666815304,0.6152910482630608
