unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_stage4,confidence
2,217,0.0023,0.0005,100.0,0.6295180722891587,0.3067364290385868,0.4341661039837952,1.0,0.5426731078905078,0.3030303030300274,0.1766579915642125,0.3928571428571423,0.5543710021321857,0.294117647058556,0.2506966663226393,0.6667949211235111,0.3333333333333357,0.6201550387596875,0.5131179232256287,0,1,0.0490573876101692,-0.0131065503975003,21.24849,-15.986384,2,2,3,0.002892471105853775,0.5316021322258763
2,219,0.0029,0.0001,100.0,0.5030120481927725,0.4682799215173361,0.5175557056043232,1.0,0.5523349436392806,0.1818181818180164,0.2363815848514789,0.5119047619047628,0.6503198294243049,0.3529411764702672,0.2465682732996228,0.5198153135821499,0.4166666666666714,0.4961240310077528,0.6583816625241639,4,1,0.0434603808968225,0.0623703431091498,10.221019,14.545738,3,3,2,0.002781687541186245,0.5862130033176258
2,222,0.001,0.0001,100.0,0.5873493975903443,0.4303466317854827,0.4964550979068214,1.0,0.5974235104669816,0.3030303030300274,0.2086960423584329,0.3988095238095255,0.5906183368870046,0.3235294117644116,0.2318608731551208,0.4482493266641043,0.4166666666666714,0.4728682170542626,0.580640706987019,0,1,0.0451696597991862,0.0132321208800858,23.602926,0.2937319,2,2,3,0.006220709614321047,0.6344925129283409
2,226,-0.0018,0.0002,100.0,0.6084337349397799,0.6535862219315476,0.449864956110737,1.0,0.5797101449275459,0.2272727272729753,0.1876065691465527,0.3630952380952408,0.6183368869936032,0.3382352941175668,0.2243265558881191,0.5752212389380489,0.5,0.5348837209302282,0.6397404032035396,0,1,0.0818267060741045,0.0509378678216378,24.188654,-6.2145214,2,2,3,0.007333225376078039,0.6291294530772433
2,227,0.0014,0.0004,100.0,0.4789156626505928,0.3579681709178146,0.4751856853477392,1.0,0.6247987117552327,0.3181818181819835,0.2197792335995672,0.4821428571428541,0.5522388059701484,0.3088235294117112,0.2522448137062625,0.4705656021546787,0.4166666666666714,0.5116279069767415,0.5458436895885086,4,1,0.0307428757924865,0.0159897312145268,19.47691,6.5645123,3,3,2,0.002027629445036688,0.6253486893151566
2,228,-0.0017,0.0001,100.0,0.4397590361445509,0.4750381512971486,0.4157663740715733,1.0,0.5636070853462201,0.3181818181819835,0.2151126267611971,0.3630952380952408,0.5309168443496617,0.3235294117644116,0.2731448033852786,0.4786456329357449,0.5,0.4496124031007724,0.498619165976244,0,1,0.0707595701190242,0.0445941628635159,19.614067,11.133862,2,2,3,0.0057845837301372365,0.5780355720848772
2,259,0.0006,-0.0003,100.0,0.4728915662650479,0.5801177240026192,0.5803511141120872,1.0,0.4396135265700565,0.3333333333330301,0.3004576864399197,0.6309523809523796,0.3901918976545744,0.3676470588234224,0.276499122716487,0.7937668333974628,0.5833333333333357,0.2635658914728651,0.2914940624136974,2,4,0.5859817271116319,0.1105023677926269,58.052223,19.585577,0,0,2,0.0,0.3816312236744887
2,260,0.0027,0.0001,100.0,0.5210843373494072,0.4898626553302847,0.6272788656313324,1.0,0.3494363929146544,0.4090909090909918,0.255227497083375,0.648809523809522,0.3944562899786632,0.2352941176468448,0.3033852822788674,0.5836860330896485,0.3333333333333357,0.2325581395348805,0.3573598453465862,0,4,0.4775325192803996,0.0597950242538684,51.047527,7.8907003,2,2,1,0.0,0.6350052706532556
2,265,-0.0035,0.0004,100.0,0.5481927710843308,0.4892086330935257,0.6417960837272112,1.0,0.41867954911433,0.4242424242420384,0.2870411917795934,0.4821428571428541,0.3368869936034002,0.3529411764702672,0.3114872535865416,0.7449018853405178,0.5833333333333357,0.4031007751937956,0.2016017674675474,3,0,0.5686517147181518,0.0920940035452301,60.564625,26.032087,1,1,2,0.0,0.5133281584304531
2,267,-0.0,0.0003,100.0,0.5271084337349521,0.6799651188140459,0.673024983119511,1.0,0.4444444444444428,0.3181818181819835,0.3138293098806457,0.5654761904761898,0.3219616204690823,0.397058823529278,0.3173702136443381,0.5182762601000377,0.5833333333333357,0.271317829457363,0.365782932891463,2,0,0.5555246585073912,0.1382264667718878,52.90044,31.675077,0,0,2,0.0,0.4429515540753762
2,268,0.0006,-0.0,100.0,0.569277108433738,0.6865053411816007,0.630654962862927,1.0,0.3623188405797037,0.3939393939390356,0.284214304944804,0.6607142857142883,0.4776119402985017,0.397058823529278,0.3168025596036727,0.723355136590996,0.5833333333333357,0.3178294573643363,0.4135597901132257,2,0,0.6075600885804081,0.1140144839669125,58.540283,18.547712,0,0,1,0.0,0.6376659177727115
9,101,0.0033,0.0005,100.0,0.3795180722891587,0.3673424896446562,0.3323767724510489,1.0,0.7826086956521863,0.2121212121210192,0.2499326931705994,0.2857142857142847,0.7014925373134417,0.2647058823527004,0.267261843327482,0.5071181223547541,0.5,0.6589147286821699,0.6876553438276716,4,2,-0.2921867554570251,0.1053457331592384,-35.42976,14.194588,3,3,4,0.6888663223273306,0.6888663223273306
9,121,-0.0012,0.0003,100.0,0.3012048192771033,0.3636363636363668,0.2748143146522608,1.0,0.7568438003220592,0.1363636363630576,0.2304137126447116,0.375,0.6886993603411469,0.2205882352941444,0.3036433068428081,0.5721431319738386,0.4166666666666714,0.6899224806201545,0.5417011875172619,4,2,-0.2824733058998723,0.1347462547982219,-11.318845,36.952293,3,3,4,0.5139215215000793,0.5139215215000793
9,124,-0.0029,0.0003,100.0,0.3644578313252964,0.3708306082406807,0.2462862930452374,1.0,0.6409017713365586,0.1818181818180164,0.2907655030063765,0.3988095238095255,0.660980810234534,0.147058823529278,0.3169057694292547,0.3185840707964615,0.3333333333333357,0.5581395348837184,0.6683236674951658,1,2,-0.3155385821134367,0.1565936116089716,-28.916964,32.239582,4,4,3,0.4574419184415703,0.5400775521371087
9,132,0.0034,-0.0004,100.0,0.2831325301204686,0.5003270111183795,0.2631667792032388,1.0,0.5990338164251341,0.2121212121210192,0.2745669927308611,0.3154761904761933,0.7782515991471257,0.2352941176468448,0.3537516771596642,0.3505194305502144,0.3333333333333357,0.5658914728682127,0.5686274509803937,1,2,-0.2960238163583155,0.1700534468835441,-30.85645,30.951693,4,4,3,0.47010017912233004,0.5291917641138091
9,135,0.0006,-0.0,100.0,0.3162650602409655,0.5110093743187321,0.2645172180958823,1.0,0.6344605475040197,0.2272727272729753,0.3220407430673973,0.3809523809523831,0.7356076759061807,0.147058823529278,0.3756837650944362,0.2585609849942258,0.4166666666666714,0.6279069767441854,0.6529964098315375,1,2,-0.3168232301609041,0.2302153806277667,-31.212494,30.941433,4,4,3,0.4364806038087703,0.556212348688094
9,139,-0.0045,-0.0003,100.0,0.4397590361445509,0.4955308480488369,0.3933153274814316,1.0,0.7149758454106205,0.2121212121210192,0.3514313919052299,0.1845238095238066,0.7398720682302695,0.1176470588234224,0.3841985757044099,0.362831858407084,0.4166666666666714,0.5116279069767415,0.6495443247721582,1,2,-0.279485177424512,0.2891710226742831,-36.398323,34.60011,4,4,3,0.3447271386846745,0.6552728613153255
9,141,-0.002,-0.0001,100.0,0.4096385542168832,0.3974275125354296,0.3462187711006059,1.0,0.7198067632850353,0.1212121212120109,0.3271560621017642,0.2619047619047627,0.7569296375266532,0.1176470588234224,0.3671689544844696,0.4601769911504405,0.5,0.6279069767441854,0.50524716929025,4,2,-0.269880732722699,0.2883134007468234,-1.3904052,35.454243,3,3,4,0.5007312923805264,0.5007312923805264
9,143,-0.0009,-0.0002,100.0,0.286144578313241,0.452147373010682,0.3880823767724521,1.0,0.7214170692431594,0.2121212121210192,0.3487839899488421,0.3452380952380949,0.8102345415778274,0.2205882352941444,0.3905975848900809,0.3624470950365577,0.4166666666666714,0.5581395348837184,0.7149958574979252,1,2,-0.3178893015387234,0.2534820273194381,-32.769367,32.26259,4,4,3,0.345001002822705,0.6546516231816278
9,147,0.002,0.0003,100.0,0.2921686746987859,0.3806409417920235,0.3755908170155315,1.0,0.6795491143317349,0.0909090909090082,0.3524185587364314,0.3095238095238102,0.7228144989339143,0.1617647058815237,0.3698524099494236,0.3308964986533311,0.5,0.4961240310077528,0.5668323667495159,1,2,-0.2733187005615865,0.2847277872613701,2.9414365,34.475143,4,4,3,0.34599116880169856,0.6469888141356545
9,149,-0.0019,0.0004,100.0,0.4186746987951721,0.3930673642903883,0.3241053342336251,1.0,0.7069243156199718,0.1363636363630576,0.3818540787938644,0.1190476190476168,0.7867803837953034,0.2205882352941444,0.4039116523893042,0.3597537514428666,0.3333333333333357,0.5581395348837184,0.6271748135874091,1,2,-0.3889881728982413,0.2933180089957269,-36.524326,34.679134,4,4,3,0.46242951628891393,0.537570483711086
9,151,-0.0042,-0.0003,100.0,0.2198795180723038,0.2773054283845653,0.4209993247805528,1.0,0.6602254428341467,0.1969696969699725,0.3982769451673675,0.3333333333333321,0.7505330490405271,0.0882352941175668,0.4086593043657771,0.3678337822239328,0.4166666666666714,0.7441860465116292,0.6302126484396595,1,2,-0.3864469192671934,0.2947323060393201,-45.10182,36.698284,4,4,3,0.42405221489819667,0.5553426363478224
9,158,0.003,-0.0004,100.0,0.4216867469879446,0.5175495966862869,0.2856178257933841,0.0,0.5974235104669816,0.1060606060600548,0.4234945705824344,0.3511904761904745,0.6823027718550065,0.2058823529409892,0.4559810093920973,0.3347441323586011,0.3333333333333357,0.5813953488372086,0.5550952775476361,1,3,-0.2777411087595647,0.6129188539794737,-1.5995454,65.68666,4,4,3,0.25989367036109723,0.7245985867385217
9,174,0.0002,0.0001,100.0,0.4096385542168832,0.5288859821233913,0.6026333558406485,1.0,0.590982286634457,0.2272727272729753,0.5468904244817381,0.4285714285714306,0.4904051172707824,0.2205882352941444,0.5697182371761826,0.5182762601000377,0.4166666666666714,0.4573643410852668,0.4596796465064869,2,0,0.1617900393987396,0.4790027473413056,25.48387,37.263992,0,0,2,0.0,0.5261163358469676
9,176,0.001,-0.0001,100.0,0.5873493975903443,0.4473512099411394,0.4427751519243763,1.0,0.6505636070853456,0.1666666666669698,0.5306021717670291,0.4464285714285729,0.5735607675906209,0.1911764705882888,0.5911342759830731,0.5475182762600994,0.5833333333333357,0.4961240310077528,0.4687931510632381,2,0,0.1181917844111996,0.5291500606453668,23.12156,37.94114,0,0,2,0.00020916087723173531,0.38570796839929555
9,177,-0.0047,0.0003,100.0,0.4879518072289386,0.5406583823850042,0.4383862255232955,1.0,0.5942028985507193,0.257575757575978,0.5647491698824396,0.3452380952380949,0.5906183368870046,0.294117647058556,0.5794715656930549,0.4267025779145825,0.6666666666666714,0.5813953488372086,0.4029273681303493,0,1,0.1098661919753029,0.5070468298209926,24.919268,39.307293,2,2,3,0.005714950409309439,0.529164162076715
9,178,-0.0013,-0.0002,100.0,0.6295180722891587,0.5173315892740362,0.4208305199189759,1.0,0.473429951690818,0.2878787878789808,0.5818002333303411,0.5178571428571423,0.6332622601279212,0.25,0.6091443905459784,0.4894190073105022,0.5,0.4496124031007724,0.587268710301025,2,0,0.1812298714607795,0.5121530297634864,25.704472,39.014793,0,0,2,0.006666666666666667,0.3932283213670645
10,88,-0.003,0.0001,100.0,0.4518072289156691,0.3089165031611145,0.3089128966914245,1.0,0.6956521739130324,0.3333333333330301,0.1522929193215461,0.3333333333333321,0.6823027718550065,0.3382352941175668,0.2277324801321043,0.3936129280492508,0.25,0.7441860465116292,0.7508975421154389,1,2,-0.3486428712564741,-0.0802805612799007,-50.173462,-16.493,4,4,3,0.3955976478247569,0.5993233570965842
10,111,-0.0064,-0.0001,100.0,0.4548192771084416,0.3594942228035762,0.3214044564483451,1.0,0.7326892109500847,0.2424242424240219,0.1436327739387977,0.2797619047619051,0.6737739872068289,0.2058823529409892,0.1840747239137172,0.2958830319353609,0.4166666666666714,0.550387596899224,0.6061861364264018,4,2,-0.2978568924444491,-0.018674396683542,-21.904467,16.045498,3,3,4,0.5690342234669736,0.5690342234669736
10,115,-0.0029,-0.0001,100.0,0.3524096385542066,0.2306518421626364,0.272957461174883,1.0,0.6473429951690832,0.2727272727270247,0.1623889437314929,0.3035714285714306,0.6673773987206886,0.2794117647058556,0.2166374238827515,0.3366679492112396,0.4166666666666714,0.6821705426356601,0.6060480530240255,1,2,-0.3393198540459733,-0.0448264472706295,-52.5291,-22.658337,4,4,3,0.39469608351724145,0.5990599192676457
10,135,0.0017,-0.0004,100.0,0.569277108433738,0.4750381512971486,0.372889939230248,1.0,0.6827697262479973,0.1818181818180164,0.1806066588889905,0.2380952380952372,0.6460554371002161,0.2352941176468448,0.2422334606254494,0.3674490188534065,0.3333333333333357,0.6201550387596875,0.7009113504556765,4,1,-0.2582129110047279,0.0491378435791007,-29.075144,25.036228,3,3,4,0.5689414102486092,0.5689414102486092
10,174,0.0019,0.0002,100.0,0.4427710843373234,0.3472858077174692,0.4599932478055351,1.0,0.6215780998389704,0.2878787878789808,0.273041371264469,0.4642857142857153,0.5394456289978677,0.3235294117644116,0.2666941892868166,0.4474797999230517,0.5,0.4961240310077528,0.4984810825738748,4,1,0.0450239854463477,0.0683636377973126,19.20202,6.82603,3,3,2,0.00340907827626079,0.654305013276188
10,178,0.0018,-0.0003,100.0,0.5180722891566063,0.2378460867669574,0.5624577987846031,1.0,0.58132045088567,0.2878787878789808,0.2413174190074514,0.4642857142857153,0.4712153518123614,0.3382352941175668,0.317525028382704,0.3455175067333584,0.4166666666666714,0.4496124031007724,0.6409831538249122,4,1,0.03181452408389,0.0400889815406855,13.464462,14.317281,3,3,2,0.00349940425351563,0.575706026144954
10,194,0.0007,0.0005,100.0,0.7078313253011856,0.6705908000872043,0.5656650911546244,1.0,0.41867954911433,0.3030303030300274,0.3107331957282611,0.5357142857142847,0.3773987206823079,0.4117647058819784,0.2926514604190302,0.5863793766833396,0.6666666666666714,0.4651162790697682,0.3319524993095797,2,4,0.5444531010290362,0.1364309384575217,50.574352,24.941126,0,0,2,0.0,0.49211593870509857
10,202,0.0033,0.0003,100.0,0.5481927710843308,0.573141486810556,0.6203578663065485,1.0,0.3043478260869534,0.3636363636360329,0.295028268868343,0.6190476190476204,0.4690831556503099,0.3823529411761228,0.3295489730622378,0.6694882647172022,0.5,0.3255813953488378,0.4634078983706189,2,0,0.5143723909843259,0.1056938838544288,57.544983,18.374931,0,0,2,0.0,0.4298830620609175
10,203,0.0028,-0.0001,100.0,0.7289156626505928,0.6202310878569932,0.6779203241053366,1.0,0.3220611916264033,0.378787878787989,0.320739477699,0.7619047619047628,0.4328358208955194,0.4264705882351336,0.3307874909691435,0.5563678337822253,0.5,0.3953488372093012,0.5103562551781238,2,4,0.6021651723811369,0.1077102421421954,64.13458,20.787361,0,0,1,0.0,0.4944534736726651
10,204,0.0007,-0.0003,100.0,0.644578313253021,0.4292565947242224,0.6463538149898724,1.0,0.4090177133655288,0.3939393939390356,0.3348739118729256,0.601190476190478,0.3539445628997839,0.4264705882351336,0.3125193518422975,0.7599076567910714,0.6666666666666714,0.4186046511627879,0.2681579674123178,2,0,0.6353438262167964,0.1123462599271159,59.703735,26.967607,0,0,1,0.0,0.5591384976369413
11,93,-0.0009,0.0003,100.0,0.2078313253011856,0.4471332025288888,0.3590479405806874,1.0,0.6473429951690832,0.2272727272729753,0.1437673875975988,0.3690476190476204,0.6950959488273014,0.2647058823527004,0.2173598926617828,0.3285879184301663,0.1666666666666714,0.6124031007751931,0.6117094725214045,1,2,-0.346877032740603,-0.0426685999977802,-50.663086,-2.44258,4,4,3,0.42682914056751364,0.5669874334315541
11,121,0.001,-0.0,100.0,0.466867469879503,0.2476564203182931,0.3452059419311268,1.0,0.6215780998389704,0.1818181818180164,0.1825809925513795,0.2916666666666678,0.7718550106609712,0.2647058823527004,0.2297450717308322,0.3116583301269742,0.4166666666666714,0.5891472868217029,0.5824357912178968,4,2,-0.3045779690599172,0.0224933054186503,-43.359306,7.444849,3,3,4,0.5842638540528353,0.5842638540528353
11,123,0.0,-0.0004,100.0,0.388554216867476,0.336385437104866,0.2572586090479412,1.0,0.7616747181964598,0.2878787878789808,0.1674593915462594,0.2976190476190474,0.7142857142857082,0.2794117647058556,0.2301579110331317,0.2928049249711435,0.4166666666666714,0.4961240310077528,0.5843689588511438,4,2,-0.3103903443166964,-0.0034550272088161,-39.34225,13.623277,3,3,4,0.5496285150272603,0.5496285150272603
11,138,0.0023,-0.0005,100.0,0.4728915662650479,0.1567473294092067,0.3760972316002693,1.0,0.8566827697262482,0.2424242424240219,0.2055999282060483,0.3035714285714306,0.6737739872068289,0.294117647058556,0.2170502631850581,0.4163139669103515,0.3333333333333357,0.6434108527131777,0.6639049986191665,1,2,-0.3576137696228752,-0.0082244106790984,-48.740692,-18.424551,4,4,3,0.4135474731906915,0.5756993595655671
11,144,-0.0035,-0.0005,100.0,0.4216867469879446,0.2873337693481588,0.3269750168804854,1.0,0.7133655394524965,0.1969696969699725,0.2262855604415321,0.3154761904761933,0.7313432835820919,0.2352941176468448,0.2549798740840145,0.496729511350523,0.3333333333333357,0.5038759689922472,0.5850593758630254,4,1,-0.2609714935568415,0.073617715467279,-37.946354,16.071095,3,3,4,0.5590779651309472,0.5590779651309472
11,159,-0.0037,-0.0003,100.0,0.2499999999999715,0.4916067146282969,0.5143484132343019,0.0,0.5845410628019323,0.2878787878789808,0.2093691106524247,0.2380952380952372,0.6673773987206886,0.2058823529409892,0.2592630818453898,0.4232397075798459,0.3333333333333357,0.5271317829457338,0.7212096106048023,1,3,-0.2851310814951593,0.3068561647311458,-3.0119112,68.71669,4,4,3,0.32032929279942923,0.6687166458926743
11,179,-0.0001,0.0002,100.0,0.4939759036144551,0.4205362982341398,0.5136731937879837,1.0,0.5845410628019323,0.2424242424240219,0.2739836668760702,0.4583333333333321,0.5117270788912691,0.2647058823527004,0.2880070182681393,0.5652173913043512,0.3333333333333357,0.5426356589147296,0.6246893123446569,4,1,0.0357783434138229,0.0931404238954438,19.313126,19.245882,3,3,2,0.0013376607204883292,0.6760388767846852
11,185,0.0016,0.0001,100.0,0.4939759036144551,0.3594942228035762,0.544733288318703,1.0,0.5491143317230183,0.3484848484849863,0.271291393700082,0.375,0.579957356076747,0.25,0.2831561564660987,0.4844170834936534,0.5,0.5813953488372086,0.4769400718033694,0,1,0.0589676622774548,0.0863328045059082,17.21561,6.8645363,2,2,3,0.005906505962271398,0.5178395926765508
11,188,0.0006,0.0001,100.0,0.5963855421686901,0.6832352299978268,0.5033760972315982,1.0,0.6650563607085331,0.3181818181819835,0.2684196356456922,0.3988095238095255,0.5820895522387985,0.3088235294117112,0.3326452678294984,0.5440554059253557,0.4166666666666714,0.5348837209302282,0.6616956641811669,0,1,0.0898799902704216,0.1468532961499239,24.150726,-6.102226,2,2,3,0.00554232647792482,0.5766123713961946
11,206,-0.0008,0.0003,100.0,0.5572289156626482,0.4652278177458058,0.5796758946657654,1.0,0.3961352657004653,0.3030303030300274,0.3912770349098124,0.4285714285714306,0.4157782515991357,0.2794117647058556,0.3660852513159227,0.4782608695652186,0.5,0.4263565891472822,0.460646230323114,0,4,0.2914423350733941,0.2083830236999289,37.457417,26.347635,2,2,0,0.0,0.4936606830062568
11,212,0.0017,0.0004,100.0,0.6325301204819027,0.673424896446484,0.5715732613099256,1.0,0.4541062801932298,0.3333333333330301,0.3635914924167664,0.571428571428573,0.5692963752665321,0.3382352941175668,0.4285788007018283,0.5748364755675226,0.4166666666666714,0.550387596899224,0.4139740403203547,0,4,0.3489716988151059,0.2467220161280349,42.09711,24.540747,2,2,0,0.0,0.5687459355410945
11,215,-0.0012,0.0003,100.0,0.611445783132524,0.4663178548070661,0.6583389601620517,1.0,0.463768115942031,0.3484848484849863,0.4156421071524718,0.5297619047619051,0.4840085287846563,0.3529411764702672,0.4354938590153807,0.4844170834936534,0.5833333333333357,0.4573643410852668,0.5335542667771307,0,4,0.3464227274185351,0.2560112051310548,38.04692,26.97842,2,2,0,0.0,0.8140966588943593
11,217,0.0022,-0.0005,100.0,0.5210843373494072,0.5328101155439313,0.5357866306549646,1.0,0.4492753623188292,0.3030303030300274,0.388315534416229,0.547619047619051,0.4093816631130096,0.3382352941175668,0.4411703994220275,0.5505963832243168,0.4166666666666714,0.2868217054263517,0.5197459265396347,0,4,0.3486843183397546,0.2408783574094368,40.11161,26.737206,2,2,0,0.0,0.6462301681556833
21,109,0.0008,0.0003,100.0,0.3524096385542066,0.5958142576847649,0.4495273463875762,1.0,0.5152979066022425,0.3484848484849863,0.1896706452481353,0.3988095238095255,0.5820895522387985,0.3235294117644116,0.1900608937970886,0.4128510965756078,0.5833333333333357,0.5426356589147296,0.4254349627174818,0,4,0.0932463495890283,-0.009603375642801,39.749573,-6.5176387,2,2,3,0.006635451053476148,0.621320070497778
21,171,0.0004,-0.0,100.0,0.5180722891566063,0.5134074558535033,0.5862592842673884,1.0,0.41867954911433,0.2727272727270247,0.4018217715157561,0.5178571428571423,0.4093816631130096,0.3823529411761228,0.3921457322737112,0.5702193151212072,0.5,0.4418604651162781,0.4827395747031175,0,4,0.3536263735663988,0.2188193392241178,41.65965,28.698217,2,2,0,0.0,0.8738259655574071
25,89,0.0007,-0.0002,100.0,0.424698795180717,0.4408109875735775,0.4155975692099929,1.0,0.5829307568438082,0.2424242424240219,0.1114152382661757,0.4583333333333321,0.5650319829424433,0.3088235294117112,0.1447001754566983,0.6244709503655272,0.4166666666666714,0.480620155038757,0.5251311792322539,0,1,0.0470706750903786,-0.084425147522828,16.456627,-22.20117,2,2,3,0.004333899324453015,0.550333440056534
25,105,0.0028,0.0001,100.0,0.4216867469879446,0.3230869849574915,0.3973666441593515,1.0,0.5426731078905078,0.3030303030300274,0.1249214753657028,0.5059523809523832,0.5202558635394468,0.3382352941175668,0.1735473217050227,0.4293959215082736,0.3333333333333357,0.5271317829457338,0.4819110742888739,4,1,-0.0009301878876054,-0.1211580416290929,4.211477,-40.748672,3,3,2,0.0015889596205678437,0.5647475108400308
25,144,-0.0016,0.0003,100.0,0.4728915662650479,0.3047743623283239,0.4849763673193799,1.0,0.528180354267306,0.2878787878789808,0.1420622812528051,0.4107142857142847,0.5692963752665321,0.397058823529278,0.197130766849007,0.5298191612158547,0.3333333333333357,0.5348837209302282,0.449737641535485,4,1,0.0408822472489108,-0.094094899596908,4.143876,-45.442654,3,3,2,0.0014982809008629938,0.6292984468610546
25,187,0.0006,0.0004,100.0,0.569277108433738,0.6003924133420568,0.5590817015530014,1.0,0.3913043478260789,0.3636363636360329,0.3107780669478615,0.5297619047619051,0.4115138592750469,0.3235294117644116,0.3050366394880797,0.4921123509041933,0.6666666666666714,0.3023255813953476,0.3576360121513353,2,4,0.4841811458300522,0.1383148200806548,51.559208,21.852646,0,0,2,0.0,0.7880755618032891
25,189,-0.0,-0.0001,100.0,0.4849397590361661,0.5332461303684326,0.6046590141796067,1.0,0.4476650563607052,0.4090909090909918,0.2827784259176198,0.6130952380952408,0.3880597014925371,0.5147058823527004,0.3146351532665932,0.5883031935359782,0.5833333333333357,0.4651162790697682,0.4120408726871005,0,4,0.471864303009295,0.0437756549364876,54.851337,20.900835,2,2,1,0.0,0.48385844830468794
