unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_Stage4,confidence
9,146,0.0006,-0.0005,100.0,0.5271084337349521,0.2600828428166579,0.3936529372045889,1.0,0.6618357487922708,0.1363636363630576,0.3293547518621551,0.3869047619047627,0.7462686567164241,0.147058823529278,0.3783672205593973,0.4351673720661821,0.3333333333333357,0.5968992248061973,0.614333057166526,4,1,-0.2509739235346875,0.2416373272012209,4.286159,36.58765,3,3,4,0.5091785406867836,0.5091785406867836
9,150,0.0008,0.0004,100.0,0.3343373493976003,0.5177676040985446,0.4083389601620553,1.0,0.6634460547504091,0.2121212121210192,0.3629184241227676,0.2857142857142847,0.6588486140724825,0.1617647058815237,0.4074723913716553,0.3097345132743356,0.3333333333333357,0.651162790697672,0.5602043634355169,4,1,-0.2585196009517722,0.2723649520341902,-33.50289,30.396795,3,3,4,0.5407803248593241,0.5407803248593241
9,170,0.001,-0.0003,100.0,0.4216867469879446,0.3769348157837413,0.4777177582714387,1.0,0.5394524959742455,0.257575757575978,0.5087947590415567,0.5,0.6631130063965855,0.3823529411761228,0.5655382392403823,0.5579068872643376,0.5,0.5116279069767415,0.5118751726042561,0,0,0.1074026063260613,0.4027560006172704,23.61566,36.87694,2,2,0,0.0002618895829776415,0.5459546308650575
9,171,0.0024,0.0002,100.0,0.3403614457831452,0.3496838892522333,0.6034773801485471,1.0,0.473429951690818,0.3030303030300274,0.5398007717849822,0.5833333333333321,0.5692963752665321,0.2647058823527004,0.5288987511611154,0.6144671027318225,0.4166666666666714,0.7131782945736447,0.5399061032863841,0,0,0.1158132131886919,0.3807510115634281,24.867405,35.71543,2,2,0,0.00019292738907070788,0.5453125888841186
9,172,0.0041,0.0004,100.0,0.5602409638554491,0.5001090037061289,0.4841323430114812,1.0,0.592592592592581,0.1666666666669698,0.5001794848784016,0.4345238095238102,0.5714285714285694,0.294117647058556,0.5292599855506239,0.5063485956137015,0.4166666666666714,0.4961240310077528,0.4317867992267352,0,0,0.1255874966227759,0.4299380758456314,24.353523,37.680042,2,2,0,9.549864590575531e-05,0.6991999178482736
9,175,0.0023,0.0001,100.0,0.5060240963855449,0.5225637671680872,0.503713706954759,1.0,0.473429951690818,0.1818181818180164,0.5180831014987035,0.3571428571428612,0.5522388059701484,0.25,0.556558984415318,0.4455559830704132,0.4166666666666714,0.5038759689922472,0.4808064070698705,0,0,0.0986085860004361,0.4519545254009584,24.64605,37.962383,2,2,0,0.0003209186998506993,0.6557107839165612
9,177,-0.0047,0.0003,100.0,0.4879518072289386,0.5406583823850042,0.4383862255232955,1.0,0.5942028985507193,0.257575757575978,0.5647491698824396,0.3452380952380949,0.5906183368870046,0.294117647058556,0.5794715656930549,0.4267025779145825,0.6666666666666714,0.5813953488372086,0.4029273681303493,0,1,0.1098661919753029,0.5070468298209926,24.919268,39.307293,2,2,0,9.628272073510376e-05,0.8707686875456488
10,196,0.0002,-0.0002,100.0,0.6506024096385659,0.5373882712012232,0.5597569209993267,1.0,0.4621578099838928,0.3333333333330301,0.2964641478955343,0.6130952380952408,0.3006396588486097,0.2794117647058556,0.3511714315202781,0.4713351288957312,0.5833333333333357,0.3875968992248033,0.4458713062689838,0,4,0.4467173071610879,0.1471771359955221,44.762203,21.441545,2,2,0,1.0726637015331813e-10,0.5313938064391481
10,221,0.0005,-0.0001,100.0,0.8674698795180973,0.7272727272727337,0.8419986495611091,1.0,0.3091787439613398,0.5,0.397738490532177,0.7321428571428577,0.1130063965884886,0.4558823529409892,0.4305913923005491,0.7937668333974628,0.5833333333333357,0.0620155038759655,0.366473349903341,2,0,1.094630096091682,0.2063285062498564,74.13534,36.45371,0,0,1,1.3615294335684966e-25,0.5091932815054602
11,121,0.001,-0.0,100.0,0.466867469879503,0.2476564203182931,0.3452059419311268,1.0,0.6215780998389704,0.1818181818180164,0.1825809925513795,0.2916666666666678,0.7718550106609712,0.2647058823527004,0.2297450717308322,0.3116583301269742,0.4166666666666714,0.5891472868217029,0.5824357912178968,4,2,-0.3045779690599172,0.0224933054186503,-43.359306,7.444849,3,3,4,0.5134703058455841,0.5134703058455841
11,137,0.0001,-0.0004,100.0,0.1506024096385658,0.2892958360584288,0.3617488183659709,1.0,0.6296296296296333,0.2727272727270247,0.2230548326303534,0.2500000000000035,0.6716417910447774,0.25,0.2446072866136859,0.3555213543670632,0.3333333333333357,0.5348837209302282,0.4842584921292499,4,2,-0.3073259464967358,0.020075302871393,-33.82024,9.413482,3,3,4,0.5118320215744666,0.5118320215744666
11,193,-0.0009,0.0003,100.0,0.424698795180717,0.5055591890124305,0.5511478730587456,1.0,0.6151368760064315,0.257575757575978,0.3018486942475107,0.4464285714285729,0.579957356076747,0.3823529411761228,0.3463721746310284,0.392458637937672,0.5,0.5038759689922472,0.5955537144435255,0,4,0.0539076455949775,0.1469655117317917,13.73328,19.985699,2,2,3,0.0006267162883711859,0.5284495431046319
11,204,-0.0021,-0.0004,100.0,0.5421686746987859,0.6483540440374966,0.5302160702228242,1.0,0.4476650563607052,0.3484848484849863,0.3360405635825216,0.4285714285714306,0.5245202558635356,0.25,0.3999380741046536,0.5967679876875778,0.5,0.3565891472868223,0.395194697597347,0,4,0.3384101393703363,0.2383076268550891,40.454792,22.197102,2,2,0,1.437579591918521e-08,0.5552814981384279
11,205,-0.0008,0.0003,100.0,0.6355421686747036,0.6243732286897767,0.4258946657663749,1.0,0.6457326892109592,0.3181818181819835,0.3896167997846191,0.5357142857142847,0.4541577825160061,0.2647058823527004,0.3924037568376519,0.5282801077337425,0.5833333333333357,0.3875968992248033,0.46299364816349,0,4,0.2989517738415388,0.2766099422377384,31.863365,29.485723,2,2,0,5.8719425347240175e-08,0.6276888559376976
11,211,-0.002,0.0001,100.0,0.4969879518072275,0.3987355570089406,0.4878460499662402,1.0,0.5442834138486319,0.2727272727270247,0.3891232163690219,0.5416666666666679,0.5351812366737789,0.2205882352941444,0.3966869645990343,0.5771450557906874,0.6666666666666714,0.2635658914728651,0.4914388290527469,0,4,0.2703837610215409,0.2828156087716653,28.474686,31.45686,2,2,0,1.8018046748396807e-07,0.577476355310584
11,212,0.0017,0.0004,100.0,0.6325301204819027,0.673424896446484,0.5715732613099256,1.0,0.4541062801932298,0.3333333333330301,0.3635914924167664,0.571428571428573,0.5692963752665321,0.3382352941175668,0.4285788007018283,0.5748364755675226,0.4166666666666714,0.550387596899224,0.4139740403203547,0,4,0.3489716988151059,0.2467220161280349,42.09711,24.540747,2,2,0,9.622122774020118e-09,0.6546755381183675
11,215,-0.0012,0.0003,100.0,0.611445783132524,0.4663178548070661,0.6583389601620517,1.0,0.463768115942031,0.3484848484849863,0.4156421071524718,0.5297619047619051,0.4840085287846563,0.3529411764702672,0.4354938590153807,0.4844170834936534,0.5833333333333357,0.4573643410852668,0.5335542667771307,0,4,0.3464227274185351,0.2560112051310548,38.04692,26.97842,2,2,0,8.53437720888862e-09,0.7246958213709698
11,217,0.0022,-0.0005,100.0,0.5210843373494072,0.5328101155439313,0.5357866306549646,1.0,0.4492753623188292,0.3030303030300274,0.388315534416229,0.547619047619051,0.4093816631130096,0.3382352941175668,0.4411703994220275,0.5505963832243168,0.4166666666666714,0.2868217054263517,0.5197459265396347,0,4,0.3486843183397546,0.2408783574094368,40.11161,26.737206,2,2,0,9.147941221594517e-09,0.6527876865439742
21,171,0.0004,-0.0,100.0,0.5180722891566063,0.5134074558535033,0.5862592842673884,1.0,0.41867954911433,0.2727272727270247,0.4018217715157561,0.5178571428571423,0.4093816631130096,0.3823529411761228,0.3921457322737112,0.5702193151212072,0.5,0.4418604651162781,0.4827395747031175,0,4,0.3536263735663988,0.2188193392241178,41.65965,28.698217,2,2,0,7.243168095256243e-09,0.6224201591999364
25,137,-0.0035,0.0003,100.0,0.5240963855421796,0.5068672334859414,0.4809250506414599,1.0,0.5990338164251341,0.2878787878789808,0.2012474199048739,0.3869047619047627,0.5650319829424433,0.3823529411761228,0.2012591598720163,0.4101577529819167,0.4166666666666714,0.4883720930232549,0.552195526097762,4,1,0.0445885779318729,-0.0171724798780219,17.413324,-7.603857,3,3,2,0.00034506984084323975,0.505958290427649
25,144,-0.0016,0.0003,100.0,0.4728915662650479,0.3047743623283239,0.4849763673193799,1.0,0.528180354267306,0.2878787878789808,0.1420622812528051,0.4107142857142847,0.5692963752665321,0.397058823529278,0.197130766849007,0.5298191612158547,0.3333333333333357,0.5348837209302282,0.449737641535485,4,1,0.0408822472489108,-0.094094899596908,4.143876,-45.442654,3,3,2,0.00028086356644047554,0.5326558175041813
25,192,0.0002,0.0,100.0,0.5662650602409656,0.4129060388053247,0.6353814989871722,1.0,0.2302737520128772,0.4242424242420384,0.31189984743785,0.5952380952380985,0.4115138592750469,0.4117647058819784,0.3380121787594135,0.7672181608310922,0.5,0.4186046511627879,0.4758354045843731,3,0,0.5385069439654782,0.0686870272040618,59.509373,22.089684,1,1,0,1.9650656207254433e-12,0.4150495107688195
25,193,0.0029,-0.0001,100.0,0.6596385542168548,0.4499672988881684,0.6097231600270057,1.0,0.4750402576489421,0.3181818181819835,0.3095216727990646,0.5297619047619051,0.3816631130063967,0.3382352941175668,0.349468469398289,0.5933051173528341,0.5,0.3333333333333321,0.3162109914388296,0,4,0.4633211587823039,0.1476587595321216,48.286606,19.754606,2,2,0,5.058943691842657e-11,0.5807274779626195
33,116,0.0004,0.0001,100.0,0.3584337349397515,0.4161761499891057,0.4667454422687385,1.0,0.573268921095007,0.1666666666669698,0.1973436237996892,0.3095238095238102,0.8017057569296497,0.25,0.238156672515224,0.4297806848787999,0.3333333333333357,0.6744186046511587,0.7228666114333038,4,2,-0.3017053707156959,0.0481813516088938,-31.472681,22.14204,3,3,4,0.558343008423848,0.558343008423848
38,19,-0.0025,0.0002,100.0,0.4909638554216826,0.5543928493568799,0.507765023632679,1.0,0.6537842190016079,0.3030303030300274,0.1178766938885402,0.3809523809523831,0.5565031982942372,0.294117647058556,0.1339663535968611,0.4686417853020401,0.5,0.5813953488372086,0.5085611709472531,4,1,0.0398696578648173,-0.0723330460482435,7.913578,-10.114098,3,3,2,0.00023362294166246923,0.5287504994464577
38,47,0.0014,0.0002,100.0,0.430722891566262,0.4020056681927215,0.4302835921674557,1.0,0.5314009661835684,0.4393939393939945,0.1051781387418131,0.4047619047619051,0.5714285714285694,0.294117647058556,0.1684900402518323,0.4332435552135436,0.5,0.4728682170542626,0.5495719414526405,4,1,0.037157511269147,-0.1239168489769128,21.034826,-29.727457,3,3,2,0.00023401921696944615,0.5154499056390375
38,66,-0.0,0.0001,100.0,0.4006024096385374,0.4706780030521074,0.4893652937204606,1.0,0.5684380032206064,0.3636363636360329,0.1067486314278056,0.4107142857142847,0.6119402985074487,0.2352941176468448,0.1588915264733188,0.4928818776452459,0.5,0.4728682170542626,0.5285832642916333,4,4,0.0365656071189498,-0.0767115320701174,15.641127,-26.008154,3,3,2,0.0002605218334050465,0.5269709264717193
38,69,0.0007,0.0002,100.0,0.5421686746987859,0.4373228689775459,0.5216070222822431,1.0,0.4847020933977433,0.2424242424240219,0.1373059319752343,0.4523809523809525,0.5031982942430631,0.3235294117644116,0.1425843740324026,0.4717198922662575,0.5,0.7286821705426334,0.6447114056890371,4,1,0.0384172853123243,-0.0907532459417133,13.355521,-8.382411,3,3,2,0.00027251718882933775,0.5290947550002866
38,94,0.0014,-0.0001,100.0,0.4698795180722754,0.3394375408763892,0.4329844699527356,1.0,0.5491143317230183,0.2878787878789808,0.1656196715426716,0.375,0.5842217484008358,0.4117647058819784,0.1786562080710112,0.5213543670642551,0.5,0.4573643410852668,0.5653134493233907,4,1,0.0367393747258876,-0.0721284612204732,25.592642,-23.216312,3,3,2,0.0003169722993273944,0.5075271201159931
43,86,-0.0001,0.0001,100.0,0.2560240963855165,0.4011336385437118,0.40631330182309,1.0,0.5764895330112694,0.2121212121210192,0.144485327111191,0.3571428571428612,0.63752665245201,0.2058823529409892,0.2075033543193285,0.3889957676029283,0.25,0.6434108527131777,0.7221761944214293,4,2,-0.3115950727080371,-0.0381974764474662,-50.19451,-3.5510006,3,3,4,0.5081986575417576,0.5081986575417576
43,110,0.0009,-0.0004,100.0,0.463855421686759,0.3760627861347316,0.3901080351114103,1.0,0.628019323671495,0.1818181818180164,0.1402674324688178,0.3333333333333321,0.7228144989339143,0.2647058823527004,0.2139023635050065,0.2658714890342466,0.3333333333333357,0.5968992248061973,0.7217619442143004,4,1,-0.3118338810931641,-0.0194025295042346,-49.922207,2.9857457,3,3,4,0.5253710083810937,0.5253710083810937
43,116,0.0011,0.0,100.0,0.3795180722891587,0.3080444735121048,0.3541525995948689,1.0,0.6328502415458956,0.4090909090909918,0.1349726285560422,0.3035714285714306,0.7974413646055325,0.2647058823527004,0.1843327484776509,0.3224317045017315,0.4166666666666714,0.651162790697672,0.7038111019055506,4,2,-0.3283992304602157,-0.0914130006936052,-28.587536,-15.423674,3,3,4,0.5384396833875957,0.5384396833875957
43,154,0.0021,-0.0003,100.0,0.4879518072289386,0.4654458251580635,0.5194125590817009,1.0,0.4396135265700565,0.2727272727270247,0.1457865924795811,0.4702380952380949,0.6801705756929692,0.3088235294117112,0.1549695531014592,0.3928434013081983,0.3333333333333357,0.5348837209302282,0.4747307373653697,4,1,0.0344977072038577,-0.0739258000720724,9.450688,-36.20164,3,3,2,0.00036046319791803005,0.49995725018490805
43,162,-0.0019,-0.0004,100.0,0.355421686746979,0.3976455199476802,0.3615800135043905,1.0,0.6392914653784345,0.4090909090909918,0.1475814412635756,0.4523809523809525,0.5671641791044806,0.4558823529409892,0.139539684177933,0.5575221238938042,0.4166666666666714,0.3875968992248033,0.5702844518088952,4,1,0.0402565702747332,-0.1501732020301641,13.641704,-30.699986,3,3,2,0.00019934290240075894,0.5445040882817828
49,68,0.001,-0.0004,100.0,0.5813253012048278,0.2851536952256381,0.5668467251856839,1.0,0.5587761674718337,0.2878787878789808,0.112267791438569,0.2857142857142847,0.5095948827292176,0.3235294117644116,0.1437196821137334,0.4382454790303995,0.5,0.4031007751937956,0.669842584921291,4,1,0.0263328789053128,-0.1150059522087733,9.271683,-50.330364,3,3,2,0.0003314068684630762,0.5276549782339722
49,93,-0.0018,0.0001,100.0,0.5451807228915584,0.492260736865056,0.4373733963538164,1.0,0.6425120772946968,0.3484848484849863,0.0696401328188116,0.422619047619051,0.5607675906183403,0.3088235294117112,0.0994426669418899,0.3655252020007751,0.5,0.5271317829457338,0.4823253244959957,4,1,0.0347270156723982,-0.1475364902347098,21.017715,-43.08591,3,3,2,0.00018676023568629828,0.529877717154313
49,159,0.0002,-0.0001,100.0,0.4969879518072275,0.4613036843252729,0.65496286293045,1.0,0.428341384863117,0.4242424242420384,0.1312931885488666,0.547619047619051,0.400852878464832,0.3823529411761228,0.1525441222004318,0.697575990765678,0.4166666666666714,0.2790697674418574,0.3864954432477212,0,0,0.4613004428893439,-0.1340363049340784,68.501076,-12.342896,2,2,1,1.2104628767101449e-11,0.5329633789733735
49,162,-0.004,-0.0005,100.0,0.5451807228915584,0.514279485502513,0.6488858879135719,1.0,0.4170692431562059,0.4545454545450411,0.1167100421789442,0.5952380952380985,0.5138592750533064,0.3529411764702672,0.1472288161833006,0.7499038091573738,0.5833333333333357,0.3565891472868223,0.4588511460922433,0,0,0.4795009481664838,-0.1134232126579067,70.22684,0.008107323,2,2,1,4.666480365790621e-12,0.6195333274611072
49,172,-0.0016,-0.0004,100.0,0.6355421686747036,0.6354916067146306,0.6574949358541531,1.0,0.4879227053140056,0.3636363636360329,0.1398635914924142,0.648809523809522,0.5394456289978677,0.4117647058819784,0.1837650944369926,0.537899191996928,0.5833333333333357,0.4573643410852668,0.3055785694559532,0,4,0.4790606809589273,-0.0465950536548199,64.31412,-2.8962703,2,2,1,8.898105259660602e-12,0.5313564093397583
50,58,0.0008,-0.0002,100.0,0.3343373493976003,0.3470678003052114,0.3774476704929093,1.0,0.6360708534621438,0.1818181818180164,0.2029076550300672,0.1964285714285729,0.6652452025586229,0.3088235294117112,0.2210238414697087,0.3686033089649854,0.4166666666666714,0.6821705426356601,0.5835404584368931,4,2,-0.3093483029331701,0.0178343324742207,-34.86299,0.059184868,3,3,4,0.5164975393198047,0.5164975393198047
50,166,0.0038,-0.0002,100.0,0.6174698795180689,0.5766296054065876,0.5683659689399079,1.0,0.4589371980676446,0.378787878787989,0.3300278201561539,0.5,0.5138592750533064,0.3823529411761228,0.3627309319847214,0.5586764140053901,0.6666666666666714,0.5116279069767415,0.3655067660867139,0,4,0.4076649037729231,0.1779525662874357,46.779224,25.531485,2,2,0,6.650046237760205e-10,0.5702415364138971
50,167,-0.0024,-0.0001,100.0,0.5421686746987859,0.4800523217789418,0.5398379473328845,1.0,0.5104669887278561,0.2878787878789808,0.3313290855245441,0.6785714285714306,0.5031982942430631,0.3088235294117112,0.3518422953865183,0.6071565986918017,0.5833333333333357,0.3875968992248033,0.3209058271195779,0,4,0.4102539326241934,0.1943055869076678,46.7018,28.678326,2,2,0,4.2696023976768775e-10,0.6354632145384091
53,7,-0.0039,-0.0,100.0,0.466867469879503,0.3047743623283239,0.3160027008777852,1.0,0.6425120772946968,0.2424242424240219,0.2056447994256487,0.2738095238095255,0.63752665245201,0.25,0.2177211270512984,0.3647556752597225,0.3333333333333357,0.6124031007751931,0.7021541010770491,4,2,-0.3032545696358864,-0.0013944998402392,-38.81681,-17.061102,3,3,4,0.506396727508421,0.506396727508421
53,30,0.0026,-0.0001,100.0,0.3493975903614341,0.3873991715718361,0.4186360567184337,1.0,0.7455716586151482,0.257575757575978,0.1780489993718035,0.3154761904761933,0.7249466950959516,0.294117647058556,0.2320672928062777,0.2974220854174731,0.3333333333333357,0.6589147286821699,0.5548191107428906,4,2,-0.3076945478319457,0.0025602576790224,-39.957695,1.5076134,3,3,4,0.5055979263337517,0.5055979263337517
53,57,-0.0009,0.0002,100.0,0.2319277108433652,0.2223675604970623,0.2705941931127604,1.0,0.6022544283413964,0.1969696969699725,0.199856412097283,0.3988095238095255,0.7313432835820919,0.2205882352941444,0.2474971617297967,0.2570219315121207,0.5833333333333357,0.5116279069767415,0.5922397127865224,4,2,-0.3073202617151327,0.047953410516119,-46.090656,7.059436,3,3,4,0.5015239065209477,0.5015239065209477
53,162,-0.0003,0.0002,100.0,0.6566265060240823,0.4039677349029915,0.4969615124915592,1.0,0.528180354267306,0.3181818181819835,0.3679888719375412,0.5297619047619051,0.4498933901918889,0.3088235294117112,0.3898751161110496,0.5825317429780696,0.5833333333333357,0.2945736434108532,0.518503175918255,0,4,0.3419806499708123,0.2188069745468581,46.35004,15.072997,2,2,0,1.0137063182103226e-08,0.5464663186196806
53,163,0.0015,0.0005,100.0,0.677710843373518,0.498146936995866,0.6193450371370695,1.0,0.4235104669887306,0.257575757575978,0.355739028986811,0.571428571428573,0.5117270788912691,0.3235294117644116,0.4111879450923723,0.4444016929588343,0.5833333333333357,0.3953488372093012,0.46824081745374,0,4,0.3726663123774518,0.2428763247239312,38.064625,26.957317,2,2,0,2.4907161928812397e-09,0.7121579346037731
53,165,-0.004,0.0002,100.0,0.6084337349397799,0.4879005886200147,0.5391627278865627,1.0,0.5571658615136812,0.3181818181819835,0.3727900924347125,0.547619047619051,0.4157782515991357,0.2794117647058556,0.4251212715450521,0.4986533282031544,0.5,0.4961240310077528,0.4248826291079766,0,4,0.2936699553004243,0.2439301530390033,36.697483,27.310047,2,2,0,9.636656137298962e-08,0.5096711033855968
54,151,-0.0052,-0.0001,100.0,0.2469879518072275,0.3865271419228264,0.36546252532073,1.0,0.6425120772946968,0.1363636363630576,0.1996769272188814,0.3333333333333321,0.7078891257995679,0.1911764705882888,0.2444008669625361,0.216237014236249,0.4166666666666714,0.4108527131782935,0.5901684617508991,4,2,-0.301881709375747,0.0768630431441262,-46.78077,5.561552,3,3,4,0.5136891417695906,0.5136891417695906
54,159,0.0012,-0.0001,100.0,0.4849397590361661,0.294310006540222,0.3352464550979057,1.0,0.6360708534621438,0.257575757575978,0.2152023692003979,0.2023809523809525,0.6716417910447774,0.1764705882351336,0.2904840540819435,0.3889957676029283,0.3333333333333357,0.5968992248061973,0.5965202982601454,4,2,-0.293808690033258,0.0750527538670137,-40.204742,32.925762,3,3,4,0.5279710474949433,0.5279710474949433
54,163,-0.0022,0.0003,100.0,0.319277108433738,0.1449749291475939,0.3641120864280864,1.0,0.6022544283413964,0.2272727272729753,0.2480032307278108,0.2559523809523831,0.7484008528784756,0.1617647058815237,0.2933223242852705,0.3932281646787245,0.4166666666666714,0.4496124031007724,0.5498481082573861,4,2,-0.2968397879831903,0.1036379542669629,-47.381725,8.609839,3,3,4,0.562273280718967,0.562273280718967
54,217,-0.0002,0.0004,100.0,0.6566265060240823,0.5395683453237439,0.6477042538825089,1.0,0.4589371980676446,0.257575757575978,0.3758413353674967,0.4940476190476204,0.4157782515991357,0.3235294117644116,0.4308494168644898,0.5463639861485206,0.3333333333333357,0.3643410852713167,0.4893675780171236,0,4,0.3543534142117058,0.2424094212468919,38.914036,28.406805,2,2,0,7.261526206450626e-09,0.6558420468139207
54,221,0.0004,-0.0002,100.0,0.6415662650602485,0.5642031829082228,0.4378798109385542,1.0,0.5330112721417066,0.2272727272729753,0.3641748182715574,0.5357142857142847,0.6076759061833599,0.3529411764702672,0.43611311796883,0.5017314351673718,0.5833333333333357,0.2868217054263517,0.4404860535763575,0,4,0.2979734569230752,0.2925569338119027,31.907368,30.926014,2,2,0,6.408172018584277e-08,0.6714690938795873
54,223,-0.0007,-0.0001,100.0,0.5120481927710614,0.5539568345323787,0.4858203916272785,1.0,0.5668276972624824,0.3030303030300274,0.4042448173741348,0.5535714285714306,0.5437100213219566,0.3676470588234224,0.4285788007018283,0.5606002308580216,0.6666666666666714,0.5038759689922472,0.4993095829881255,0,4,0.2716948543180467,0.281465663233497,31.888855,34.81702,2,2,0,2.1241605372051422e-07,0.6172441382356079
54,224,-0.0017,0.0001,100.0,0.5512048192771033,0.571833442337045,0.627110060769752,1.0,0.4766505636070803,0.257575757575978,0.3953154446737841,0.4821428571428541,0.5031982942430631,0.3676470588234224,0.4106202910517069,0.4340130819545962,0.4166666666666714,0.4651162790697682,0.3224247445457067,0,4,0.3044111834398363,0.2502012449914222,34.91408,28.397839,2,2,0,7.39223721661862e-08,0.5402986156550172
55,156,-0.0002,-0.0004,100.0,0.5963855421686901,0.4946588183998273,0.5634706279540858,1.0,0.4927536231884062,0.2878787878789808,0.3551108319124125,0.4940476190476204,0.4285714285714306,0.294117647058556,0.3798637630302437,0.5094267025779189,0.5833333333333357,0.4263565891472822,0.428887047776854,0,4,0.3312634274148305,0.2195015190868244,37.20738,26.916529,2,2,0,1.7537527562249925e-08,0.5135053316847719
55,157,-0.0014,-0.0004,100.0,0.5662650602409656,0.490298670154786,0.5668467251856839,1.0,0.3687600644122284,0.2878787878789808,0.3601812797271861,0.4940476190476204,0.4264392324093933,0.2352941176468448,0.4171741149757437,0.6094651789149665,0.5,0.5581395348837184,0.3853907760287214,0,4,0.3354980268649297,0.2411065423751243,40.937603,29.803278,2,2,0,1.3749689994545375e-08,0.6584261276610903
