unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_stage4,confidence,prob_Stage4
54,56,-0.0013,-0.0003,100.0,0.3606557377049171,0.4648659228811915,0.4624024960998447,1.0,0.1973180076628367,0.7117647058823877,0.1582474465036725,0.3333333333333357,0.4628571428571462,0.2083545593479385,0.6964285714286689,0.1710588358568614,0.6885562530178646,0.3636363636363668,0.4345238095238066,0.4323221078022072,4,4,-0.1218236775551937,0.1276268711745576,-35.58507,29.623814,4,4,3,0.227757088125868,0.8533826637703883,0.8533826637703883
60,120,-0.0023,0.0005,100.0,0.2622950819672098,0.3977294969661358,0.3878315132605294,0.8125,0.277777777777775,0.6882352941177032,0.1727596247169245,0.3333333333333357,0.2000000000000028,0.3010697911360118,0.6726190476190368,0.221983549012414,0.5671173346209564,0.2727272727272734,0.5059523809523796,0.5877168568512872,4,1,-0.1162663039460041,-0.2631896204385168,-21.226217,-47.87228,4,4,2,0.34979042037876,0.7344279610767803,0.7344279610767803
60,176,-0.0023,0.0005,100.0,0.4192037470726006,0.5089058524173034,0.636661466458655,0.875,0.6767241379310356,0.8411764705881524,0.3561491888894039,0.6666666666666714,0.6285714285714299,0.6714212939378541,0.8154761904763745,0.3726620212710188,0.3044422984065704,0.5454545454545467,0.755952380952376,0.7788292049355228,3,0,0.8770925653168655,-0.2250931827286368,65.8908,5.709104,1,1,0,0.0,0.5265071666711882,0.00043669308752777397
62,142,0.001,0.0,100.0,0.2740046838407295,0.4390291642200061,0.2634945397815933,0.8125,0.2562260536398497,0.6352941176469358,0.1522854369829431,0.3333333333333357,0.2628571428571433,0.2491085073866514,0.6309523809522943,0.1846282810289707,0.487928536938675,0.3636363636363668,0.5476190476190474,0.5548752203358411,4,1,-0.1289678854768412,-0.2668083955330784,-7.765316,-76.65991,4,4,2,0.8004812337630718,0.8170459189788741,0.8170459189788741
62,164,-0.0039,0.0002,100.0,0.2974238875878257,0.4141710706596235,0.2322932917316684,0.8125,0.2772988505747129,0.6411764705881069,0.1610666913158027,0.3333333333333357,0.3257142857142874,0.2633723892002066,0.6488095238096321,0.2220359406926135,0.53838725253501,0.3636363636363668,0.4999999999999964,0.585954170145655,4,1,-0.1082836611351807,-0.2341767167943372,-16.615608,-72.63559,4,4,2,0.6716791694301207,0.5336518579960883,0.5336518579960883
62,188,-0.0033,-0.0004,100.0,0.3583138173302131,0.4464670189861017,0.4132605304212156,0.8125,0.3769157088122625,0.7058823529409892,0.2406525858483092,0.6666666666666714,0.360000000000003,0.3453897096281189,0.7261904761905953,0.2718604285639401,0.4802028005794305,0.3636363636363668,0.6547619047619051,0.6234344558864464,2,0,0.2344539828130061,-0.2616601922224988,69.5959,-28.303375,2,2,1,0.00010531738044162109,0.5767113834609987,0.006661415762685486
62,224,0.0001,0.0003,100.0,0.4379391100702605,0.5382658054413767,0.6421216848673943,0.875,0.6834291187739474,0.8176470588234679,0.3439478670795353,0.6666666666666714,0.5485714285714316,0.703005603667858,0.8214285714286689,0.3751244302404757,0.2602607436021209,0.5454545454545467,0.7440476190476168,0.7708507282679271,3,0,0.8804844805867735,-0.2598775226393772,65.97268,5.614211,1,1,0,0.0,0.5234565563939476,0.0004488694143299446
65,127,-0.0001,0.0002,100.0,0.2716627634660256,0.5147778430221166,0.4591263650546011,1.0,0.2083333333333357,0.676470588235361,0.1814484447936379,0.3333333333333357,0.302857142857146,0.1991849210392224,0.6547619047621538,0.242206737570072,0.734669241912119,0.4545454545454532,0.3452380952380913,0.3425178587995212,4,4,-0.1974523205468781,0.1533139368018734,2.5151663,29.298908,4,4,3,0.6860023755851004,0.8199957135246874,0.8199957135246874
65,156,0.0026,0.0002,100.0,0.4192037470726006,0.4122137404580144,0.3971918876755076,1.0,0.1958812260536433,0.7000000000000455,0.1686000831908245,0.3333333333333357,0.4228571428571435,0.1711665817626091,0.6904761904763745,0.1657672761565436,0.7286335103814601,0.3636363636363668,0.3988095238095219,0.3379719825586775,4,4,-0.2077823754631578,0.1549947616150078,-39.442886,34.91393,4,4,3,0.5141212931139113,0.6667046253773822,0.6667046253773822
67,1,-0.0012,-0.0003,100.0,0.2927400468384178,0.5787825406146005,0.3475819032761293,1.0,0.220785440613028,0.7117647058823877,0.1770116004991493,0.3333333333333357,0.4742857142857168,0.2185430463576132,0.6666666666669698,0.1978833761198686,0.6854176726219237,0.4545454545454532,0.4940476190476168,0.3698858892290566,4,4,-0.0886896777691828,0.1200178607039518,6.5177665,32.647724,4,4,3,0.5433340752195421,0.5036371505449722,0.5036371505449722
67,24,-0.0032,-0.0002,100.0,0.4918032786885362,0.4754355059698554,0.3667706708268312,1.0,0.1891762452107244,0.6705882352939625,0.1655959698664304,0.3333333333333357,0.3942857142857185,0.2114111054508392,0.6785714285715585,0.2374914863519635,0.6504104297440882,0.4545454545454532,0.4583333333333286,0.3815752852769272,4,2,-0.1142218894625841,0.1269570993074145,8.338388,25.539576,4,4,3,0.6811363778921395,0.6239017594040788,0.6239017594040788
67,55,0.0037,0.0002,100.0,0.3676814988290289,0.636523781561948,0.3744149765990627,1.0,0.2169540229885065,0.7000000000000455,0.1825114387391906,0.3333333333333357,0.4742857142857168,0.1747325522159997,0.6726190476190368,0.2039084193430085,0.6306132303235152,0.4545454545454532,0.5357142857142847,0.5127562853697007,2,4,-0.0234149705370978,0.0949345880187962,7.8442006,30.895075,2,2,3,0.4534566664957251,0.6392354969871559,0.6392354969871559
67,60,-0.002,-0.0002,100.0,0.3864168618266888,0.3345077314542983,0.4901716068642727,1.0,0.2203065134099624,0.6588235294116203,0.1922170356334049,0.3333333333333357,0.3885714285714279,0.1981660723382567,0.7083333333332575,0.2065803950332636,0.6284403669724803,0.4545454545454532,0.3154761904761898,0.4003154281473229,4,2,-0.1479099496877192,0.1396652918829602,-3.5765417,21.535183,4,4,3,0.4423067405722194,0.8025419049465392,0.8025419049465392
67,71,-0.0024,-0.0002,100.0,0.2833723653395736,0.6267371305539235,0.324336973478939,1.0,0.1982758620689644,0.7117647058823877,0.1771964690114131,0.3333333333333357,0.4171428571428599,0.195618950585839,0.6666666666669698,0.2085712788809104,0.6924191211974886,0.3636363636363668,0.2976190476190474,0.3813897393079131,4,4,-0.1880677512361916,0.1463722450418706,-11.695603,20.799967,4,4,3,0.7326466663143022,0.785407008995258,0.785407008995258
74,64,-0.0002,0.0001,100.0,0.3817330210772809,0.4623213936191064,0.3937597503900143,1.0,0.2016283524904238,0.7058823529409892,0.2112122752692116,0.3333333333333357,0.457142857142859,0.193581253183904,0.6666666666669698,0.2663069104626174,0.6607918879768242,0.4545454545454532,0.4226190476190474,0.4682252528063841,4,2,-0.0852754813165603,0.1215533458893486,5.108928,26.60366,4,4,3,0.3717092504301146,0.7195423148211605,0.7195423148211605
79,67,-0.0011,0.0001,100.0,0.4168618266978967,0.4129966725386609,0.2867394695787837,1.0,0.1623563218390806,0.6705882352939625,0.2290058695752677,0.3333333333333357,0.5542857142857152,0.1844116148751915,0.6488095238096321,0.229580342641583,0.6084017382906843,0.5454545454545467,0.3988095238095219,0.5515353928935873,4,4,-0.0699360596550826,0.1162889734175638,12.693393,33.091682,4,4,3,0.3771818321397283,0.669866029884068,0.3068354315888664
79,94,-0.0057,0.0001,100.0,0.3114754098360492,0.4233705226071649,0.3923556942277706,1.0,0.1930076628352495,0.7058823529409892,0.2068216481027818,0.3333333333333357,0.4400000000000013,0.2109016811003563,0.6726190476190368,0.2272227170325322,0.6199903428295528,0.5454545454545467,0.3809523809523796,0.4360330271824857,4,4,-0.0946910145502049,0.1234648869950679,17.134085,32.81881,4,4,3,0.4554757350350284,0.6390312912362238,0.6390312912362238
79,99,0.0002,-0.0001,100.0,0.3981264637002084,0.4288510471716584,0.4572542901716048,1.0,0.2265325670498086,0.7176470588233315,0.2113509266534095,0.3333333333333357,0.3542857142857194,0.2083545593479385,0.6666666666669698,0.2291612091999795,0.7023177209077751,0.3636363636363668,0.2976190476190474,0.3753594953149672,4,2,-0.1774935167914839,0.1512369294155473,-33.868526,23.688131,4,4,3,0.7043918094468836,0.7953003112532832,0.7953003112532832
79,100,-0.0019,0.0002,100.0,0.3911007025760966,0.3971422979056562,0.3681747269890785,1.0,0.1623563218390806,0.7117647058823877,0.2042334889309955,0.3333333333333357,0.5485714285714316,0.1772796739684139,0.6785714285715585,0.2286372923979627,0.7938194109126009,0.2727272727272734,0.428571428571427,0.4066239910937952,4,2,-0.1971321726999375,0.1511680926639851,-41.46266,23.482698,4,4,3,0.40577196123070447,0.847153607062381,0.847153607062381
80,53,-0.0008,-0.0001,100.0,0.407494145199081,0.3936191035427718,0.4494539781591236,1.0,0.2016283524904238,0.694117647058647,0.1932338124508987,0.3333333333333357,0.4228571428571435,0.1854304635761572,0.6726190476190368,0.2615916592445089,0.6945919845485307,0.3636363636363668,0.3452380952380913,0.4084794507839326,4,2,-0.1662940921075841,0.1468546714702164,-34.466503,23.591623,4,4,3,0.3875857350107066,0.8166616537018331,0.8166616537018331
80,56,-0.0007,-0.0005,100.0,0.4660421545667361,0.3897044431395606,0.349297971918876,1.0,0.2102490421455947,0.6705882352939625,0.2063594768221079,0.3333333333333357,0.4742857142857168,0.1925624044829312,0.6964285714286689,0.2373343113113577,0.6308546595847417,0.4545454545454532,0.4107142857142811,0.4141386028388538,4,4,-0.1044225924054593,0.1254157517761821,-9.556656,28.333998,4,4,3,0.49241648454272907,0.6320048235669934,0.6320048235669934
81,74,0.003,-0.0002,100.0,0.3934426229508005,0.4910941475827002,0.3483619344773814,0.875,0.2179118773946342,0.647058823529278,0.1842214724777022,0.3333333333333357,0.2742857142857176,0.2460519612837508,0.6428571428573377,0.1624666003038655,0.4034282955094141,0.4545454545454532,0.4166666666666607,0.5141478801373047,4,1,-0.0814164723166313,-0.1040941199728899,-11.4721985,-75.89455,4,4,2,0.7692621393118073,0.7648540996029702,0.7648540996029702
81,170,0.0033,0.0004,100.0,0.4473067915690762,0.4206302603249163,0.3686427457098276,0.8125,0.2533524904214559,0.6588235294116203,0.1911540416878523,0.3333333333333357,0.2742857142857176,0.2929190015282721,0.636904761904816,0.2042751611044124,0.6231289232254973,0.2727272727272734,0.5952380952380949,0.5364133964189648,4,1,-0.0954658569556927,-0.1790179704176996,-6.356134,-46.375866,4,4,2,0.48708189071793756,0.6401988626273452,0.35964360562448366
81,204,-0.0007,-0.0003,100.0,0.334894613583117,0.3319632021922096,0.4098283931357223,0.8125,0.2945402298850581,0.6588235294116203,0.1756713037851796,0.3333333333333357,0.2857142857142882,0.3020886398369846,0.6428571428573377,0.2047990779064292,0.518348623853214,0.2727272727272734,0.5238095238095184,0.4885425364133979,4,1,-0.1024229073574964,-0.2192606257030005,-10.840683,-51.40626,4,4,2,0.16083029274703173,0.5020306892068463,0.5020306892068463
81,216,0.0001,-0.0003,100.0,0.3747072599531691,0.4353102368369548,0.373010920436819,0.8125,0.2552681992337184,0.6647058823530188,0.1721588020520386,0.3333333333333357,0.2171428571428606,0.2837493632195631,0.6666666666669698,0.2408445538848411,0.492515692901982,0.2727272727272734,0.5178571428571388,0.5017163002133778,4,1,-0.1066302294804162,-0.2181213170771638,-17.119385,-48.93006,4,4,2,0.44878949424759895,0.7866618857252072,0.7866618857252072
81,278,-0.0024,-0.0002,100.0,0.3747072599531691,0.4102564102564123,0.4009360374414967,0.8125,0.461685823754788,0.741176470588016,0.2459213384480278,0.3333333333333357,0.5485714285714316,0.4656138563423297,0.7559523809522943,0.2760517629800318,0.3981168517624311,0.6363636363636402,0.6904761904761862,0.5996845718526771,3,2,0.3878056201670123,-0.1569653434673872,38.534664,-66.99581,1,1,2,0.000755572812802844,0.8799458961356816,0.0009219641780456506
82,215,-0.0011,-0.0004,100.0,0.4051522248243486,0.565668428263848,0.4998439937597467,0.875,0.4650383141762475,0.7470588235294144,0.2757313860516674,0.3333333333333357,0.3542857142857194,0.4854814060112034,0.7321428571428896,0.2710745533609255,0.3256880733944953,0.5454545454545467,0.6964285714285694,0.5387327210316357,2,2,0.3823035117002686,-0.1782926928968006,40.014923,-62.16879,2,2,1,0.0006389537144923582,0.6615527227070547,0.0022958853029187644
82,217,0.0022,-0.0004,100.0,0.3747072599531691,0.4315913094539034,0.389079563182527,0.875,0.4856321839080451,0.7647058823527004,0.2802606646023022,0.3333333333333357,0.5200000000000031,0.531329597554766,0.7202380952380736,0.2881018494263117,0.3908739739256397,0.4545454545454532,0.6845238095238066,0.7395862324890992,3,2,0.405102786086108,-0.2758276152824007,42.442616,-53.565136,1,1,2,0.00021107423567689725,0.8090464407620321,0.0007148703140993793
82,221,-0.0015,0.0004,100.0,0.2810304449648697,0.3983166960266224,0.393915756630264,0.875,0.5272988505747129,0.7647058823527004,0.3001802467994636,0.3333333333333357,0.5257142857142867,0.516556291390728,0.7797619047619264,0.3098967883899988,0.3614196040560102,0.5454545454545467,0.6071428571428541,0.5841914834400228,3,2,0.3967471179122745,-0.2092760827705103,41.061596,-52.783028,1,1,2,0.0,0.8405081522191047,0.0009916804194772006
84,95,-0.0,0.0004,100.0,0.3114754098360492,0.4705421804658449,0.3385335413416541,0.8125,0.2820881226053622,0.6352941176469358,0.2079308591764075,0.3333333333333357,0.302857142857146,0.2501273560876171,0.6428571428573377,0.2036464609419965,0.5608401738290709,0.1818181818181798,0.6428571428571388,0.5105297337415351,4,1,-0.1149675189719063,-0.2599148306542754,-14.091686,-41.505375,4,4,2,0.5697936389962005,0.653499294037015,0.653499294037015
84,105,-0.0014,0.0002,100.0,0.3114754098360492,0.3873556468976318,0.3254290171606868,0.8125,0.2380268199233732,0.6411764705881069,0.1521467855987381,0.3333333333333357,0.3200000000000038,0.2394294447274596,0.6190476190474783,0.1896054906480841,0.4688556253017886,0.3636363636363668,0.5952380952380949,0.4835327952500243,4,1,-0.1154549282780275,-0.2201333915811403,-11.359291,-70.6351,4,4,2,0.894405622566866,0.7537904271403535,0.7537904271403535
84,120,0.002,-0.0,100.0,0.3676814988290289,0.2528870620473675,0.2297971918876733,0.8125,0.2969348659003792,0.6235294117645935,0.1756713037851796,0.3333333333333357,0.2000000000000028,0.2720326031584328,0.6130952380954113,0.2120815214543867,0.515692901979719,0.3636363636363668,0.5654761904761862,0.5811299749512955,4,1,-0.1487386761536098,-0.3430169449444474,-16.911015,-59.749474,4,4,2,0.43786947321787495,0.8168321659711802,0.8168321659711802
84,207,0.0039,-0.0002,100.0,0.576112412177963,0.696222352710901,0.5829953198127917,0.8125,0.6652298850574709,0.8352941176469812,0.3774090678005208,0.6666666666666714,0.6971428571428575,0.6408558329088123,0.8452380952380736,0.3762246555247017,0.2933365523901479,0.3636363636363668,0.7261904761904745,0.6821597550793221,3,0,0.8677198239954107,-0.1497729521123365,57.871857,6.2222505,1,1,0,0.0,0.6573668834770447,0.0007257362925757496
88,48,0.0029,0.0,100.0,0.3091334894613453,0.5012722646310444,0.342433697347893,0.8125,0.2150383141762475,0.6235294117645935,0.1576928409668596,0.3333333333333357,0.3714285714285772,0.2368823229750347,0.6190476190474783,0.1911248493739137,0.5284886528247235,0.2727272727272734,0.5357142857142847,0.6464421560441629,4,1,-0.1020576986493901,-0.2028280635472893,-10.0568075,-46.1541,4,4,2,0.9033123333346572,0.5704622876439674,0.42934472067717766
88,146,-0.001,0.0004,100.0,0.3676814988290289,0.3108240360148784,0.266146645865831,0.75,0.2476053639846718,0.647058823529278,0.1949438461893962,0.3333333333333357,0.302857142857146,0.2847682119205288,0.6666666666669698,0.2111384712107664,0.5074843070980215,0.3636363636363668,0.5892857142857082,0.4748121347063723,4,2,-0.1083711968433376,-0.2497081916924576,2.091981,-67.302086,4,4,2,0.42042168239229377,0.5730925118469337,0.4266648348405805
88,170,0.0001,0.0002,100.0,0.2552693208430696,0.3439029164219995,0.3238689547581899,0.75,0.2643678160919549,0.6705882352939625,0.1576928409668596,0.3333333333333357,0.3085714285714296,0.2368823229750347,0.636904761904816,0.2322523183318452,0.4874456784162255,0.2727272727272734,0.5178571428571388,0.6435661935244461,4,1,-0.1212184142110588,-0.3104906070276612,-20.879213,-49.526802,4,4,2,0.6960478426232037,0.6365620340652741,0.3632154323903223
88,174,-0.0042,-0.0003,100.0,0.2763466042154334,0.3495791740066565,0.2535101404056163,0.75,0.2710727969348632,0.6411764705881069,0.1863936774968735,0.3333333333333357,0.3085714285714296,0.2531839021905249,0.6785714285715585,0.2052706030282323,0.4461612747465011,0.3636363636363668,0.5178571428571388,0.5105297337415351,4,1,-0.1142263956067457,-0.2735736548587691,-18.026287,-73.17931,4,4,2,0.6007192517151004,0.5906066755725613,0.5906066755725613
