unit,time,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,kmeans_cluster,agglo_cluster,pca_1,pca_2,tsne_1,tsne_2,final_stage,y_true,y_pred,prob_stage4,confidence,prob_Stage4
24,337,0.0005,0.0004,100.0,0.2482435597189578,0.3258954785672365,0.3834633385335415,0.8125,0.2662835249042139,0.7000000000000455,0.1753940010167767,0.3333333333333357,0.3257142857142874,0.2689760570555251,0.625,0.2102478126473528,0.529695799130856,0.3636363636363668,0.553571428571427,0.5066332683922461,4,2,-0.097962579143636,-0.2066416622762974,-3.6885402,-65.986626,4,4,2,0.4162126878806244,0.56312733208466,0.43247740889711517
24,343,0.0019,-0.0003,100.0,0.2857142857142776,0.3973380309258161,0.2422776911076418,0.75,0.301724137931032,0.6647058823530188,0.1825576558672637,0.3333333333333357,0.1714285714285743,0.2429954151808431,0.636904761904816,0.2369151778697471,0.4616127474649936,0.4545454545454532,0.4761904761904745,0.5403098617682538,4,1,-0.118148850563817,-0.2821643057009275,-17.168262,-78.392876,4,4,2,0.5580384049195611,0.5626532963736324,0.43519048700096763
24,347,-0.0006,-0.0003,100.0,0.2505854800936617,0.3552554315913099,0.4138845553822143,0.75,0.2567049808429118,0.6529411764706765,0.210103064195593,0.3333333333333357,0.3257142857142874,0.2873153336729466,0.6130952380954113,0.2336145020170761,0.469338483824238,0.2727272727272734,0.4702380952380913,0.5432785972724758,4,1,-0.1032725843489588,-0.237265762789263,-16.125044,-54.18852,4,4,2,0.5792172697024244,0.5220166438830075,0.4738962770683516
24,355,0.0024,0.0004,100.0,0.3372365339578209,0.3464474456840882,0.3087363494539765,0.75,0.3122605363984654,0.694117647058647,0.1839903868373653,0.3333333333333357,0.1885714285714321,0.2837493632195631,0.636904761904816,0.2201498402053729,0.5982617093191678,0.2727272727272734,0.6071428571428541,0.513127377307729,4,1,-0.1343193906346547,-0.3065501611185702,-21.206984,-53.16018,4,4,2,0.40955115269283654,0.5479937890541025,0.45049698648913694
24,356,-0.0004,0.0004,100.0,0.2693208430913216,0.4482286161675475,0.3917316692667718,0.75,0.2811302681992345,0.6647058823530188,0.166936266580393,0.3333333333333357,0.2457142857142855,0.2944472745797206,0.6428571428573377,0.2250746581442868,0.5212457749879285,0.2727272727272734,0.5357142857142847,0.4663697931162431,4,2,-0.1108893052220287,-0.2332688240753987,-14.562079,-47.042713,4,4,2,0.2443273854098851,0.5257268848393654,0.47030854862729504
24,431,0.0009,0.0,100.0,0.4941451990632401,0.6055979643765923,0.3536661466458639,0.6875,0.4683908045976999,0.7352941176470722,0.3038313999168025,0.3333333333333357,0.4857142857142875,0.5124808965868581,0.7559523809522943,0.2994708440299689,0.4034282955094141,0.4545454545454532,0.6488095238095184,0.5787178773541157,3,2,0.3913863911239235,-0.1845387800865121,35.987774,-62.982452,1,1,2,0.00012937840804908777,0.7605486994639398,1.7853325105139028e-06
24,464,-0.0004,0.0004,100.0,0.4473067915690762,0.607946760618514,0.6227769110764427,0.75,0.6384099616858272,0.823529411764639,0.3617414613855843,0.6666666666666714,0.5028571428571453,0.6688741721854292,0.8154761904763745,0.3894797506155996,0.2783679381941084,0.6363636363636402,0.8273809523809526,0.7638927544299108,0,0,0.8920307468564346,-0.2621921732834006,55.63601,4.027491,0,0,1,0.0,0.5188840226908702,3.4824082724571363e-13
31,1,0.0005,-0.0004,100.0,0.4637002341920322,0.5323938148365635,0.3390015600623997,1.0,0.1647509578544053,0.7294117647056737,0.0837454360586065,0.3333333333333357,0.360000000000003,0.2073357106469693,0.7261904761905953,0.1031068266359227,0.7124577498792846,0.4545454545454532,0.4047619047619015,0.4559792188514713,4,2,-0.1617940075707971,0.1349667073166205,-18.027718,33.678047,4,4,3,0.5831118294117023,0.49328488397490633,0.49156786756873144
31,17,-0.0025,0.0003,100.0,0.456674473067892,0.4284595811313387,0.4173166926677041,1.0,0.1819923371647505,0.7117647058823877,0.0940980727457585,0.3333333333333357,0.4285714285714306,0.1976566479877739,0.7083333333332575,0.106145544087596,0.6533075808788027,0.4545454545454532,0.4464285714285694,0.4881714444753697,4,4,-0.1185674742993012,0.1123436659281751,-14.150557,37.78996,4,4,3,0.28925506845880633,0.5519608631789577,0.4015679598935922
31,19,-0.0032,-0.0003,100.0,0.4496487119437802,0.5165394402035624,0.3914196567862724,1.0,0.1982758620689644,0.694117647058647,0.1088875537274134,0.3333333333333357,0.4857142857142875,0.1946001018848697,0.6785714285715585,0.1083983863362476,0.7008691453404161,0.3636363636363668,0.5476190476190474,0.429446145282494,4,4,-0.1162501534677813,0.1098910855926861,-30.56308,33.6205,4,4,3,0.5354197324205873,0.5455961397563496,0.4062956661771873
49,21,0.0022,0.0002,100.0,0.2435597189695499,0.5147778430221166,0.2689547581903255,0.9375,0.2734674329501949,0.6529411764706765,0.1771964690114131,0.3333333333333357,0.302857142857146,0.2699949057564978,0.6488095238096321,0.190967674333315,0.5441815548044424,0.2727272727272734,0.5476190476190474,0.58270711568791,4,2,-0.1087231035955271,-0.2369565790101179,-8.196082,-33.908226,4,4,2,0.4155240574007649,0.5363056976434971,0.4617781779779285
49,30,-0.0013,0.0,100.0,0.3606557377049171,0.3251125464865936,0.2193447737909508,0.9375,0.2921455938697335,0.6588235294116203,0.1759486065535824,0.3333333333333357,0.2228571428571442,0.2649006622516552,0.6428571428573377,0.2373343113113577,0.4741670690487716,0.1818181818181798,0.5833333333333286,0.5939326468132471,4,1,-0.1508295552885774,-0.3718880550192929,-14.29385,-30.819983,4,4,2,0.33843737446862776,0.5016417986629387,0.4979859593209358
49,38,0.0002,-0.0005,100.0,0.3747072599531691,0.2119788608338275,0.281435257410294,0.9375,0.2614942528735646,0.6588235294116203,0.1784905485973098,0.3333333333333357,0.3771428571428608,0.2959755476311798,0.6845238095238528,0.1775554042018043,0.472718493481409,0.1818181818181798,0.5892857142857082,0.5048705816866139,4,1,-0.1323753838091566,-0.2859725800011361,7.02404,-34.020145,4,4,2,0.36074155934340496,0.5187322077815123,0.4804593469278206
49,45,-0.0002,0.0005,100.0,0.2927400468384178,0.2331180270111588,0.2656786271450855,0.9375,0.2950191570881202,0.6588235294116203,0.1661043582751773,0.3333333333333357,0.3828571428571443,0.2959755476311798,0.6488095238096321,0.1888720071252621,0.536455818445198,0.2727272727272734,0.5595238095238066,0.5703683087484954,4,2,-0.1194347199312386,-0.2769063504880332,4.116742,-27.113049,4,4,2,0.2965439967312892,0.5931739937767833,0.40574166756042823
49,50,-0.0015,-0.0001,100.0,0.2599531615925059,0.4235662556273247,0.3051482059282335,0.9375,0.2931034482758612,0.6352941176469358,0.1690622544715054,0.3333333333333357,0.2857142857142882,0.2623535404992339,0.6785714285715585,0.1996123015665034,0.5386286817962365,0.2727272727272734,0.6011904761904745,0.5193431672696924,4,2,-0.1156301151067804,-0.250681951792836,-6.03511,-28.006927,4,4,2,0.47755268016142993,0.521239490637879,0.4772411586049533
49,53,0.0021,0.0002,100.0,0.3372365339578209,0.4527304756312418,0.1879875195007798,0.875,0.2782567049808406,0.6117647058822513,0.170587419697739,0.3333333333333357,0.2800000000000011,0.2898624554253715,0.6607142857144481,0.203227327500393,0.5738773539352984,0.2727272727272734,0.5952380952380949,0.5754708228963707,4,2,-0.1248198326742637,-0.2884489118730805,-18.367928,-28.663239,4,4,2,0.43086420644482776,0.5821004066754895,0.41677478794280776
49,81,-0.0015,0.0003,100.0,0.2622950819672098,0.2887062047367408,0.3021840873634964,0.875,0.2811302681992345,0.6588235294116203,0.2020150667837512,0.3333333333333357,0.3657142857142865,0.2939378502292378,0.636904761904816,0.1995075182061043,0.5313858039594415,0.1818181818181798,0.6011904761904745,0.5458762408386661,4,1,-0.1278009091095637,-0.3099199249800599,-19.21591,-37.14225,4,4,2,0.27931618758371335,0.5496228190657017,0.449476467319686
49,108,-0.004,-0.0003,100.0,0.2810304449648697,0.3454687805832854,0.3148205928237111,0.875,0.2863984674329529,0.6529411764706765,0.1711882423626178,0.3333333333333357,0.3200000000000038,0.3010697911360118,0.6488095238096321,0.2246555247026762,0.5651859005311444,0.3636363636363668,0.5416666666666643,0.5118285555246302,4,2,-0.0981075108613023,-0.2057231927892692,0.035790715,-60.160976,4,4,2,0.1674092501151508,0.5556678235077943,0.44075309034043414
54,23,0.0009,-0.0,100.0,0.4098360655737849,0.4413779604619279,0.4659906396255842,1.0,0.1781609195402325,0.7352941176470722,0.1321347691454448,0.3333333333333357,0.5600000000000023,0.2307692307692264,0.7083333333332575,0.1507308639388043,0.5770159343312429,0.2727272727272734,0.452380952380949,0.4457741905557135,4,2,-0.0808206333564842,0.0966242261895155,-43.328613,22.04866,4,4,3,0.48819139970088654,0.6651324413133048,0.2747261362681547
54,56,-0.0013,-0.0003,100.0,0.3606557377049171,0.4648659228811915,0.4624024960998447,1.0,0.1973180076628367,0.7117647058823877,0.1582474465036725,0.3333333333333357,0.4628571428571462,0.2083545593479385,0.6964285714286689,0.1710588358568614,0.6885562530178646,0.3636363636363668,0.4345238095238066,0.4323221078022072,4,4,-0.1218236775551937,0.1276268711745576,-35.58507,29.623814,4,4,3,0.227757088125868,0.5946372809880438,0.3871902023422066
54,64,0.0018,0.0002,100.0,0.4098360655737849,0.3855940497161896,0.3998439937597489,1.0,0.1863026819923376,0.741176470588016,0.1370337847206144,0.3333333333333357,0.3542857142857194,0.2078451349974521,0.7023809523811906,0.1372662021271011,0.7477064220183465,0.5454545454545467,0.4345238095238066,0.4745338157528529,4,4,-0.1401200582839759,0.1260576045220981,16.301723,37.770428,4,4,3,0.5643718371872,0.4895563030472435,0.48913183661144843
60,109,0.0001,0.0003,100.0,0.3583138173302131,0.2802896848698353,0.2747269890795643,0.8125,0.2792145593869755,0.6411764705881069,0.1518232657022693,0.3333333333333357,0.3142857142857167,0.2343352012226169,0.6666666666669698,0.1799654214910617,0.493722839208111,0.3636363636363668,0.5952380952380949,0.4868726226922746,4,2,-0.1271339659838799,-0.2506458475903825,-18.142733,-61.242027,4,4,2,0.7311361482749861,0.5408598781344098,0.45743551911680796
60,120,-0.0023,0.0005,100.0,0.2622950819672098,0.3977294969661358,0.3878315132605294,0.8125,0.277777777777775,0.6882352941177032,0.1727596247169245,0.3333333333333357,0.2000000000000028,0.3010697911360118,0.6726190476190368,0.221983549012414,0.5671173346209564,0.2727272727272734,0.5059523809523796,0.5877168568512872,4,1,-0.1162663039460041,-0.2631896204385168,-21.226217,-47.87228,4,4,2,0.34979042037876,0.5375107702966383,0.45987192318100917
60,163,0.0005,-0.0002,100.0,0.3606557377049171,0.5153650420826033,0.4714508580343199,0.8125,0.4851532567049794,0.72352941176473,0.2851134630494059,0.3333333333333357,0.4742857142857168,0.5150280183392759,0.75,0.311835280557446,0.4239497827136631,0.4545454545454532,0.8333333333333321,0.610539011039986,3,2,0.421195708786922,-0.2545076961637146,40.040726,-64.048874,1,1,2,7.423517842069129e-05,0.8839579497858526,5.69958579987916e-07
60,176,-0.0023,0.0005,100.0,0.4192037470726006,0.5089058524173034,0.636661466458655,0.875,0.6767241379310356,0.8411764705881524,0.3561491888894039,0.6666666666666714,0.6285714285714299,0.6714212939378541,0.8154761904763745,0.3726620212710188,0.3044422984065704,0.5454545454545467,0.755952380952376,0.7788292049355228,3,0,0.8770925653168655,-0.2250931827286368,65.8908,5.709104,1,1,0,0.0,0.5425221560802279,7.327342717811627e-13
62,142,0.001,0.0,100.0,0.2740046838407295,0.4390291642200061,0.2634945397815933,0.8125,0.2562260536398497,0.6352941176469358,0.1522854369829431,0.3333333333333357,0.2628571428571433,0.2491085073866514,0.6309523809522943,0.1846282810289707,0.487928536938675,0.3636363636363668,0.5476190476190474,0.5548752203358411,4,1,-0.1289678854768412,-0.2668083955330784,-7.765316,-76.65991,4,4,2,0.8004812337630718,0.5354313217144068,0.4630293980917504
62,148,0.0014,0.0001,100.0,0.2529274004683657,0.3133685652769635,0.2945397815912649,0.875,0.2567049808429118,0.6823529411763047,0.1929565096824816,0.3333333333333357,0.2685714285714304,0.2720326031584328,0.6190476190474783,0.1958924922722218,0.4647513278609381,0.2727272727272734,0.5357142857142847,0.5904072734019863,4,2,-0.1391519325755095,-0.3220785610824108,-5.3736825,-30.932802,4,4,2,0.3552825257190715,0.5019827270403292,0.49727864513701414
62,156,0.0008,-0.0001,100.0,0.2107728337236381,0.4047758856919188,0.2984399375975037,0.8125,0.2720306513409944,0.6235294117645935,0.1679992605259528,0.3333333333333357,0.2457142857142855,0.2842587875700459,0.6488095238096321,0.2146487137842427,0.5108643167551925,0.2727272727272734,0.6190476190476168,0.4967065590500077,4,1,-0.1392261261429213,-0.3224385688430796,-17.554405,-45.68204,4,4,2,0.38127440523974554,0.5190115868656329,0.4801549096073846
62,164,-0.0039,0.0002,100.0,0.2974238875878257,0.4141710706596235,0.2322932917316684,0.8125,0.2772988505747129,0.6411764705881069,0.1610666913158027,0.3333333333333357,0.3257142857142874,0.2633723892002066,0.6488095238096321,0.2220359406926135,0.53838725253501,0.3636363636363668,0.4999999999999964,0.585954170145655,4,1,-0.1082836611351807,-0.2341767167943372,-16.615608,-72.63559,4,4,2,0.6716791694301207,0.5633180082630933,0.43393951884170406
62,188,-0.0033,-0.0004,100.0,0.3583138173302131,0.4464670189861017,0.4132605304212156,0.8125,0.3769157088122625,0.7058823529409892,0.2406525858483092,0.6666666666666714,0.360000000000003,0.3453897096281189,0.7261904761905953,0.2718604285639401,0.4802028005794305,0.3636363636363668,0.6547619047619051,0.6234344558864464,2,0,0.2344539828130061,-0.2616601922224988,69.5959,-28.303375,2,2,1,0.00010531738044162109,0.9236439010785803,0.0023470954889789324
65,133,0.0008,-0.0,100.0,0.3934426229508005,0.5130162458406744,0.4591263650546011,1.0,0.2102490421455947,0.694117647058647,0.2033091463696408,0.3333333333333357,0.3885714285714279,0.2098828323993871,0.6726190476190368,0.2063708283124583,0.6204732013520022,0.4545454545454532,0.5297619047619051,0.4536598942387968,4,2,-0.0491309143563525,0.0811566135709576,9.523576,30.322271,4,4,3,0.7008831315673575,0.5137262020720886,0.34915080750419486
65,136,-0.0021,-0.0,100.0,0.3606557377049171,0.4946173419455846,0.3647425897035887,1.0,0.1867816091954033,0.676470588235361,0.1826500901233956,0.3333333333333357,0.5200000000000031,0.2017320427916473,0.7083333333332575,0.1999266516477149,0.6475132786093667,0.4545454545454532,0.5714285714285694,0.4502272938120448,4,2,-0.052662869000539,0.0872694088729498,6.9190183,30.905462,4,4,3,0.4709272404321832,0.5429056118992666,0.33454578704592347
65,155,0.0032,0.0002,100.0,0.3278688524590052,0.5323938148365635,0.3925117004680167,1.0,0.2198275862068968,0.6882352941177032,0.1683227804224216,0.3333333333333357,0.4742857142857168,0.2109016811003563,0.6607142857144481,0.1843663226279659,0.6475132786093667,0.4545454545454532,0.4821428571428541,0.4624733277669541,4,4,-0.0702283070246174,0.0940462930661367,7.523219,31.191456,4,4,3,0.5865772139206684,0.553778929351725,0.35972997186376643
65,161,0.0011,0.0001,100.0,0.379391100702577,0.6200822078684673,0.3394695787831487,1.0,0.2126436781609157,0.6882352941177032,0.2011831584785284,0.3333333333333357,0.4457142857142884,0.1762608252674482,0.7142857142857792,0.2139152302614348,0.6216803476581383,0.3636363636363668,0.4166666666666607,0.4350125243529099,4,4,-0.0984340134098313,0.1088894377492719,-22.775913,33.070507,4,4,3,0.6585682023283692,0.4943132080298524,0.4742810565514438
67,1,-0.0012,-0.0003,100.0,0.2927400468384178,0.5787825406146005,0.3475819032761293,1.0,0.220785440613028,0.7117647058823877,0.1770116004991493,0.3333333333333357,0.4742857142857168,0.2185430463576132,0.6666666666669698,0.1978833761198686,0.6854176726219237,0.4545454545454532,0.4940476190476168,0.3698858892290566,4,4,-0.0886896777691828,0.1200178607039518,6.5177665,32.647724,4,4,3,0.5433340752195421,0.6498662447679786,0.31744860658926954
67,23,0.0001,0.0002,100.0,0.4262295081967124,0.4832648267762778,0.3847113884555391,1.0,0.1906130268199248,0.6705882352939625,0.1967000970559738,0.3333333333333357,0.4628571428571462,0.2093734080489042,0.6845238095238528,0.2178446062765218,0.6057460164171893,0.4545454545454532,0.5119047619047592,0.4731422209852489,4,2,-0.0518183931174964,0.0824912984639156,9.094934,20.271511,4,4,3,0.6087453692878783,0.49074389818602526,0.37518930545547124
67,24,-0.0032,-0.0002,100.0,0.4918032786885362,0.4754355059698554,0.3667706708268312,1.0,0.1891762452107244,0.6705882352939625,0.1655959698664304,0.3333333333333357,0.3942857142857185,0.2114111054508392,0.6785714285715585,0.2374914863519635,0.6504104297440882,0.4545454545454532,0.4583333333333286,0.3815752852769272,4,2,-0.1142218894625841,0.1269570993074145,8.338388,25.539576,4,4,3,0.6811363778921395,0.5097320626993707,0.46708448357442073
67,55,0.0037,0.0002,100.0,0.3676814988290289,0.636523781561948,0.3744149765990627,1.0,0.2169540229885065,0.7000000000000455,0.1825114387391906,0.3333333333333357,0.4742857142857168,0.1747325522159997,0.6726190476190368,0.2039084193430085,0.6306132303235152,0.4545454545454532,0.5357142857142847,0.5127562853697007,2,4,-0.0234149705370978,0.0949345880187962,7.8442006,30.895075,2,2,3,0.4534566664957251,0.6487768751542682,0.20073410880296227
67,83,-0.0042,0.0003,100.0,0.4777517564402842,0.3920532393814824,0.4934477379095163,1.0,0.1704980842911858,0.7117647058823877,0.2093173730184432,0.3333333333333357,0.3714285714285772,0.2154865002547126,0.6666666666669698,0.1940587834651808,0.7049734427812666,0.3636363636363668,0.3809523809523796,0.3951201410149387,1,2,-0.1644158649925919,0.1582515799670649,-32.6183,23.518295,3,3,4,0.5655290772665401,0.49905640386944206,0.49905640386944206
67,111,0.0004,0.0001,100.0,0.4519906323184841,0.4715208455666513,0.3901716068642713,1.0,0.1867816091954033,0.6882352941177032,0.2133844802883899,0.3333333333333357,0.3714285714285772,0.176770249617931,0.6904761904763745,0.2075758369570906,0.6149203283437963,0.4545454545454532,0.4166666666666607,0.34307449670656,1,2,-0.1375438710076533,0.1415311041491094,7.91686,26.132189,3,3,4,0.6201967048299624,0.530724563981141,0.530724563981141
67,123,-0.0025,0.0005,100.0,0.4262295081967124,0.471912311606971,0.4862714508580339,1.0,0.1676245210727955,0.7294117647056737,0.1874566714424403,0.3333333333333357,0.3942857142857185,0.2052980132450308,0.6726190476190368,0.2303662178445975,0.6352003862868187,0.3636363636363668,0.4464285714285694,0.4146952407458961,4,2,-0.1122814268343328,0.1216591126286911,-29.886843,20.077894,4,4,3,0.4856817648685892,0.5058923349715504,0.472952745291712
70,19,0.0028,0.0004,100.0,0.1779859484777546,0.4157369348209059,0.4327613104524168,1.0,0.2452107279693507,0.6823529411763047,0.1728982761011224,0.3333333333333357,0.2914285714285753,0.2180336220071304,0.625,0.2282181589563521,0.5770159343312429,0.5454545454545467,0.553571428571427,0.558864458669639,2,2,-0.0708221393721051,-0.0913749606927983,18.526258,6.9632716,2,2,4,0.7473642308701237,0.5473259106179907,0.5473259106179907
70,77,-0.0001,0.0003,100.0,0.3489461358313974,0.4932472108044621,0.490015600624023,0.9375,0.2021072796934895,0.6529411764706765,0.1997966446364998,0.3333333333333357,0.4342857142857177,0.2496179317371343,0.6726190476190368,0.2221931157332193,0.6231289232254973,0.3636363636363668,0.4345238095238066,0.3906670377586074,4,2,-0.0937677440043169,0.0957078659154299,-28.500257,28.626476,4,4,3,0.6251833881539106,0.5322447343268751,0.4273098974194391
70,105,-0.0009,0.0002,100.0,0.377049180327873,0.4860050890585263,0.3912636505460227,1.0,0.2092911877394634,0.694117647058647,0.2124601377270423,0.3333333333333357,0.3542857142857194,0.2149770759042297,0.6428571428573377,0.221983549012414,0.5934331240946413,0.5454545454545467,0.4226190476190474,0.3710919380276465,4,2,-0.0946425700801043,0.1132350769585196,18.986757,29.499447,4,4,3,0.6821193354343544,0.48894973180267637,0.47417724604703404
74,12,-0.0011,0.0004,100.0,0.4449648711943723,0.4525347426110819,0.5435257410296401,1.0,0.2145593869731819,0.7000000000000455,0.2255395849701926,0.3333333333333357,0.3771428571428608,0.2328069281711684,0.6607142857144481,0.2351338607429127,0.497102848865282,0.4545454545454532,0.4345238095238066,0.5165599777344845,2,2,0.0015725387631113,0.0718777323156235,12.520617,19.843903,2,2,3,0.6185012416553862,0.5770947701640159,0.17570349398159238
74,30,-0.0011,-0.0005,100.0,0.3817330210772809,0.4836562928165975,0.4419656786271453,1.0,0.2322796934865927,0.676470588235361,0.188612099644132,0.3333333333333357,0.5257142857142867,0.219561895058586,0.6845238095238528,0.273222612249171,0.6272332206663442,0.2727272727272734,0.4821428571428541,0.4480007421838756,4,2,-0.0639326672210847,0.0727038207589765,-45.905853,20.087248,4,4,3,0.6867098313639299,0.4667184186443544,0.4464403242769375
74,32,0.0009,0.0003,100.0,0.2810304449648697,0.5946369152476052,0.5160686427457115,1.0,0.196839080459771,0.6705882352939625,0.227711789989371,0.3333333333333357,0.3942857142857185,0.1854304635761572,0.6726190476190368,0.2769424215434526,0.6057460164171893,0.4545454545454532,0.4761904761904745,0.5314036552555912,4,4,-0.0297293749668654,0.0903223548712945,4.468872,37.302902,4,4,3,0.6269997680353279,0.5405364863507051,0.33968799995051635
74,33,0.0036,0.0001,100.0,0.3489461358313974,0.5680172245057733,0.3553822152886106,1.0,0.1829501915708782,0.72352941176473,0.2116744465498925,0.3333333333333357,0.4000000000000021,0.2231278655119695,0.6547619047621538,0.202127102216167,0.6644133268952181,0.4545454545454532,0.3988095238095219,0.4367752110585385,4,2,-0.1111760745651462,0.1201842312925435,9.741217,28.061867,4,4,3,0.7028008445999747,0.48967921905497086,0.4869542381785714
74,38,-0.0042,0.0003,100.0,0.3372365339578209,0.3985124290467823,0.4708268330733212,1.0,0.1805555555555535,0.6882352941177032,0.2387114664694678,0.3333333333333357,0.4971428571428617,0.2292409577177778,0.6666666666669698,0.2185780897993368,0.7211492032834386,0.3636363636363668,0.3749999999999964,0.488728082382412,4,2,-0.1228723203583159,0.134310178936077,-37.722588,24.670631,4,4,3,0.458604580424953,0.5304843536458157,0.4577697033422589
74,44,0.0007,-0.0003,100.0,0.4332552693208527,0.5316108827559205,0.4443057722308872,1.0,0.1652298850574673,0.6647058823530188,0.2471692009058514,0.3333333333333357,0.3200000000000038,0.2221090168110038,0.6666666666669698,0.2611201341226987,0.6784162240463552,0.3636363636363668,0.303571428571427,0.3437239075981075,1,2,-0.180377098447479,0.1765223974427424,-28.792454,24.252274,3,3,4,0.7194860686741518,0.5893479491798937,0.5893479491798937
