unit,time,y_true,y_pred,prob_stage4,confidence
62,150,Stage 2,Stage 4,0.59923863,0.59923863
62,151,Stage 2,Stage 4,0.70730966,0.70730966
62,152,Stage 2,Stage 4,0.6995667,0.6995667
62,154,Stage 2,Stage 4,0.98961204,0.98961204
62,162,Stage 2,Stage 4,0.5306836,0.5306836
62,169,Stage 2,Stage 4,0.6317241,0.6317241
62,199,Stage 3,Stage 2,0.001236877,0.54695606
62,202,Stage 3,Stage 2,0.00101005,0.51007223
62,204,Stage 2,Stage 3,0.00072486076,0.76882386
62,224,Stage 3,Stage 0,0.00040677463,0.97014433
62,225,Stage 0,Stage 3,0.00071131974,0.8736164
65,103,Stage 4,Stage 1,0.47327775,0.519563
65,118,Stage 4,Stage 1,0.48146287,0.51417524
65,119,Stage 1,Stage 2,0.47057033,0.4721293
65,128,Stage 4,Stage 1,0.1964784,0.8014922
65,135,Stage 4,Stage 1,0.3418996,0.65311897
65,136,Stage 4,Stage 1,0.25270376,0.7444769
65,140,Stage 4,Stage 1,0.22957729,0.7669282
65,151,Stage 1,Stage 4,0.66203505,0.66203505
67,23,Stage 4,Stage 1,0.4953695,0.5022005
67,27,Stage 1,Stage 4,0.5891814,0.5891814
67,28,Stage 4,Stage 1,0.08137563,0.9172123
67,29,Stage 1,Stage 4,0.50051737,0.50051737
67,30,Stage 4,Stage 1,0.36268184,0.6335125
67,33,Stage 1,Stage 4,0.7470928,0.7470928
67,40,Stage 1,Stage 4,0.7637729,0.7637729
67,41,Stage 1,Stage 4,0.9409762,0.9409762
67,42,Stage 4,Stage 1,0.29173526,0.7066512
67,47,Stage 1,Stage 4,0.516989,0.516989
67,50,Stage 1,Stage 4,0.51660204,0.51660204
67,51,Stage 4,Stage 1,0.015974889,0.9819822
67,52,Stage 1,Stage 4,0.54899144,0.54899144
67,54,Stage 1,Stage 2,0.28908116,0.48728797
67,55,Stage 2,Stage 1,0.35579994,0.63785285
67,59,Stage 1,Stage 4,0.83616245,0.83616245
67,60,Stage 4,Stage 1,0.40392646,0.5898563
67,64,Stage 1,Stage 4,0.891595,0.891595
67,70,Stage 1,Stage 4,0.4840008,0.4840008
67,72,Stage 4,Stage 1,0.33474728,0.6630008
67,75,Stage 4,Stage 1,0.08843631,0.9095155
67,76,Stage 1,Stage 4,0.62610805,0.62610805
67,78,Stage 1,Stage 4,0.8844239,0.8844239
67,83,Stage 1,Stage 4,0.9130024,0.9130024
67,87,Stage 1,Stage 4,0.7347686,0.7347686
67,91,Stage 1,Stage 4,0.61329645,0.61329645
67,94,Stage 4,Stage 1,0.33220708,0.6650204
67,99,Stage 1,Stage 4,0.8607304,0.8607304
67,106,Stage 4,Stage 1,0.3941521,0.6041379
67,111,Stage 1,Stage 4,0.90303516,0.90303516
67,114,Stage 4,Stage 1,0.19465415,0.80395514
67,115,Stage 1,Stage 4,0.61803424,0.61803424
70,7,Stage 2,Stage 4,0.8917163,0.8917163
70,19,Stage 2,Stage 4,0.7729896,0.7729896
70,86,Stage 1,Stage 4,0.936257,0.936257
70,91,Stage 4,Stage 1,0.32323584,0.67420155
70,99,Stage 1,Stage 4,0.7178404,0.7178404
70,107,Stage 1,Stage 4,0.50843227,0.50843227
70,119,Stage 1,Stage 4,0.5793844,0.5793844
74,3,Stage 1,Stage 4,0.7008756,0.7008756
74,4,Stage 1,Stage 4,0.5799392,0.5799392
74,12,Stage 2,Stage 4,0.4571057,0.4571057
74,27,Stage 4,Stage 1,0.226171,0.77110916
74,32,Stage 4,Stage 1,0.092992075,0.90408987
74,38,Stage 4,Stage 1,0.0472916,0.95083964
74,39,Stage 1,Stage 4,0.9233766,0.9233766
74,41,Stage 1,Stage 4,0.5048261,0.5048261
74,44,Stage 1,Stage 4,0.9485251,0.9485251
74,48,Stage 4,Stage 1,0.2961427,0.7018897
74,50,Stage 1,Stage 4,0.8661435,0.8661435
74,73,Stage 4,Stage 1,0.010535424,0.9889893
74,79,Stage 1,Stage 4,0.6358812,0.6358812
74,82,Stage 1,Stage 4,0.60195625,0.60195625
74,99,Stage 1,Stage 4,0.6974509,0.6974509
79,40,Stage 4,Stage 1,0.40613067,0.5823121
79,58,Stage 4,Stage 1,0.021539537,0.97757757
79,67,Stage 4,Stage 1,0.0093951905,0.98981106
79,69,Stage 4,Stage 1,0.12002849,0.87489337
79,75,Stage 4,Stage 1,0.47270143,0.52396864
79,83,Stage 1,Stage 4,0.9661524,0.9661524
79,85,Stage 4,Stage 1,0.22821787,0.76893324
79,87,Stage 1,Stage 2,0.1598446,0.42296803
79,89,Stage 4,Stage 1,0.38183573,0.6002498
79,94,Stage 4,Stage 1,0.069184296,0.9181618
79,97,Stage 4,Stage 1,0.31990942,0.67716384
79,100,Stage 4,Stage 1,0.1589062,0.8394245
79,102,Stage 1,Stage 4,0.8697413,0.8697413
79,112,Stage 1,Stage 4,0.650901,0.650901
80,3,Stage 4,Stage 1,0.19360887,0.7953448
80,7,Stage 4,Stage 1,0.1498275,0.84870416
80,12,Stage 4,Stage 1,0.113793656,0.8788466
80,14,Stage 4,Stage 1,0.3615076,0.6354502
80,32,Stage 4,Stage 1,0.25182325,0.74647117
80,43,Stage 4,Stage 1,0.3668655,0.6314257
80,45,Stage 4,Stage 1,0.45747483,0.5394923
80,48,Stage 1,Stage 4,0.6093558,0.6093558
80,50,Stage 4,Stage 1,0.42528683,0.5693786
80,51,Stage 4,Stage 1,0.23741329,0.71283275
80,66,Stage 1,Stage 4,0.7270211,0.7270211
80,67,Stage 4,Stage 1,0.3904809,0.60396945
80,72,Stage 4,Stage 1,0.17351182,0.82394916
80,89,Stage 1,Stage 4,0.8110796,0.8110796
81,170,Stage 4,Stage 2,0.3965886,0.60116994
81,178,Stage 2,Stage 4,0.965497,0.965497
81,183,Stage 2,Stage 4,0.9749687,0.9749687
81,190,Stage 2,Stage 4,0.59450096,0.59450096
81,204,Stage 4,Stage 2,0.16887328,0.8292428
81,211,Stage 4,Stage 2,0.1536953,0.84434795
81,217,Stage 4,Stage 2,0.40902317,0.58876634
81,219,Stage 4,Stage 2,0.16151355,0.8351434
81,253,Stage 3,Stage 2,0.00030261115,0.99481094
81,260,Stage 3,Stage 2,0.0004069662,0.95406187
81,270,Stage 3,Stage 2,0.0004824182,0.8258089
81,271,Stage 3,Stage 2,0.00058375706,0.86289954
81,275,Stage 3,Stage 2,0.0009608579,0.60318834
81,276,Stage 3,Stage 2,0.0009132402,0.62369466
81,277,Stage 3,Stage 2,0.001071595,0.67314976
81,279,Stage 2,Stage 3,0.0007986164,0.8009348
81,317,Stage 3,Stage 0,0.0006454196,0.52643615
81,321,Stage 3,Stage 0,0.0006111792,0.7253363
84,90,Stage 2,Stage 4,0.59714216,0.59714216
84,101,Stage 2,Stage 4,0.99725926,0.99725926
84,114,Stage 2,Stage 4,0.7506447,0.7506447
84,117,Stage 2,Stage 4,0.9739666,0.9739666
84,122,Stage 2,Stage 4,0.82385576,0.82385576
84,129,Stage 2,Stage 4,0.9287734,0.9287734
84,174,Stage 3,Stage 2,0.0009318021,0.65978485
84,177,Stage 3,Stage 2,0.00057453,0.89488804
84,178,Stage 2,Stage 3,0.0011271563,0.5022938
84,182,Stage 3,Stage 2,0.0011700128,0.7099983
84,183,Stage 2,Stage 3,0.00050158426,0.73437214
84,208,Stage 3,Stage 0,0.0008925221,0.9297994
88,104,Stage 2,Stage 4,0.82234824,0.82234824
88,127,Stage 2,Stage 4,0.91237885,0.91237885
88,131,Stage 2,Stage 4,0.9705549,0.9705549
88,135,Stage 2,Stage 4,0.9553466,0.9553466
88,138,Stage 2,Stage 4,0.9527702,0.9527702
88,139,Stage 2,Stage 4,0.8872984,0.8872984
88,160,Stage 2,Stage 4,0.77562904,0.77562904
88,163,Stage 4,Stage 2,0.07418998,0.924096
88,164,Stage 4,Stage 2,0.19933784,0.7984848
88,165,Stage 4,Stage 2,0.43011278,0.567735
88,166,Stage 2,Stage 4,0.9768769,0.9768769
88,167,Stage 2,Stage 4,0.66382706,0.66382706
88,172,Stage 2,Stage 4,0.7625101,0.7625101
88,175,Stage 4,Stage 2,0.27142638,0.7262867
88,177,Stage 2,Stage 4,0.9456583,0.9456583
88,182,Stage 4,Stage 2,0.4442076,0.553679
88,184,Stage 4,Stage 2,0.08588771,0.9123583
88,185,Stage 2,Stage 4,0.6007639,0.6007639
88,192,Stage 2,Stage 4,0.98171544,0.98171544
88,195,Stage 2,Stage 4,0.5001131,0.5001131
88,196,Stage 2,Stage 4,0.7897848,0.7897848
88,199,Stage 4,Stage 2,0.18200551,0.81581795
88,246,Stage 3,Stage 2,0.00058867293,0.88818717
88,251,Stage 2,Stage 3,0.0008395653,0.5371643
88,256,Stage 2,Stage 3,0.0005907395,0.70142525
88,259,Stage 3,Stage 2,0.00080211915,0.7017923
88,260,Stage 2,Stage 3,0.001066434,0.85629976
88,261,Stage 2,Stage 3,0.00072184857,0.91312635
88,266,Stage 2,Stage 3,0.0008432102,0.7181779
88,300,Stage 0,Stage 3,0.0007274597,0.8262273
89,125,Stage 2,Stage 4,0.8946458,0.8946458
89,131,Stage 4,Stage 2,0.46396953,0.5333105
89,137,Stage 4,Stage 2,0.3765354,0.6203284
89,138,Stage 2,Stage 4,0.55207103,0.55207103
89,139,Stage 4,Stage 2,0.46518463,0.5326528
89,173,Stage 2,Stage 3,0.0008657256,0.87535316
94,168,Stage 3,Stage 2,0.0004655793,0.85461694
94,208,Stage 3,Stage 2,0.0007633179,0.88934124
94,215,Stage 3,Stage 2,0.0007558661,0.5629479
94,218,Stage 3,Stage 2,0.00077792857,0.5132809
94,220,Stage 2,Stage 3,0.00062656717,0.49944267
94,222,Stage 3,Stage 2,0.00072071236,0.7907121
94,224,Stage 3,Stage 2,0.0003687788,0.6915831
94,237,Stage 2,Stage 3,0.0008792154,0.69314486
94,238,Stage 3,Stage 2,0.0011673009,0.5149204
94,242,Stage 3,Stage 2,0.000924897,0.6525324
94,243,Stage 2,Stage 3,0.00074419496,0.7728237
94,245,Stage 3,Stage 2,0.00077816995,0.6192128
94,250,Stage 3,Stage 2,0.00087237504,0.51200575
94,251,Stage 2,Stage 3,0.001199446,0.55270976
94,255,Stage 2,Stage 3,0.0008868891,0.7756905
94,256,Stage 2,Stage 3,0.00079480384,0.59616375
94,258,Stage 2,Stage 3,0.00072173344,0.7344876
94,260,Stage 2,Stage 3,0.00063611806,0.7696409
94,269,Stage 2,Stage 3,0.00038045415,0.9500929
94,341,Stage 0,Stage 3,0.0010184225,0.5895002
94,348,Stage 0,Stage 3,0.0015489863,0.745893
