unit,time,y_true,y_pred,prob_stage4,confidence
12,147,Stage 3,Stage 2,0.0010207283,0.5015521
12,148,Stage 3,Stage 0,0.0011835679,0.4144481
12,154,Stage 3,Stage 2,0.00085439574,0.5133787
17,96,Stage 1,Stage 4,0.6090333,0.6090333
17,110,Stage 1,Stage 4,0.52253264,0.52253264
17,113,Stage 1,Stage 4,0.6346407,0.6346407
17,115,Stage 1,Stage 4,0.5625993,0.5625993
17,121,Stage 1,Stage 4,0.58541065,0.58541065
17,122,Stage 1,Stage 4,0.9433706,0.9433706
17,123,Stage 4,Stage 1,0.00807942,0.99138546
17,126,Stage 1,Stage 4,0.7691073,0.7691073
17,127,Stage 1,Stage 4,0.8932524,0.8932524
17,128,Stage 1,Stage 4,0.50022537,0.50022537
17,130,Stage 4,Stage 1,0.19902603,0.79755634
17,132,Stage 1,Stage 4,0.6365525,0.6365525
17,140,Stage 4,Stage 1,0.022404676,0.97662884
17,141,Stage 1,Stage 4,0.5972998,0.5972998
17,142,Stage 4,Stage 1,0.05385346,0.94458413
17,143,Stage 4,Stage 1,0.01955298,0.97969866
17,144,Stage 1,Stage 4,0.56213206,0.56213206
17,146,Stage 1,Stage 4,0.61926085,0.61926085
17,158,Stage 1,Stage 4,0.80559874,0.80559874
17,159,Stage 4,Stage 1,0.4538574,0.54019326
17,160,Stage 4,Stage 1,0.14242142,0.85559374
17,171,Stage 1,Stage 4,0.8026623,0.8026623
17,173,Stage 1,Stage 4,0.92348886,0.92348886
17,185,Stage 4,Stage 1,0.4820333,0.5146801
17,192,Stage 1,Stage 4,0.8580647,0.8580647
17,194,Stage 4,Stage 0,0.28059804,0.71379936
17,203,Stage 4,Stage 0,0.45027912,0.54334646
17,212,Stage 4,Stage 0,0.15808482,0.83723366
17,221,Stage 4,Stage 0,0.18942459,0.8054613
17,228,Stage 0,Stage 4,0.51040804,0.51040804
17,236,Stage 2,Stage 0,0.0015098053,0.8784201
17,238,Stage 2,Stage 0,0.004951981,0.8748101
17,239,Stage 2,Stage 0,0.007890491,0.9374972
17,242,Stage 2,Stage 0,0.0016386908,0.7578409
17,243,Stage 2,Stage 0,0.0017192658,0.8486899
17,244,Stage 2,Stage 0,0.0050978903,0.84663826
17,245,Stage 2,Stage 0,0.0018884338,0.8133587
17,247,Stage 2,Stage 0,0.0019339047,0.85140437
17,248,Stage 2,Stage 0,0.0022569124,0.9706652
17,249,Stage 2,Stage 0,0.0018303656,0.37225577
17,250,Stage 2,Stage 0,0.00085016835,0.6639231
17,251,Stage 2,Stage 0,0.0018964009,0.9049869
17,252,Stage 2,Stage 0,0.00183202,0.89439696
17,253,Stage 2,Stage 0,0.00085156655,0.6958996
17,254,Stage 2,Stage 0,0.0017391393,0.46758398
17,255,Stage 2,Stage 3,0.0007699196,0.48187423
17,256,Stage 2,Stage 3,0.00084979367,0.4328396
17,258,Stage 2,Stage 0,0.00074513466,0.47016194
17,262,Stage 2,Stage 3,0.0007645186,0.8603855
17,263,Stage 2,Stage 3,0.0008322414,0.6982278
17,266,Stage 2,Stage 3,0.00083693536,0.5713659
17,268,Stage 2,Stage 3,0.00087812735,0.6343
17,270,Stage 2,Stage 3,0.00085040973,0.61512375
17,272,Stage 2,Stage 3,0.0007904599,0.747001
17,273,Stage 2,Stage 3,0.00072251033,0.6851818
17,274,Stage 2,Stage 3,0.0006664879,0.8262338
17,275,Stage 2,Stage 3,0.0007138442,0.84273475
20,2,Stage 4,Stage 0,0.035708737,0.9596146
20,4,Stage 4,Stage 0,0.2978756,0.6907103
20,21,Stage 4,Stage 0,0.43790412,0.5594927
20,29,Stage 4,Stage 0,0.26448438,0.7263333
20,30,Stage 0,Stage 4,0.56575584,0.56575584
20,35,Stage 4,Stage 0,0.47461152,0.52215815
20,48,Stage 4,Stage 0,0.20726462,0.7766728
20,51,Stage 0,Stage 4,0.7045103,0.7045103
20,56,Stage 4,Stage 0,0.2652838,0.72103685
20,59,Stage 0,Stage 4,0.49668786,0.49668786
20,60,Stage 0,Stage 4,0.61354953,0.61354953
20,81,Stage 4,Stage 0,0.13301414,0.8406818
20,89,Stage 0,Stage 4,0.9204638,0.9204638
20,100,Stage 0,Stage 4,0.60389006,0.60389006
20,101,Stage 4,Stage 0,0.32914373,0.6615499
20,105,Stage 4,Stage 0,0.07965653,0.90504473
20,114,Stage 0,Stage 4,0.7359226,0.7359226
20,115,Stage 0,Stage 4,0.83348525,0.83348525
20,125,Stage 0,Stage 4,0.55016345,0.55016345
20,133,Stage 0,Stage 4,0.49954522,0.49954522
20,135,Stage 0,Stage 4,0.5692714,0.5692714
20,140,Stage 0,Stage 4,0.6138205,0.6138205
20,152,Stage 0,Stage 4,0.8512508,0.8512508
20,179,Stage 0,Stage 2,0.0014053396,0.41693714
20,186,Stage 0,Stage 3,0.001745271,0.3962374
20,188,Stage 3,Stage 2,0.0009670851,0.6027946
20,190,Stage 0,Stage 3,0.0011368729,0.5971079
20,197,Stage 0,Stage 3,0.00069339963,0.8595777
20,198,Stage 3,Stage 0,0.0020139369,0.8133542
20,199,Stage 3,Stage 2,0.0014194999,0.56443137
20,200,Stage 0,Stage 2,0.0014196774,0.41695553
20,202,Stage 0,Stage 3,0.0013195699,0.43309477
20,203,Stage 3,Stage 0,0.0008939751,0.39440742
20,205,Stage 3,Stage 0,0.0043553393,0.49796134
20,206,Stage 0,Stage 3,0.00086341315,0.6232669
20,207,Stage 3,Stage 2,0.0008507489,0.51118743
20,213,Stage 3,Stage 2,0.00082184916,0.56226283
20,215,Stage 3,Stage 2,0.00087950804,0.6475411
20,223,Stage 3,Stage 2,0.0010146438,0.5168829
20,227,Stage 3,Stage 2,0.0009337522,0.5014787
21,6,Stage 1,Stage 4,0.8475374,0.8475374
21,9,Stage 4,Stage 1,0.16884746,0.8298939
21,12,Stage 4,Stage 1,0.41623622,0.5801756
21,19,Stage 4,Stage 1,0.3181977,0.68009603
21,20,Stage 4,Stage 1,0.0762052,0.922116
21,25,Stage 4,Stage 0,0.30110154,0.6908027
21,27,Stage 4,Stage 1,0.15970948,0.83893967
21,38,Stage 4,Stage 1,0.12658231,0.8716396
21,48,Stage 4,Stage 1,0.0830929,0.91463673
21,55,Stage 4,Stage 1,0.46688542,0.5306404
21,59,Stage 4,Stage 1,0.43779325,0.55818385
21,60,Stage 4,Stage 1,0.27583012,0.72154963
21,69,Stage 4,Stage 1,0.41888446,0.5789342
21,92,Stage 4,Stage 0,0.02476115,0.94134617
21,109,Stage 0,Stage 4,0.80174166,0.80174166
21,111,Stage 4,Stage 0,0.074483305,0.914153
21,116,Stage 4,Stage 0,0.106735185,0.8902169
21,123,Stage 4,Stage 0,0.04639407,0.9336769
21,124,Stage 4,Stage 0,0.110856086,0.8798611
21,130,Stage 4,Stage 0,0.20692933,0.78841496
21,137,Stage 0,Stage 4,0.5249024,0.5249024
21,140,Stage 4,Stage 0,0.06601445,0.9267378
21,164,Stage 2,Stage 0,0.0046416786,0.85311395
21,165,Stage 2,Stage 0,0.0010952897,0.8181041
21,166,Stage 2,Stage 0,0.0021270288,0.6321239
21,168,Stage 2,Stage 0,0.0007776189,0.6425723
21,170,Stage 2,Stage 3,0.000581737,0.75989765
21,172,Stage 2,Stage 0,0.0024275188,0.8784672
21,174,Stage 2,Stage 0,0.0011296027,0.52213323
21,177,Stage 2,Stage 0,0.0016885519,0.5609617
21,178,Stage 2,Stage 3,0.0007429319,0.44640115
21,179,Stage 2,Stage 3,0.00080127805,0.4439723
21,180,Stage 2,Stage 3,0.000866131,0.60158694
21,183,Stage 2,Stage 0,0.0016533429,0.60879934
21,184,Stage 2,Stage 3,0.0010732679,0.67501354
21,185,Stage 2,Stage 3,0.0009860655,0.6879523
21,186,Stage 2,Stage 3,0.0008736915,0.65576136
21,187,Stage 2,Stage 3,0.00079265964,0.7743535
21,188,Stage 2,Stage 3,0.00096968724,0.6178954
21,190,Stage 2,Stage 3,0.00083242694,0.669568
21,191,Stage 2,Stage 3,0.0008690308,0.58077234
21,193,Stage 2,Stage 3,0.0008226033,0.7159977
29,4,Stage 4,Stage 1,0.040155802,0.9582286
29,6,Stage 4,Stage 1,0.41273513,0.58512884
29,8,Stage 1,Stage 4,0.8634667,0.8634667
29,14,Stage 4,Stage 1,0.0902867,0.9078989
29,15,Stage 1,Stage 4,0.7705723,0.7705723
29,17,Stage 4,Stage 1,0.48834288,0.509025
29,20,Stage 4,Stage 1,0.2855421,0.7111735
29,22,Stage 1,Stage 4,0.9384341,0.9384341
29,34,Stage 1,Stage 4,0.91962576,0.91962576
29,37,Stage 1,Stage 4,0.93136126,0.93136126
29,41,Stage 4,Stage 1,0.23403181,0.76427966
29,63,Stage 4,Stage 0,0.23807733,0.7581459
29,71,Stage 0,Stage 4,0.7573747,0.7573747
29,83,Stage 4,Stage 0,0.28653744,0.710451
29,85,Stage 4,Stage 0,0.18799683,0.8045411
29,88,Stage 0,Stage 4,0.53809875,0.53809875
29,92,Stage 0,Stage 4,0.83505994,0.83505994
29,93,Stage 0,Stage 4,0.8997286,0.8997286
29,96,Stage 0,Stage 4,0.92321056,0.92321056
29,97,Stage 0,Stage 4,0.9302287,0.9302287
29,100,Stage 0,Stage 4,0.87825096,0.87825096
29,101,Stage 0,Stage 4,0.62475437,0.62475437
29,106,Stage 4,Stage 0,0.092857,0.8967806
29,107,Stage 0,Stage 4,0.96140546,0.96140546
29,110,Stage 0,Stage 4,0.96593815,0.96593815
29,133,Stage 0,Stage 2,0.00073073094,0.45780015
29,136,Stage 0,Stage 3,0.0011009997,0.60723794
29,138,Stage 3,Stage 2,0.0016009816,0.7042439
29,139,Stage 3,Stage 0,0.0012094323,0.4368012
29,141,Stage 3,Stage 0,0.0015927645,0.7979088
29,147,Stage 3,Stage 2,0.0010055903,0.5624336
29,159,Stage 3,Stage 2,0.0010699211,0.640097
36,15,Stage 4,Stage 1,0.3530654,0.6443385
36,16,Stage 4,Stage 0,0.4261372,0.57027334
36,37,Stage 4,Stage 0,0.2745082,0.7197
36,55,Stage 4,Stage 0,0.16886503,0.82076705
36,56,Stage 0,Stage 4,0.56737673,0.56737673
36,58,Stage 4,Stage 0,0.038220398,0.95301014
36,62,Stage 0,Stage 4,0.68303573,0.68303573
36,66,Stage 4,Stage 0,0.3753395,0.5639247
36,67,Stage 0,Stage 4,0.9417433,0.9417433
36,86,Stage 0,Stage 4,0.50444055,0.50444055
36,90,Stage 4,Stage 0,0.32028094,0.6759507
36,91,Stage 0,Stage 4,0.5786983,0.5786983
36,112,Stage 3,Stage 0,0.0021123723,0.76339257
36,123,Stage 3,Stage 0,0.0010772318,0.7253222
36,126,Stage 0,Stage 3,0.00084126653,0.5643157
36,132,Stage 3,Stage 0,0.00094826083,0.5024151
36,135,Stage 3,Stage 2,0.00082867115,0.654362
36,140,Stage 3,Stage 2,0.0009792432,0.5607771
39,14,Stage 4,Stage 0,0.42141333,0.5746984
39,17,Stage 4,Stage 0,0.4214969,0.5754779
39,27,Stage 0,Stage 4,0.8402964,0.8402964
39,35,Stage 4,Stage 0,0.35461438,0.6410803
39,46,Stage 0,Stage 4,0.83566296,0.83566296
39,51,Stage 0,Stage 4,0.8978465,0.8978465
39,58,Stage 0,Stage 4,0.79632485,0.79632485
39,62,Stage 4,Stage 0,0.4077298,0.5848148
39,69,Stage 0,Stage 2,0.0011973825,0.4773634
39,71,Stage 0,Stage 4,0.580122,0.580122
39,74,Stage 0,Stage 4,0.96679413,0.96679413
39,99,Stage 0,Stage 2,0.00096893654,0.4508056
39,100,Stage 0,Stage 3,0.00069901603,0.7648977
39,102,Stage 3,Stage 2,0.0014723665,0.7671195
39,107,Stage 3,Stage 2,0.001107403,0.5322304
39,109,Stage 3,Stage 2,0.0008170611,0.5147021
39,110,Stage 3,Stage 2,0.00086442643,0.5164622
39,111,Stage 3,Stage 2,0.0012102206,0.73231626
39,125,Stage 3,Stage 2,0.0012339419,0.66988564
42,11,Stage 1,Stage 4,0.90297955,0.90297955
42,13,Stage 1,Stage 4,0.94594735,0.94594735
42,14,Stage 1,Stage 4,0.62243456,0.62243456
42,15,Stage 1,Stage 4,0.9166223,0.9166223
42,17,Stage 1,Stage 4,0.8253766,0.8253766
42,23,Stage 1,Stage 4,0.5619562,0.5619562
42,26,Stage 4,Stage 1,0.04142583,0.95711637
42,30,Stage 1,Stage 4,0.8326871,0.8326871
42,36,Stage 1,Stage 4,0.5143431,0.5143431
42,37,Stage 4,Stage 1,0.16211735,0.8360606
42,44,Stage 1,Stage 4,0.5091346,0.5091346
42,46,Stage 1,Stage 4,0.84447443,0.84447443
42,50,Stage 4,Stage 1,0.4815543,0.5160435
42,59,Stage 1,Stage 4,0.5301608,0.5301608
42,60,Stage 1,Stage 4,0.62070537,0.62070537
42,63,Stage 4,Stage 1,0.3134248,0.68475693
42,64,Stage 4,Stage 1,0.08237967,0.9166289
42,68,Stage 1,Stage 4,0.8743474,0.8743474
42,69,Stage 1,Stage 4,0.977216,0.977216
42,90,Stage 4,Stage 1,0.4682913,0.5296801
42,91,Stage 4,Stage 1,0.40707394,0.59031314
42,99,Stage 4,Stage 1,0.37015894,0.62696624
42,116,Stage 4,Stage 0,0.32563645,0.6631409
42,131,Stage 4,Stage 0,0.46687675,0.52976716
42,132,Stage 0,Stage 4,0.95673865,0.95673865
42,137,Stage 4,Stage 0,0.05065471,0.9412595
42,139,Stage 4,Stage 0,0.40251932,0.59497285
42,140,Stage 4,Stage 0,0.13581459,0.85671663
42,152,Stage 0,Stage 4,0.80493766,0.80493766
42,160,Stage 0,Stage 2,0.0013324119,0.4978257
42,169,Stage 3,Stage 2,0.0012853364,0.670416
42,171,Stage 0,Stage 3,0.00085729087,0.5552298
42,173,Stage 3,Stage 0,0.0008111012,0.4936787
42,178,Stage 3,Stage 2,0.0010734797,0.62733126
42,193,Stage 3,Stage 2,0.0009502395,0.5163307
44,15,Stage 1,Stage 4,0.5284784,0.5284784
44,21,Stage 1,Stage 4,0.6334859,0.6334859
44,22,Stage 1,Stage 4,0.7727489,0.7727489
44,43,Stage 1,Stage 4,0.667566,0.667566
44,54,Stage 1,Stage 4,0.8234651,0.8234651
44,69,Stage 1,Stage 4,0.7262646,0.7262646
44,73,Stage 4,Stage 1,0.19540092,0.8029621
44,77,Stage 1,Stage 4,0.9592752,0.9592752
44,79,Stage 1,Stage 4,0.70741785,0.70741785
44,80,Stage 1,Stage 4,0.6490956,0.6490956
44,86,Stage 4,Stage 1,0.46315783,0.53397626
44,87,Stage 1,Stage 4,0.7368904,0.7368904
44,88,Stage 1,Stage 4,0.9261471,0.9261471
44,89,Stage 1,Stage 4,0.92024386,0.92024386
44,90,Stage 4,Stage 1,0.1210017,0.87717146
44,94,Stage 4,Stage 1,0.41553897,0.5821332
44,96,Stage 4,Stage 1,0.44080937,0.5569196
44,99,Stage 4,Stage 1,0.41806278,0.57731885
44,100,Stage 1,Stage 4,0.56310076,0.56310076
44,109,Stage 4,Stage 1,0.24409544,0.75327814
44,110,Stage 4,Stage 1,0.16779722,0.8304389
44,119,Stage 4,Stage 1,0.4159437,0.5818578
44,135,Stage 0,Stage 4,0.7232665,0.7232665
44,138,Stage 4,Stage 0,0.49737617,0.49918
44,140,Stage 0,Stage 4,0.8899065,0.8899065
44,148,Stage 0,Stage 4,0.77752703,0.77752703
44,156,Stage 0,Stage 4,0.9596091,0.9596091
44,159,Stage 0,Stage 3,0.0008905478,0.5896374
44,166,Stage 0,Stage 2,0.0014046609,0.5495944
44,169,Stage 0,Stage 2,0.0011971565,0.50496185
44,170,Stage 0,Stage 2,0.0020829192,0.64316887
44,171,Stage 3,Stage 2,0.0011584741,0.4740286
44,172,Stage 3,Stage 2,0.0011356844,0.5354875
44,175,Stage 0,Stage 3,0.0009219658,0.5729098
44,181,Stage 3,Stage 2,0.00084524427,0.50787985
44,189,Stage 3,Stage 2,0.0010245151,0.55006427
46,84,Stage 1,Stage 4,0.6308568,0.6308568
46,101,Stage 1,Stage 4,0.5477918,0.5477918
46,106,Stage 1,Stage 4,0.9264428,0.9264428
46,109,Stage 1,Stage 4,0.5238002,0.5238002
46,112,Stage 4,Stage 1,0.06971646,0.92842495
46,113,Stage 1,Stage 4,0.67676985,0.67676985
46,118,Stage 4,Stage 1,0.47857037,0.5190049
46,121,Stage 1,Stage 4,0.5490513,0.5490513
46,123,Stage 4,Stage 1,0.30618015,0.6915909
46,129,Stage 1,Stage 4,0.54775506,0.54775506
46,132,Stage 4,Stage 1,0.14331855,0.85468227
46,136,Stage 1,Stage 4,0.5076312,0.5076312
46,138,Stage 1,Stage 4,0.6240524,0.6240524
46,140,Stage 1,Stage 4,0.866171,0.866171
46,141,Stage 1,Stage 4,0.586532,0.586532
46,142,Stage 4,Stage 1,0.45016092,0.5475745
46,143,Stage 1,Stage 4,0.8441375,0.8441375
46,153,Stage 1,Stage 4,0.7848389,0.7848389
46,179,Stage 4,Stage 0,0.19718015,0.7947361
46,182,Stage 4,Stage 0,0.29230872,0.70462024
46,187,Stage 0,Stage 4,0.92475003,0.92475003
46,192,Stage 0,Stage 4,0.8251147,0.8251147
46,196,Stage 4,Stage 0,0.04522072,0.95075655
46,218,Stage 3,Stage 0,0.001692021,0.454625
46,221,Stage 0,Stage 3,0.0008679027,0.44370413
46,225,Stage 3,Stage 2,0.0016630148,0.64708847
46,229,Stage 0,Stage 2,0.00646541,0.662654
46,231,Stage 3,Stage 2,0.0011248471,0.46598527
46,241,Stage 3,Stage 0,0.0029286705,0.85047305
47,54,Stage 1,Stage 4,0.5452198,0.5452198
47,63,Stage 1,Stage 4,0.9173682,0.9173682
47,78,Stage 1,Stage 4,0.6296064,0.6296064
47,94,Stage 1,Stage 4,0.5191524,0.5191524
47,95,Stage 1,Stage 4,0.74137396,0.74137396
47,99,Stage 1,Stage 4,0.5997854,0.5997854
47,109,Stage 4,Stage 1,0.38815832,0.60747916
47,114,Stage 4,Stage 1,0.46486244,0.53218794
47,115,Stage 1,Stage 4,0.63295376,0.63295376
47,116,Stage 4,Stage 1,0.119700454,0.87819964
47,117,Stage 1,Stage 4,0.93145114,0.93145114
47,123,Stage 4,Stage 1,0.3521663,0.6453226
47,127,Stage 1,Stage 4,0.51801145,0.51801145
47,133,Stage 4,Stage 1,0.4337062,0.56335545
47,135,Stage 4,Stage 1,0.1319492,0.8664427
47,163,Stage 0,Stage 4,0.9158212,0.9158212
47,168,Stage 4,Stage 0,0.39275336,0.5664691
47,188,Stage 0,Stage 2,0.0010757287,0.3952804
47,192,Stage 2,Stage 3,0.0008534103,0.5773505
47,193,Stage 2,Stage 0,0.0012426265,0.7540962
47,194,Stage 2,Stage 3,0.00077903684,0.7761178
47,195,Stage 2,Stage 0,0.0015328331,0.44127855
47,196,Stage 2,Stage 3,0.00087861164,0.52992195
47,197,Stage 2,Stage 3,0.00086240243,0.43954933
47,198,Stage 2,Stage 3,0.0008570982,0.8655036
47,199,Stage 2,Stage 3,0.0008681185,0.5955119
47,200,Stage 2,Stage 3,0.00086544524,0.72538173
47,201,Stage 2,Stage 3,0.0010617526,0.5209832
47,202,Stage 2,Stage 3,0.0009882798,0.5286802
47,208,Stage 2,Stage 3,0.00055621343,0.90516907
47,210,Stage 2,Stage 3,0.0008380028,0.7067606
47,213,Stage 2,Stage 3,0.0009235702,0.57189643
62,2,Stage 4,Stage 0,0.35499272,0.6393041
62,8,Stage 4,Stage 0,0.47297022,0.52177846
62,15,Stage 0,Stage 4,0.507952,0.507952
62,19,Stage 4,Stage 0,0.23773107,0.75433636
62,21,Stage 0,Stage 4,0.7626897,0.7626897
62,26,Stage 0,Stage 4,0.5433787,0.5433787
62,29,Stage 0,Stage 4,0.7608549,0.7608549
62,34,Stage 0,Stage 4,0.61191285,0.61191285
62,35,Stage 4,Stage 0,0.06540201,0.9247406
62,37,Stage 0,Stage 4,0.5941337,0.5941337
62,49,Stage 4,Stage 0,0.055626165,0.9289774
62,51,Stage 0,Stage 4,0.6781774,0.6781774
62,52,Stage 4,Stage 0,0.1272811,0.86337537
62,53,Stage 0,Stage 4,0.57224196,0.57224196
62,54,Stage 0,Stage 4,0.6362605,0.6362605
62,60,Stage 0,Stage 4,0.9624356,0.9624356
62,68,Stage 4,Stage 0,0.4040523,0.58878464
62,70,Stage 0,Stage 4,0.63278544,0.63278544
62,71,Stage 4,Stage 0,0.050035987,0.93769217
62,83,Stage 0,Stage 4,0.49951804,0.49951804
62,84,Stage 0,Stage 4,0.5981652,0.5981652
62,88,Stage 0,Stage 4,0.7426454,0.7426454
62,94,Stage 0,Stage 4,0.73912877,0.73912877
62,126,Stage 3,Stage 0,0.0009953344,0.67832047
62,127,Stage 0,Stage 3,0.0008330256,0.3688465
62,134,Stage 3,Stage 0,0.0019674357,0.8432662
62,139,Stage 3,Stage 0,0.002204137,0.83363616
62,149,Stage 3,Stage 0,0.0009775062,0.6240684
62,170,Stage 3,Stage 2,0.0011215432,0.51145315
72,5,Stage 1,Stage 4,0.7210411,0.7210411
72,6,Stage 4,Stage 1,0.42094964,0.5761898
72,11,Stage 1,Stage 4,0.65596116,0.65596116
72,22,Stage 4,Stage 1,0.28304633,0.71525884
72,26,Stage 4,Stage 1,0.2733112,0.7248058
72,30,Stage 4,Stage 1,0.0035158484,0.9961081
72,31,Stage 4,Stage 1,0.3454489,0.6524528
72,33,Stage 4,Stage 1,0.15253612,0.84586984
72,36,Stage 4,Stage 1,0.025241528,0.9736655
72,40,Stage 1,Stage 4,0.6916943,0.6916943
72,41,Stage 1,Stage 4,0.86081785,0.86081785
72,43,Stage 1,Stage 4,0.5934648,0.5934648
72,47,Stage 1,Stage 4,0.5532727,0.5532727
72,48,Stage 4,Stage 1,0.16617812,0.83181316
72,50,Stage 1,Stage 4,0.6023739,0.6023739
72,51,Stage 1,Stage 4,0.6111306,0.6111306
72,53,Stage 4,Stage 1,0.07141667,0.92682225
72,61,Stage 4,Stage 1,0.3781313,0.6193183
72,71,Stage 4,Stage 1,0.4866392,0.51100075
72,78,Stage 4,Stage 1,0.24697278,0.75050986
72,80,Stage 4,Stage 1,0.4728382,0.5227837
72,96,Stage 0,Stage 4,0.6162145,0.6162145
72,98,Stage 1,Stage 4,0.81642187,0.81642187
72,119,Stage 4,Stage 0,0.010153061,0.92918164
72,122,Stage 4,Stage 0,0.39794597,0.59839886
72,135,Stage 0,Stage 4,0.94621503,0.94621503
72,137,Stage 0,Stage 4,0.98839146,0.98839146
72,146,Stage 0,Stage 4,0.69737506,0.69737506
72,147,Stage 4,Stage 0,0.4944896,0.5018439
72,149,Stage 0,Stage 4,0.8618024,0.8618024
72,151,Stage 0,Stage 4,0.53088534,0.53088534
72,164,Stage 0,Stage 2,0.0013509642,0.47523707
72,167,Stage 0,Stage 3,0.0015409093,0.351575
72,170,Stage 0,Stage 3,0.0015006493,0.47603592
72,173,Stage 0,Stage 3,0.001364426,0.50988793
72,178,Stage 3,Stage 0,0.0015725323,0.716614
72,180,Stage 3,Stage 2,0.001118161,0.5481522
72,181,Stage 3,Stage 0,0.0011382827,0.42546144
72,183,Stage 3,Stage 2,0.0014530655,0.45036116
72,184,Stage 3,Stage 0,0.002678703,0.5165014
72,185,Stage 0,Stage 3,0.0012058504,0.73703307
72,186,Stage 0,Stage 2,0.0014846165,0.5110216
72,190,Stage 0,Stage 3,0.00094907515,0.66365194
72,212,Stage 3,Stage 2,0.0011675719,0.71988946
73,1,Stage 0,Stage 4,0.8006781,0.8006781
73,4,Stage 0,Stage 4,0.8928136,0.8928136
73,7,Stage 0,Stage 4,0.541482,0.541482
