unit,time,y_true,y_pred,prob_stage4,confidence
93,155,Stage 3,Stage 4,0.7781090142315362,0.7781090142315362
93,176,Stage 3,Stage 4,0.5795248627963991,0.5795248627963991
93,181,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
113,138,Stage 3,Stage 4,0.8949855358921999,0.8949855358921999
113,140,Stage 3,Stage 4,0.9675374908354369,0.9675374908354369
113,153,Stage 4,Stage 3,0.3384150894421536,0.6615849105578461
113,169,Stage 3,Stage 4,0.570963096088774,0.570963096088774
113,176,Stage 3,Stage 4,0.7292057580155701,0.7292057580155701
113,180,Stage 3,Stage 4,0.7642493308851994,0.7642493308851994
113,204,Stage 3,Stage 4,0.8605861199121831,0.8605861199121831
113,209,Stage 3,Stage 4,0.7606825299416328,0.7606825299416328
113,215,Stage 3,Stage 4,0.8605861199121831,0.8605861199121831
113,229,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
119,162,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
119,166,Stage 3,Stage 4,0.5702612978137324,0.5702612978137324
123,202,Stage 3,Stage 4,0.5795248627963991,0.5795248627963991
123,216,Stage 3,Stage 4,0.6750597169907344,0.6750597169907344
123,218,Stage 3,Stage 4,0.7642493308851994,0.7642493308851994
125,137,Stage 3,Stage 4,0.7617688763414436,0.7617688763414436
125,142,Stage 3,Stage 4,0.7432483710396577,0.7432483710396577
125,164,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
127,226,Stage 3,Stage 4,0.8949855358921999,0.8949855358921999
127,232,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
130,28,Stage 3,Stage 4,0.9968853972152594,0.9968853972152594
130,107,Stage 3,Stage 4,0.5390451033690905,0.5390451033690905
130,112,Stage 3,Stage 4,0.9533431589183021,0.9533431589183021
130,152,Stage 3,Stage 4,0.9396918815794895,0.9396918815794895
130,154,Stage 3,Stage 4,0.7705419802332945,0.7705419802332945
145,223,Stage 3,Stage 4,0.9377571625098178,0.9377571625098178
145,232,Stage 3,Stage 4,0.8091226014822955,0.8091226014822955
145,250,Stage 3,Stage 4,0.9017724305536732,0.9017724305536732
152,116,Stage 4,Stage 3,0.3112157156384145,0.6887842843615856
152,127,Stage 3,Stage 4,0.5690854739004922,0.5690854739004922
152,135,Stage 4,Stage 3,0.3112157156384145,0.6887842843615856
152,152,Stage 3,Stage 4,0.6750597169907344,0.6750597169907344
152,157,Stage 3,Stage 4,0.6750597169907344,0.6750597169907344
152,161,Stage 3,Stage 4,0.8757782235425062,0.8757782235425062
153,149,Stage 3,Stage 4,0.5795248627963991,0.5795248627963991
153,239,Stage 3,Stage 4,0.570963096088774,0.570963096088774
153,246,Stage 3,Stage 4,0.8757782235425062,0.8757782235425062
153,255,Stage 4,Stage 3,0.30469215651468234,0.6953078434853174
153,266,Stage 3,Stage 4,0.615152356829919,0.615152356829919
153,276,Stage 3,Stage 4,0.6776228030280317,0.6776228030280317
155,197,Stage 3,Stage 4,0.942410320806454,0.942410320806454
155,206,Stage 3,Stage 4,0.6912136773750229,0.6912136773750229
155,208,Stage 3,Stage 4,0.8757782235425062,0.8757782235425062
155,213,Stage 3,Stage 4,0.8757782235425062,0.8757782235425062
159,116,Stage 4,Stage 3,0.3257121719566621,0.6742878280433376
159,184,Stage 4,Stage 3,0.4983673369202984,0.5016326630797016
159,217,Stage 3,Stage 4,0.5233533237896447,0.5233533237896447
159,230,Stage 3,Stage 4,0.5711440265120658,0.5711440265120658
174,28,Stage 3,Stage 4,0.9922959966457595,0.9922959966457595
174,37,Stage 3,Stage 4,0.7358157215898095,0.7358157215898095
174,59,Stage 4,Stage 3,0.21340117401383096,0.7865988259861687
174,97,Stage 3,Stage 4,0.6716399097781867,0.6716399097781867
174,99,Stage 3,Stage 4,0.9009048840074143,0.9009048840074143
174,161,Stage 4,Stage 3,0.16954687015015404,0.8304531298498463
174,165,Stage 3,Stage 4,0.9533431589183021,0.9533431589183021
174,172,Stage 3,Stage 4,0.5110519792789484,0.5110519792789484
174,173,Stage 3,Stage 4,0.6776228030280317,0.6776228030280317
174,175,Stage 3,Stage 4,0.6912136773750229,0.6912136773750229
174,182,Stage 3,Stage 4,0.5690854739004922,0.5690854739004922
179,119,Stage 3,Stage 4,0.9223153154788095,0.9223153154788095
179,127,Stage 3,Stage 4,0.8757782235425062,0.8757782235425062
179,171,Stage 3,Stage 4,0.6716399097781867,0.6716399097781867
187,99,Stage 3,Stage 4,0.975401913543523,0.975401913543523
187,148,Stage 3,Stage 4,0.6275738552287791,0.6275738552287791
187,155,Stage 4,Stage 3,0.4983673369202984,0.5016326630797016
193,81,Stage 3,Stage 4,0.9882221167728379,0.9882221167728379
193,85,Stage 3,Stage 4,0.9879233823401364,0.9879233823401364
193,126,Stage 3,Stage 4,0.615152356829919,0.615152356829919
193,151,Stage 3,Stage 4,0.8101630629573339,0.8101630629573339
193,158,Stage 3,Stage 4,0.6586726940951648,0.6586726940951648
200,146,Stage 3,Stage 4,0.8989570997124982,0.8989570997124982
200,189,Stage 3,Stage 4,0.7781090142315362,0.7781090142315362
200,203,Stage 3,Stage 4,0.793511804373374,0.793511804373374
200,224,Stage 3,Stage 4,0.7664404386284004,0.7664404386284004
203,2,Stage 3,Stage 4,0.9749529149625342,0.9749529149625342
203,17,Stage 3,Stage 4,0.9759248216961114,0.9759248216961114
203,59,Stage 4,Stage 3,0.3384150894421536,0.6615849105578461
203,103,Stage 3,Stage 4,0.8091226014822955,0.8091226014822955
203,115,Stage 3,Stage 4,0.9100582448876768,0.9100582448876768
203,137,Stage 3,Stage 4,0.7325887453853346,0.7325887453853346
203,186,Stage 3,Stage 4,0.9223153154788095,0.9223153154788095
203,190,Stage 3,Stage 4,0.6750597169907344,0.6750597169907344
203,195,Stage 3,Stage 4,0.7564548212793145,0.7564548212793145
203,207,Stage 3,Stage 4,0.570963096088774,0.570963096088774
203,223,Stage 4,Stage 3,0.3713877439876445,0.6286122560123556
208,126,Stage 4,Stage 3,0.3823263096430333,0.6176736903569665
208,131,Stage 3,Stage 4,0.5897756161727723,0.5897756161727723
208,149,Stage 3,Stage 4,0.5711440265120658,0.5711440265120658
214,96,Stage 4,Stage 3,0.3384150894421536,0.6615849105578461
214,105,Stage 3,Stage 4,0.5390451033690905,0.5390451033690905
214,107,Stage 3,Stage 4,0.9677936527013528,0.9677936527013528
214,110,Stage 3,Stage 4,0.6481743395369068,0.6481743395369068
214,114,Stage 4,Stage 3,0.3713877439876445,0.6286122560123556
214,122,Stage 3,Stage 4,0.7564548212793145,0.7564548212793145
214,124,Stage 3,Stage 4,0.7564548212793145,0.7564548212793145
214,140,Stage 3,Stage 4,0.8694096865094278,0.8694096865094278
217,129,Stage 4,Stage 3,0.3257121719566621,0.6742878280433376
217,146,Stage 3,Stage 4,0.9278822149256802,0.9278822149256802
219,131,Stage 3,Stage 4,0.793511804373374,0.793511804373374
228,179,Stage 3,Stage 4,0.7781090142315362,0.7781090142315362
228,187,Stage 3,Stage 4,0.9648723915271191,0.9648723915271191
228,190,Stage 3,Stage 4,0.7292057580155701,0.7292057580155701
228,201,Stage 3,Stage 4,0.7642493308851994,0.7642493308851994
228,211,Stage 3,Stage 4,0.7664404386284004,0.7664404386284004
228,217,Stage 3,Stage 4,0.9219418413982332,0.9219418413982332
228,218,Stage 3,Stage 4,0.9914698213197904,0.9914698213197904
228,257,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
229,128,Stage 3,Stage 4,0.6716399097781867,0.6716399097781867
229,142,Stage 3,Stage 4,0.6716399097781867,0.6716399097781867
229,152,Stage 3,Stage 4,0.8605861199121831,0.8605861199121831
229,159,Stage 3,Stage 4,0.6912136773750229,0.6912136773750229
230,157,Stage 4,Stage 3,0.0173438747049718,0.9826561252950284
230,185,Stage 3,Stage 4,0.6586726940951648,0.6586726940951648
231,132,Stage 3,Stage 4,0.5509714911779802,0.5509714911779802
235,146,Stage 3,Stage 4,0.7664404386284004,0.7664404386284004
235,150,Stage 3,Stage 4,0.615152356829919,0.615152356829919
235,168,Stage 3,Stage 4,0.5795248627963991,0.5795248627963991
239,147,Stage 3,Stage 4,0.7292057580155701,0.7292057580155701
239,221,Stage 3,Stage 4,0.793511804373374,0.793511804373374
239,227,Stage 3,Stage 4,0.9403309432989022,0.9403309432989022
239,235,Stage 3,Stage 4,0.5390451033690905,0.5390451033690905
242,206,Stage 4,Stage 3,0.23141223216859771,0.768587767831402
242,256,Stage 3,Stage 4,0.9249213141682742,0.9249213141682742
242,271,Stage 3,Stage 4,0.9047947588077987,0.9047947588077987
249,167,Stage 3,Stage 4,0.9151961503827503,0.9151961503827503
249,172,Stage 3,Stage 4,0.7432483710396577,0.7432483710396577
249,182,Stage 3,Stage 4,0.9047091313935515,0.9047091313935515
249,193,Stage 3,Stage 4,0.615152356829919,0.615152356829919
251,234,Stage 3,Stage 4,0.5711440265120658,0.5711440265120658
255,226,Stage 4,Stage 3,0.30469215651468234,0.6953078434853174
255,264,Stage 3,Stage 4,0.9278822149256802,0.9278822149256802
255,271,Stage 3,Stage 4,0.5233533237896447,0.5233533237896447
255,292,Stage 3,Stage 4,0.94337352255726,0.94337352255726
255,294,Stage 3,Stage 4,0.9047947588077987,0.9047947588077987
255,298,Stage 3,Stage 4,0.7564548212793145,0.7564548212793145
255,308,Stage 4,Stage 3,0.23141223216859771,0.768587767831402
260,285,Stage 3,Stage 4,0.94337352255726,0.94337352255726
260,293,Stage 3,Stage 4,0.5110519792789484,0.5110519792789484
260,304,Stage 3,Stage 4,0.7432483710396577,0.7432483710396577
