unit,time,y_true,y_pred,prob_stage4,confidence
69,134,Stage 3,Stage 4,0.7958564010005756,0.7958564010005756
69,135,Stage 3,Stage 4,0.7922115923780039,0.7922115923780039
78,112,Stage 3,Stage 4,0.7787639619985705,0.7787639619985705
78,138,Stage 3,Stage 4,0.7813327783637962,0.7813327783637962
78,139,Stage 3,Stage 4,0.7846610105310187,0.7846610105310187
78,144,Stage 3,Stage 4,0.7937227869821287,0.7937227869821287
78,145,Stage 3,Stage 4,0.7847746115492854,0.7847746115492854
78,146,Stage 3,Stage 4,0.7836351156108439,0.7836351156108439
87,145,Stage 3,Stage 4,0.7826029273670573,0.7826029273670573
87,157,Stage 3,Stage 4,0.7923200199902646,0.7923200199902646
87,165,Stage 3,Stage 4,0.7901372081310536,0.7901372081310536
93,123,Stage 3,Stage 4,0.7722953201911352,0.7722953201911352
93,126,Stage 3,Stage 4,0.7789990695460214,0.7789990695460214
93,146,Stage 3,Stage 4,0.7893661009299535,0.7893661009299535
93,155,Stage 3,Stage 4,0.7817957461783805,0.7817957461783805
93,172,Stage 3,Stage 4,0.7895867957178186,0.7895867957178186
93,176,Stage 3,Stage 4,0.7847746115492854,0.7847746115492854
93,177,Stage 3,Stage 4,0.7894764862098121,0.7894764862098121
93,181,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
113,138,Stage 3,Stage 4,0.7794683350487561,0.7794683350487561
113,140,Stage 3,Stage 4,0.7756786191041749,0.7756786191041749
113,169,Stage 3,Stage 4,0.7848881352404317,0.7848881352404317
113,176,Stage 3,Stage 4,0.7840918442670824,0.7840918442670824
113,180,Stage 3,Stage 4,0.7815644189816771,0.7815644189816771
113,195,Stage 3,Stage 4,0.787477923186498,0.787477923186498
113,204,Stage 3,Stage 4,0.7844335763742096,0.7844335763742096
113,209,Stage 3,Stage 4,0.7827179265640121,0.7827179265640121
113,215,Stage 3,Stage 4,0.7844335763742096,0.7844335763742096
113,216,Stage 3,Stage 4,0.7870304425592471,0.7870304425592471
113,219,Stage 3,Stage 4,0.7921030899415529,0.7921030899415529
113,226,Stage 3,Stage 4,0.7872543358936498,0.7872543358936498
113,229,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
119,162,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
119,166,Stage 3,Stage 4,0.7859063748548419,0.7859063748548419
123,194,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
123,202,Stage 3,Stage 4,0.7847746115492854,0.7847746115492854
123,216,Stage 3,Stage 4,0.7851149507855197,0.7851149507855197
123,218,Stage 3,Stage 4,0.7815644189816771,0.7815644189816771
123,220,Stage 3,Stage 4,0.7921030899415529,0.7921030899415529
123,221,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
125,137,Stage 3,Stage 4,0.782947691028662,0.782947691028662
125,142,Stage 3,Stage 4,0.7828328477742071,0.7828328477742071
125,164,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
125,166,Stage 3,Stage 4,0.7950065023251434,0.7950065023251434
125,167,Stage 3,Stage 4,0.78736616777842,0.78736616777842
127,226,Stage 3,Stage 4,0.7794683350487561,0.7794683350487561
127,232,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
127,234,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
127,236,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
127,254,Stage 3,Stage 4,0.7919945126468183,0.7919945126468183
130,28,Stage 3,Stage 4,0.7715620758875564,0.7715620758875564
130,107,Stage 3,Stage 4,0.7861318028567376,0.7861318028567376
130,112,Stage 3,Stage 4,0.7791165045675262,0.7791165045675262
130,152,Stage 3,Stage 4,0.7779385879348317,0.7779385879348317
130,154,Stage 3,Stage 4,0.7836351156108439,0.7836351156108439
130,174,Stage 3,Stage 4,0.7870304425592471,0.7870304425592471
130,181,Stage 3,Stage 4,0.7891451029380758,0.7891451029380758
145,223,Stage 3,Stage 4,0.7772280250897531,0.7772280250897531
145,228,Stage 3,Stage 4,0.7904665488167288,0.7904665488167288
145,232,Stage 3,Stage 4,0.7824878501377143,0.7824878501377143
145,250,Stage 3,Stage 4,0.7812168404263821,0.7812168404263821
152,127,Stage 3,Stage 4,0.7850015816364188,0.7850015816364188
152,144,Stage 3,Stage 4,0.7864693683394045,0.7864693683394045
152,152,Stage 3,Stage 4,0.7851149507855197,0.7851149507855197
152,157,Stage 3,Stage 4,0.7851149507855197,0.7851149507855197
152,161,Stage 3,Stage 4,0.7805195637485685,0.7805195637485685
152,170,Stage 3,Stage 4,0.7892556398534009,0.7892556398534009
152,172,Stage 3,Stage 4,0.7890344901510792,0.7890344901510792
152,178,Stage 3,Stage 4,0.7927529829345447,0.7927529829345447
153,149,Stage 3,Stage 4,0.7847746115492854,0.7847746115492854
153,239,Stage 3,Stage 4,0.7848881352404317,0.7848881352404317
153,246,Stage 3,Stage 4,0.7805195637485685,0.7805195637485685
153,257,Stage 3,Stage 4,0.7866940280725233,0.7866940280725233
153,261,Stage 3,Stage 4,0.7894764862098121,0.7894764862098121
153,265,Stage 3,Stage 4,0.7877012047399705,0.7877012047399705
153,266,Stage 3,Stage 4,0.7830624563715142,0.7830624563715142
153,273,Stage 3,Stage 4,0.7914505018941261,0.7914505018941261
153,276,Stage 3,Stage 4,0.7826029273670573,0.7826029273670573
153,282,Stage 3,Stage 4,0.7896970295008694,0.7896970295008694
155,197,Stage 3,Stage 4,0.7788815553680299,0.7788815553680299
155,206,Stage 3,Stage 4,0.7832917534428441,0.7832917534428441
155,208,Stage 3,Stage 4,0.7805195637485685,0.7805195637485685
155,213,Stage 3,Stage 4,0.7805195637485685,0.7805195637485685
159,196,Stage 3,Stage 4,0.78736616777842,0.78736616777842
159,217,Stage 3,Stage 4,0.7845473321537918,0.7845473321537918
159,230,Stage 3,Stage 4,0.7857935454411271,0.7857935454411271
159,233,Stage 3,Stage 4,0.7887021961482023,0.7887021961482023
159,234,Stage 3,Stage 4,0.7904665488167288,0.7904665488167288
159,237,Stage 3,Stage 4,0.7862444015158417,0.7862444015158417
174,28,Stage 3,Stage 4,0.7754390484398361,0.7754390484398361
174,37,Stage 3,Stage 4,0.7822574614662965,0.7822574614662965
174,97,Stage 3,Stage 4,0.7835207393040837,0.7835207393040837
174,99,Stage 3,Stage 4,0.7799363363532941,0.7799363363532941
174,165,Stage 3,Stage 4,0.7791165045675262,0.7791165045675262
174,172,Stage 3,Stage 4,0.7837494142259362,0.7837494142259362
174,173,Stage 3,Stage 4,0.7826029273670573,0.7826029273670573
174,175,Stage 3,Stage 4,0.7832917534428441,0.7832917534428441
174,182,Stage 3,Stage 4,0.7850015816364188,0.7850015816364188
179,119,Stage 3,Stage 4,0.7802865091003831,0.7802865091003831
179,127,Stage 3,Stage 4,0.7805195637485685,0.7805195637485685
179,152,Stage 3,Stage 4,0.7870304425592471,0.7870304425592471
179,164,Stage 3,Stage 4,0.7889238014427236,0.7889238014427236
179,171,Stage 3,Stage 4,0.7835207393040837,0.7835207393040837
179,172,Stage 3,Stage 4,0.7892556398534009,0.7892556398534009
179,176,Stage 3,Stage 4,0.7884802867465701,0.7884802867465701
187,99,Stage 3,Stage 4,0.7761567987258956,0.7761567987258956
187,148,Stage 3,Stage 4,0.7831771438303724,0.7831771438303724
187,160,Stage 3,Stage 4,0.7854545950797793,0.7854545950797793
193,81,Stage 3,Stage 4,0.7736320186446835,0.7736320186446835
193,85,Stage 3,Stage 4,0.7730256428140284,0.7730256428140284
193,126,Stage 3,Stage 4,0.7830624563715142,0.7830624563715142
193,151,Stage 3,Stage 4,0.781448637871837,0.781448637871837
193,158,Stage 3,Stage 4,0.7843197431597844,0.7843197431597844
193,171,Stage 3,Stage 4,0.7913414746297974,0.7913414746297974
200,146,Stage 3,Stage 4,0.7785285375265714,0.7785285375265714
200,189,Stage 3,Stage 4,0.7817957461783805,0.7817957461783805
200,197,Stage 3,Stage 4,0.7870304425592471,0.7870304425592471
200,203,Stage 3,Stage 4,0.7811008240252709,0.7811008240252709
200,205,Stage 3,Stage 4,0.7899172700454752,0.7899172700454752
200,216,Stage 3,Stage 4,0.7898071876022775,0.7898071876022775
200,224,Stage 3,Stage 4,0.783977778519623,0.783977778519623
200,226,Stage 3,Stage 4,0.7924283728121204,0.7924283728121204
203,2,Stage 3,Stage 4,0.7747184096442258,0.7747184096442258
203,17,Stage 3,Stage 4,0.7759178691006682,0.7759178691006682
203,103,Stage 3,Stage 4,0.7824878501377143,0.7824878501377143
203,115,Stage 3,Stage 4,0.7768716682231275,0.7768716682231275
203,137,Stage 3,Stage 4,0.7816801217404633,0.7816801217404633
203,186,Stage 3,Stage 4,0.7802865091003831,0.7802865091003831
203,190,Stage 3,Stage 4,0.7851149507855197,0.7851149507855197
203,195,Stage 3,Stage 4,0.7842058324676938,0.7842058324676938
203,206,Stage 3,Stage 4,0.7860191273149659,0.7860191273149659
203,207,Stage 3,Stage 4,0.7848881352404317,0.7848881352404317
203,210,Stage 3,Stage 4,0.7880355544501849,0.7880355544501849
203,211,Stage 3,Stage 4,0.7899172700454752,0.7899172700454752
203,212,Stage 3,Stage 4,0.7925366508842903,0.7925366508842903
203,234,Stage 3,Stage 4,0.787477923186498,0.787477923186498
203,238,Stage 3,Stage 4,0.7895867957178186,0.7895867957178186
203,239,Stage 3,Stage 4,0.7860191273149659,0.7860191273149659
203,250,Stage 3,Stage 4,0.7875896021623671,0.7875896021623671
203,251,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
203,261,Stage 3,Stage 4,0.7919945126468183,0.7919945126468183
203,266,Stage 3,Stage 4,0.7928610369802701,0.7928610369802701
208,131,Stage 3,Stage 4,0.7846610105310187,0.7846610105310187
208,142,Stage 3,Stage 4,0.7860191273149659,0.7860191273149659
208,149,Stage 3,Stage 4,0.7857935454411271,0.7857935454411271
214,105,Stage 3,Stage 4,0.7861318028567376,0.7861318028567376
214,107,Stage 3,Stage 4,0.774598021806104,0.774598021806104
214,110,Stage 3,Stage 4,0.7856806390305194,0.7856806390305194
214,122,Stage 3,Stage 4,0.7842058324676938,0.7842058324676938
214,124,Stage 3,Stage 4,0.7842058324676938,0.7842058324676938
214,128,Stage 3,Stage 4,0.7887021961482023,0.7887021961482023
214,140,Stage 3,Stage 4,0.7808685556769223,0.7808685556769223
217,146,Stage 3,Stage 4,0.7778203597119864,0.7778203597119864
217,160,Stage 3,Stage 4,0.7904665488167288,0.7904665488167288
217,162,Stage 3,Stage 4,0.7934001889998845,0.7934001889998845
219,131,Stage 3,Stage 4,0.7811008240252709,0.7811008240252709
219,152,Stage 3,Stage 4,0.7877012047399705,0.7877012047399705
219,153,Stage 3,Stage 4,0.7915594540722585,0.7915594540722585
219,155,Stage 3,Stage 4,0.792644854247714,0.792644854247714
228,179,Stage 3,Stage 4,0.7817957461783805,0.7817957461783805
228,187,Stage 3,Stage 4,0.7789990695460214,0.7789990695460214
228,190,Stage 3,Stage 4,0.7840918442670824,0.7840918442670824
228,201,Stage 3,Stage 4,0.7815644189816771,0.7815644189816771
228,211,Stage 3,Stage 4,0.783977778519623,0.783977778519623
228,217,Stage 3,Stage 4,0.7798194544144577,0.7798194544144577
228,218,Stage 3,Stage 4,0.7733897108728893,0.7733897108728893
228,240,Stage 3,Stage 4,0.7868062428856393,0.7868062428856393
228,246,Stage 3,Stage 4,0.7862444015158417,0.7862444015158417
228,247,Stage 3,Stage 4,0.7872543358936498,0.7872543358936498
228,257,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
229,128,Stage 3,Stage 4,0.7835207393040837,0.7835207393040837
229,142,Stage 3,Stage 4,0.7835207393040837,0.7835207393040837
229,152,Stage 3,Stage 4,0.7844335763742096,0.7844335763742096
229,153,Stage 3,Stage 4,0.7898071876022775,0.7898071876022775
229,159,Stage 3,Stage 4,0.7832917534428441,0.7832917534428441
229,162,Stage 3,Stage 4,0.7882580729503932,0.7882580729503932
229,173,Stage 3,Stage 4,0.7931847516909106,0.7931847516909106
229,175,Stage 3,Stage 4,0.7916683311975234,0.7916683311975234
230,181,Stage 3,Stage 4,0.7905761781405618,0.7905761781405618
230,184,Stage 3,Stage 4,0.7863569233278055,0.7863569233278055
230,185,Stage 3,Stage 4,0.7843197431597844,0.7843197431597844
231,132,Stage 3,Stage 4,0.7865817365754875,0.7865817365754875
231,133,Stage 3,Stage 4,0.7927529829345447,0.7927529829345447
235,146,Stage 3,Stage 4,0.783977778519623,0.783977778519623
235,148,Stage 3,Stage 4,0.7871424274988763,0.7871424274988763
235,150,Stage 3,Stage 4,0.7830624563715142,0.7830624563715142
235,157,Stage 3,Stage 4,0.7871424274988763,0.7871424274988763
235,166,Stage 3,Stage 4,0.7862444015158417,0.7862444015158417
235,167,Stage 3,Stage 4,0.7854545950797793,0.7854545950797793
235,168,Stage 3,Stage 4,0.7847746115492854,0.7847746115492854
235,173,Stage 3,Stage 4,0.7892556398534009,0.7892556398534009
235,181,Stage 3,Stage 4,0.7928610369802701,0.7928610369802701
239,147,Stage 3,Stage 4,0.7840918442670824,0.7840918442670824
239,221,Stage 3,Stage 4,0.7811008240252709,0.7811008240252709
239,226,Stage 3,Stage 4,0.7885912794801115,0.7885912794801115
239,227,Stage 3,Stage 4,0.7784107063552537,0.7784107063552537
239,235,Stage 3,Stage 4,0.7861318028567376,0.7861318028567376
239,242,Stage 3,Stage 4,0.7891451029380758,0.7891451029380758
239,252,Stage 3,Stage 4,0.7862444015158417,0.7862444015158417
239,254,Stage 3,Stage 4,0.7912323722388809,0.7912323722388809
239,258,Stage 3,Stage 4,0.7925366508842903,0.7925366508842903
242,256,Stage 3,Stage 4,0.7780567366725554,0.7780567366725554
242,261,Stage 3,Stage 4,0.7866940280725233,0.7866940280725233
242,271,Stage 3,Stage 4,0.7793511372812825,0.7793511372812825
249,167,Stage 3,Stage 4,0.7787639619985705,0.7787639619985705
249,172,Stage 3,Stage 4,0.7828328477742071,0.7828328477742071
249,182,Stage 3,Stage 4,0.780403075784929,0.780403075784929
249,193,Stage 3,Stage 4,0.7830624563715142,0.7830624563715142
249,195,Stage 3,Stage 4,0.787477923186498,0.787477923186498
249,201,Stage 3,Stage 4,0.7878127309536401,0.7878127309536401
251,234,Stage 3,Stage 4,0.7857935454411271,0.7857935454411271
251,254,Stage 3,Stage 4,0.7942589648370156,0.7942589648370156
255,264,Stage 3,Stage 4,0.7778203597119864,0.7778203597119864
255,271,Stage 3,Stage 4,0.7845473321537918,0.7845473321537918
255,292,Stage 3,Stage 4,0.7781748059637718,0.7781748059637718
255,294,Stage 3,Stage 4,0.7793511372812825,0.7793511372812825
255,298,Stage 3,Stage 4,0.7842058324676938,0.7842058324676938
255,302,Stage 3,Stage 4,0.7870304425592471,0.7870304425592471
255,303,Stage 3,Stage 4,0.788813036789656,0.788813036789656
255,304,Stage 3,Stage 4,0.7898071876022775,0.7898071876022775
255,307,Stage 3,Stage 4,0.788813036789656,0.788813036789656
255,329,Stage 3,Stage 4,0.7890344901510792,0.7890344901510792
255,334,Stage 3,Stage 4,0.7905761781405618,0.7905761781405618
255,337,Stage 3,Stage 4,0.7940447162849072,0.7940447162849072
260,285,Stage 3,Stage 4,0.7781748059637718,0.7781748059637718
260,293,Stage 3,Stage 4,0.7837494142259362,0.7837494142259362
260,295,Stage 3,Stage 4,0.7863569233278055,0.7863569233278055
260,304,Stage 3,Stage 4,0.7828328477742071,0.7828328477742071
260,312,Stage 3,Stage 4,0.7880355544501849,0.7880355544501849
