unit,time,y_true,y_pred,prob_stage4,confidence
52,356,Stage 2,Stage 4,0.8215063,0.8215063
53,281,Stage 2,Stage 4,0.99539316,0.99539316
57,1,Stage 4,Stage 2,0.27414653,0.7232379
57,4,Stage 2,Stage 4,0.8995315,0.8995315
57,13,Stage 4,Stage 2,0.27414653,0.7232379
57,28,Stage 4,Stage 2,0.18024345,0.81743985
57,51,Stage 4,Stage 2,0.4189099,0.57817835
57,81,Stage 2,Stage 4,0.82593554,0.82593554
57,101,Stage 4,Stage 2,0.4189099,0.57817835
57,102,Stage 2,Stage 4,0.6044867,0.6044867
57,144,Stage 4,Stage 2,0.27414653,0.7232379
58,259,Stage 2,Stage 4,0.63962024,0.63962024
58,275,Stage 2,Stage 4,0.7085129,0.7085129
58,277,Stage 2,Stage 4,0.50601697,0.50601697
59,43,Stage 4,Stage 2,0.4189099,0.57817835
59,74,Stage 2,Stage 4,0.99462587,0.99462587
59,123,Stage 2,Stage 4,0.82871675,0.82871675
59,128,Stage 4,Stage 2,0.18024345,0.81743985
59,137,Stage 2,Stage 4,0.90582395,0.90582395
59,144,Stage 2,Stage 4,0.50601697,0.50601697
59,148,Stage 2,Stage 4,0.84061205,0.84061205
59,159,Stage 2,Stage 4,0.50601697,0.50601697
61,225,Stage 2,Stage 4,0.7085129,0.7085129
62,223,Stage 2,Stage 4,0.98532677,0.98532677
62,229,Stage 2,Stage 4,0.8215063,0.8215063
62,256,Stage 2,Stage 4,0.9628826,0.9628826
62,263,Stage 2,Stage 4,0.7085129,0.7085129
62,272,Stage 2,Stage 4,0.8643138,0.8643138
64,9,Stage 4,Stage 2,0.4189099,0.57817835
64,149,Stage 2,Stage 4,0.7870853,0.7870853
64,153,Stage 4,Stage 2,0.4189099,0.57817835
64,160,Stage 2,Stage 4,0.50601697,0.50601697
65,281,Stage 2,Stage 4,0.8414326,0.8414326
65,291,Stage 2,Stage 4,0.98605806,0.98605806
65,292,Stage 2,Stage 4,0.7085129,0.7085129
65,293,Stage 2,Stage 4,0.50601697,0.50601697
65,295,Stage 2,Stage 4,0.94742274,0.94742274
65,297,Stage 2,Stage 4,0.7085129,0.7085129
65,321,Stage 2,Stage 4,0.95886606,0.95886606
65,330,Stage 2,Stage 4,0.99297184,0.99297184
65,345,Stage 2,Stage 4,0.82871675,0.82871675
69,57,Stage 4,Stage 2,5.0508632e-05,0.999887
69,208,Stage 2,Stage 4,0.90582395,0.90582395
69,221,Stage 2,Stage 4,0.63962024,0.63962024
69,225,Stage 2,Stage 4,0.8215063,0.8215063
74,186,Stage 4,Stage 2,0.27414653,0.7232379
74,196,Stage 2,Stage 4,0.9014045,0.9014045
74,211,Stage 2,Stage 4,0.7085129,0.7085129
74,238,Stage 2,Stage 4,0.50601697,0.50601697
87,233,Stage 2,Stage 4,0.82871675,0.82871675
87,249,Stage 2,Stage 4,0.84061205,0.84061205
87,255,Stage 2,Stage 4,0.6044867,0.6044867
96,255,Stage 2,Stage 4,0.8414326,0.8414326
96,268,Stage 2,Stage 4,0.50601697,0.50601697
97,217,Stage 2,Stage 4,0.99297184,0.99297184
97,239,Stage 2,Stage 4,0.82871675,0.82871675
118,480,Stage 2,Stage 4,0.99297184,0.99297184
118,499,Stage 2,Stage 4,0.63962024,0.63962024
118,500,Stage 2,Stage 4,0.9978896,0.9978896
118,506,Stage 2,Stage 4,0.7870853,0.7870853
118,509,Stage 2,Stage 4,0.6358683,0.6358683
118,534,Stage 2,Stage 4,0.7870853,0.7870853
118,536,Stage 2,Stage 4,0.63962024,0.63962024
121,109,Stage 2,Stage 4,0.63962024,0.63962024
121,169,Stage 4,Stage 2,0.4189099,0.57817835
122,106,Stage 2,Stage 4,0.8643138,0.8643138
122,148,Stage 2,Stage 4,0.6044867,0.6044867
122,157,Stage 2,Stage 4,0.6044867,0.6044867
122,164,Stage 2,Stage 4,0.6044867,0.6044867
129,118,Stage 2,Stage 4,0.8215063,0.8215063
129,164,Stage 2,Stage 4,0.63962024,0.63962024
129,172,Stage 2,Stage 4,0.6358683,0.6358683
132,220,Stage 2,Stage 4,0.82871675,0.82871675
132,233,Stage 2,Stage 4,0.6358683,0.6358683
132,245,Stage 2,Stage 4,0.50601697,0.50601697
132,248,Stage 2,Stage 4,0.6358683,0.6358683
139,228,Stage 2,Stage 4,0.50601697,0.50601697
140,261,Stage 2,Stage 4,0.7085129,0.7085129
140,277,Stage 2,Stage 4,0.50601697,0.50601697
140,279,Stage 2,Stage 4,0.8215063,0.8215063
140,284,Stage 2,Stage 4,0.82593554,0.82593554
140,287,Stage 2,Stage 4,0.7085129,0.7085129
140,294,Stage 2,Stage 4,0.84061205,0.84061205
144,253,Stage 2,Stage 4,0.95886606,0.95886606
144,271,Stage 2,Stage 4,0.8995315,0.8995315
144,272,Stage 2,Stage 4,0.6358683,0.6358683
144,296,Stage 2,Stage 4,0.6358683,0.6358683
176,155,Stage 2,Stage 4,0.6358683,0.6358683
176,163,Stage 4,Stage 2,0.05498487,0.94313705
177,18,Stage 2,Stage 4,0.94742274,0.94742274
177,38,Stage 4,Stage 2,0.18024345,0.81743985
177,206,Stage 2,Stage 4,0.6044867,0.6044867
177,217,Stage 4,Stage 2,0.18024345,0.81743985
177,223,Stage 2,Stage 4,0.50601697,0.50601697
180,302,Stage 2,Stage 4,0.7085129,0.7085129
180,303,Stage 2,Stage 4,0.9978896,0.9978896
180,322,Stage 2,Stage 4,0.94742274,0.94742274
180,330,Stage 2,Stage 4,0.9070184,0.9070184
180,342,Stage 2,Stage 4,0.6044867,0.6044867
186,126,Stage 2,Stage 4,0.50601697,0.50601697
186,128,Stage 2,Stage 4,0.8643138,0.8643138
186,142,Stage 2,Stage 4,0.6358683,0.6358683
186,143,Stage 4,Stage 2,0.27414653,0.7232379
195,86,Stage 4,Stage 2,0.4189099,0.57817835
195,104,Stage 4,Stage 2,0.27414653,0.7232379
195,117,Stage 4,Stage 2,0.4189099,0.57817835
195,121,Stage 4,Stage 2,0.27414653,0.7232379
195,144,Stage 2,Stage 4,0.6044867,0.6044867
195,147,Stage 2,Stage 4,0.6044867,0.6044867
195,155,Stage 2,Stage 4,0.50601697,0.50601697
202,224,Stage 2,Stage 4,0.97890157,0.97890157
202,231,Stage 2,Stage 4,0.7870853,0.7870853
203,236,Stage 2,Stage 4,0.9953517,0.9953517
203,271,Stage 2,Stage 4,0.99297184,0.99297184
203,318,Stage 2,Stage 4,0.6358683,0.6358683
203,322,Stage 2,Stage 4,0.9014045,0.9014045
204,158,Stage 4,Stage 2,0.27414653,0.7232379
204,186,Stage 4,Stage 2,0.27414653,0.7232379
204,195,Stage 2,Stage 4,0.50601697,0.50601697
211,36,Stage 4,Stage 2,0.27414653,0.7232379
211,80,Stage 2,Stage 4,0.95886606,0.95886606
211,86,Stage 2,Stage 4,0.6044867,0.6044867
211,105,Stage 2,Stage 4,0.7085129,0.7085129
211,108,Stage 4,Stage 2,0.18024345,0.81743985
211,115,Stage 2,Stage 4,0.7085129,0.7085129
211,116,Stage 4,Stage 2,0.18024345,0.81743985
212,173,Stage 4,Stage 2,0.4189099,0.57817835
212,213,Stage 2,Stage 4,0.6358683,0.6358683
212,218,Stage 2,Stage 4,0.7085129,0.7085129
217,13,Stage 4,Stage 2,0.4189099,0.57817835
217,106,Stage 4,Stage 2,0.4189099,0.57817835
217,142,Stage 4,Stage 2,0.4189099,0.57817835
217,149,Stage 4,Stage 2,0.4189099,0.57817835
217,156,Stage 2,Stage 4,0.8414326,0.8414326
217,166,Stage 2,Stage 4,0.6044867,0.6044867
217,169,Stage 2,Stage 4,0.7085129,0.7085129
217,172,Stage 2,Stage 4,0.50601697,0.50601697
217,173,Stage 2,Stage 4,0.63962024,0.63962024
217,180,Stage 2,Stage 4,0.6358683,0.6358683
218,157,Stage 2,Stage 4,0.8643138,0.8643138
218,184,Stage 2,Stage 4,0.7870853,0.7870853
218,216,Stage 2,Stage 4,0.8215063,0.8215063
223,24,Stage 4,Stage 2,0.4189099,0.57817835
223,173,Stage 2,Stage 4,0.7085129,0.7085129
223,232,Stage 2,Stage 4,0.82593554,0.82593554
227,264,Stage 4,Stage 2,0.4189099,0.57817835
227,266,Stage 2,Stage 4,0.63962024,0.63962024
227,268,Stage 2,Stage 4,0.90582395,0.90582395
227,270,Stage 2,Stage 4,0.63962024,0.63962024
227,273,Stage 2,Stage 4,0.82593554,0.82593554
227,281,Stage 2,Stage 4,0.8995315,0.8995315
230,212,Stage 2,Stage 4,0.8643138,0.8643138
230,242,Stage 2,Stage 4,0.63962024,0.63962024
230,247,Stage 2,Stage 4,0.8414326,0.8414326
235,185,Stage 2,Stage 4,0.84061205,0.84061205
235,188,Stage 2,Stage 4,0.63962024,0.63962024
235,189,Stage 2,Stage 4,0.6044867,0.6044867
235,196,Stage 2,Stage 4,0.50601697,0.50601697
235,197,Stage 2,Stage 4,0.6358683,0.6358683
242,189,Stage 4,Stage 2,0.4189099,0.57817835
242,217,Stage 2,Stage 4,0.82871675,0.82871675
242,220,Stage 2,Stage 4,0.50601697,0.50601697
